Bcells_H9_ne,Bcells_H10_ne,Bcells_H11_ne,Bcells_H3_ne,Bcells_H1_ne,Bcells_H2_ne,CLL1_ne,CLL10_ne,CLL11_ne,CLL14_ne,CLL15_ne,CLL16_ne,CLL2_ne,CLL4_ne,CLL8_ne,,,,,,,,,,,,,,,,,,,,,,,,,
23.2196,22.072,22.3852,22.2569,22.9946,23.0526,25.4045,24.5762,25.0664,22.9185,23.4345,21.5859,25.1654,25.2891,25.9298,,,,,,,,,,,,,,,,,,,,,,,,,
18.0298,20.2818,16.869,17.8929,18.1251,17.4613,20.6462,16.5374,16.5883,16.4916,18.5534,16.7673,16.9695,18.175,20.6579,,,,,,,,,,,,,,,,,,,,,,,,,
20.2308,19.4754,19.0348,18.3995,21.039,20.6764,22.7679,21.2303,24.152,17.6527,20.105,20.877,19.7896,22.8116,23.0323,,,,,,,,,,,,,,,,,,,,,,,,,
20.4255,20.8743,20.1827,22.8557,23.1302,22.6282,22.8999,20.6344,18.2432,21.2822,21.1897,21.758,21.8761,17.9744,22.3372,,,,,,,,,,,,,,,,,,,,,,,,,
21.9908,22.0728,22.097,23.2631,23.077,22.7388,22.2605,17.2716,18.722,16.6387,17.1856,21.7771,21.2968,16.0599,22.7965,,,,,,,,,,,,,,,,,,,,,,,,,
20.5401,22.8586,20.6917,18.4657,20.1364,18.6067,20.2667,23.5303,27.9675,22.2882,26.8959,24.1042,22.4013,27.3691,24.2199,,,,,,,,,,,,,,,,,,,,,,,,,
19.4576,20.8646,20.2313,22.9414,16.7565,21.7768,17.5852,18.6669,21.1285,20.9157,21.8459,18.0808,22.3346,18.0504,17.0748,,,,,,,,,,,,,,,,,,,,,,,,,
17.0165,21.6491,17.9402,20.7236,17.5921,16.1952,22.6181,21.2051,21.4726,21.8341,20.7591,17.8019,21.9355,15.7823,21.9135,,,,,,,,,,,,,,,,,,,,,,,,,
25.8626,24.968,25.4524,25.0523,25.1688,24.5935,26.5234,25.0438,25.7471,23.9005,25.8976,25.4117,25.9664,24.7667,26.8671,,,,,,,,,,,,,,,,,,,,,,,,,
21.3193,22.4588,22.812,17.2338,17.4879,19.2001,18.9764,16.593,17.564,17.8442,21.0523,21.1817,18.505,18.9529,16.3074,,,,,,,,,,,,,,,,,,,,,,,,,
26.2853,25.46,26.4576,24.4154,25.8709,26.6176,27.7809,25.5838,24.0334,26.6305,24.6761,25.4293,21.686,25.2985,25.657,,,,,,,,,,,,,,,,,,,,,,,,,
23.6532,23.0078,23.2252,24.0651,24.2886,23.384,22.9146,24.7529,24.4804,24.5499,24.395,23.3144,23.8426,24.5643,23.3431,,,,,,,,,,,,,,,,,,,,,,,,,
18.0618,15.8852,19.0398,19.3775,19.5163,19.425,19.3592,18.5457,17.0105,18.5231,18.1047,19.2318,19.7513,18.1629,17.3699,,,,,,,,,,,,,,,,,,,,,,,,,
19.9587,18.3066,20.3808,19.4452,15.6858,17.7654,20.3401,22.3386,18.7978,17.2346,15.9631,20.7053,20.6218,21.2726,20.8608,,,,,,,,,,,,,,,,,,,,,,,,,
19.8438,18.4198,18.6859,17.5176,17.7058,17.6707,18.4559,20.6847,17.8894,16.3922,16.2151,16.8867,18.3436,18.0005,18.2899,,,,,,,,,,,,,,,,,,,,,,,,,
16.8446,20.9083,20.617,21.2125,21.4931,20.4507,17.8997,21.738,18.5803,16.7232,16.9756,17.0584,16.3544,16.1773,19.1974,,,,,,,,,,,,,,,,,,,,,,,,,
21.7377,23.3674,23.4839,21.8204,22.0396,22.0113,21.7401,23.1463,20.0034,22.1137,23.3968,22.3174,19.6636,20.6717,20.6319,,,,,,,,,,,,,,,,,,,,,,,,,
17.5634,20.6342,19.6964,18.9929,17.9211,20.073,19.4429,15.8527,20.4426,18.9111,20.7266,20.1535,18.1717,20.0843,17.5131,,,,,,,,,,,,,,,,,,,,,,,,,
19.6946,20.9391,19.601,20.7887,16.1348,16.5684,22.5254,17.6518,20.2438,16.8477,20.3126,20.8679,18.4804,20.2015,22.3875,,,,,,,,,,,,,,,,,,,,,,,,,
19.2528,19.1669,19.1918,18.813,17.6059,18.6477,19.5265,16.8598,17.1909,16.3534,17.0177,21.8387,18.4287,18.334,18.2757,,,,,,,,,,,,,,,,,,,,,,,,,
20.0721,22.3312,22.3618,20.6704,20.7162,17.113,17.7615,21.2146,17.6475,20.9131,17.7553,21.281,22.6497,19.7553,21.5728,,,,,,,,,,,,,,,,,,,,,,,,,
18.4232,15.5271,17.8662,16.6135,16.2019,15.8275,16.7037,21.0946,18.1875,21.7057,20.2007,21.6995,20.4341,20.2264,21.4147,,,,,,,,,,,,,,,,,,,,,,,,,
19.704,26.1616,25.1789,20.468,16.6715,19.4377,16.2151,16.8662,18.2724,20.3297,19.3902,18.6791,16.4466,21.4772,17.2906,,,,,,,,,,,,,,,,,,,,,,,,,
19.1271,20.3717,21.3129,21.673,22.0324,22.7438,22.5722,20.6691,20.8808,20.1265,20.338,22.0798,22.4679,20.121,20.8046,,,,,,,,,,,,,,,,,,,,,,,,,
20.1631,17.0901,17.6005,17.0091,16.9363,18.7525,17.5255,16.0968,16.725,17.7013,17.397,17.6046,19.1315,19.0663,20.3295,,,,,,,,,,,,,,,,,,,,,,,,,
21.0727,22.4956,22.3002,22.4767,21.9311,22.2148,21.5618,23.4095,21.1876,22.2839,21.9096,21.5291,22.027,15.4271,22.887,,,,,,,,,,,,,,,,,,,,,,,,,
16.0534,21.2215,22.091,19.1857,16.4535,22.1361,16.967,22.0137,19.9317,19.0222,20.4208,16.9562,18.1707,17.1502,21.3447,,,,,,,,,,,,,,,,,,,,,,,,,
23.9025,23.8857,24.1646,23.3856,23.8591,23.7242,25.4404,23.5671,23.1213,24.076,24.1134,23.7517,24.1504,22.8767,22.7772,,,,,,,,,,,,,,,,,,,,,,,,,
28.7429,28.357,28.4532,27.9464,27.576,27.3685,28.8093,28.2897,28.1487,28.2044,28.1528,27.5794,28.7254,28.6076,28.6302,,,,,,,,,,,,,,,,,,,,,,,,,
20.1795,19.7874,20.9101,19.3225,20.8448,19.0057,16.9901,17.162,20.2603,17.3524,17.7019,19.1477,21.6781,20.1932,20.1469,,,,,,,,,,,,,,,,,,,,,,,,,
18.8313,21.6465,21.2286,16.8314,17.2706,17.6647,15.5033,18.0843,17.7137,18.2975,16.7692,19.3453,17.4021,16.6608,18.576,,,,,,,,,,,,,,,,,,,,,,,,,
17.5413,12.8475,14.1776,19.3258,17.7532,19.1077,21.2473,13.4352,18.4891,13.3014,12.4505,12.7005,14.1535,12.6396,13.1656,,,,,,,,,,,,,,,,,,,,,,,,,
24.0873,21.8634,23.4568,21.2801,20.7048,22.3375,24.6586,25.0187,22.7133,21.5273,25.3585,24.9712,25.5301,22.0741,25.1128,,,,,,,,,,,,,,,,,,,,,,,,,
20.8264,19.7981,20.3552,20.6302,19.6993,20.4239,19.7719,19.3733,19.4354,19.5595,19.6507,19.9561,21.2866,17.902,18.9777,,,,,,,,,,,,,,,,,,,,,,,,,
17.0004,17.795,18.713,18.2367,21.0873,16.8724,16.594,17.3056,18.9591,17.1833,20.2997,18.1013,17.5711,17.1621,18.7065,,,,,,,,,,,,,,,,,,,,,,,,,
21.0596,21.6748,23.8744,18.8545,18.1898,19.6281,21.9819,20.6105,17.4504,21.5772,22.4354,22.8347,20.7499,23.4207,19.6376,,,,,,,,,,,,,,,,,,,,,,,,,
24.7927,25.9164,25.6743,24.1038,23.6249,23.9788,21.6216,24.1999,23.5152,24.6196,23.133,23.4234,22.8942,21.8752,23.4395,,,,,,,,,,,,,,,,,,,,,,,,,
20.603,20.9918,21.263,15.5704,21.8632,21.4751,21.0478,20.5594,18.7806,21.3413,20.2329,22.5164,18.1971,17.9481,21.6743,,,,,,,,,,,,,,,,,,,,,,,,,
21.459,19.4075,21.6075,16.8419,20.1417,17.022,21.724,20.5319,21.1262,21.2953,21.766,21.5238,21.785,20.7175,20.4052,,,,,,,,,,,,,,,,,,,,,,,,,
22.1588,22.5035,23.3165,22.2888,24.6793,22.0989,23.1958,22.3536,22.205,22.5866,22.4762,22.4596,22.775,22.6511,22.8958,,,,,,,,,,,,,,,,,,,,,,,,,
22.753,25.6648,24.3804,21.8936,22.2708,22.0057,23.5995,23.3478,23.4562,23.6061,23.7825,23.0401,22.7814,23.7842,22.8958,,,,,,,,,,,,,,,,,,,,,,,,,
26.7679,26.3498,26.3054,27.0938,26.488,27.1869,27.3309,26.9222,27.815,27.3651,26.825,26.682,26.568,26.8343,28.0943,,,,,,,,,,,,,,,,,,,,,,,,,
20.4671,17.6173,20.1335,16.0962,18.3699,16.62,19.582,20.3803,21.1833,16.416,20.098,20.1294,19.9591,16.815,19.5308,,,,,,,,,,,,,,,,,,,,,,,,,
21.2142,21.8247,19.7028,21.806,18.3837,19.677,20.1717,20.9119,20.3967,17.9972,19.9198,20.1262,22.2599,21.3151,20.4222,,,,,,,,,,,,,,,,,,,,,,,,,
18.8153,22.9177,20.4538,22.9644,20.439,20.9406,18.6742,17.0825,19.2728,16.5031,16.1169,19.7057,18.036,20.6045,19.939,,,,,,,,,,,,,,,,,,,,,,,,,
23.5895,23.1847,23.8521,20.3188,21.923,22.6923,22.2344,21.819,20.9832,21.6347,22.084,25.2368,21.6091,21.2509,24.3236,,,,,,,,,,,,,,,,,,,,,,,,,
23.0563,21.7843,22.4453,23.6838,23.8177,23.726,24.2333,25.2924,24.5452,25.0427,24.4568,24.6291,21.9187,23.3736,24.7661,,,,,,,,,,,,,,,,,,,,,,,,,
21.9505,22.1829,20.8297,22.6241,21.8947,22.2448,23.8202,23.1376,23.4669,23.2013,22.2049,23.1133,22.8249,23.3699,24.92,,,,,,,,,,,,,,,,,,,,,,,,,
19.0326,17.5193,19.1972,16.1847,18.0099,16.4564,17.7477,18.3712,17.9459,17.0217,17.9017,15.658,17.1584,25.7569,19.3727,,,,,,,,,,,,,,,,,,,,,,,,,
21.1904,22.9017,22.695,21.8186,22.7804,21.8246,23.2779,23.974,24.2781,23.3252,23.6545,24.2198,23.8093,22.4531,24.6003,,,,,,,,,,,,,,,,,,,,,,,,,
17.762,17.6391,19.2605,18.7851,21.4859,21.0847,20.8171,18.502,20.6699,17.2327,17.1862,18.0587,18.3796,16.7272,20.787,,,,,,,,,,,,,,,,,,,,,,,,,
18.0853,17.1648,18.083,18.1228,17.5185,17.4352,19.216,18.1853,16.9973,15.4648,18.9293,20.8396,17.037,17.4271,18.3906,,,,,,,,,,,,,,,,,,,,,,,,,
17.5333,17.5649,18.3542,21.7655,21.9417,20.8258,17.7436,23.767,22.5638,21.3453,21.3747,21.8814,19.9428,22.9504,22.7028,,,,,,,,,,,,,,,,,,,,,,,,,
24.5179,25.007,24.9438,24.7246,24.6103,23.9201,24.815,23.7703,25.2469,24.998,24.5951,25.0831,22.8807,24.7667,25.934,,,,,,,,,,,,,,,,,,,,,,,,,
17.8662,22.0358,19.5925,16.8984,16.5977,17.1934,15.9922,18.0874,17.2036,20.5243,17.8332,18.4159,18.4436,18.7571,20.3157,,,,,,,,,,,,,,,,,,,,,,,,,
22.3707,23.5077,24.3472,18.0152,17.7971,20.6204,19.3091,24.0942,18.7851,23.4121,17.2061,17.9345,23.4874,16.7802,24.6054,,,,,,,,,,,,,,,,,,,,,,,,,
17.9579,17.9585,19.7899,17.0632,17.5176,17.0693,15.7111,18.0352,18.7104,18.8703,18.3795,17.5783,18.9942,18.6416,18.2929,,,,,,,,,,,,,,,,,,,,,,,,,
19.3211,20.3277,21.2357,17.6518,16.7263,19.0948,17.3016,17.9678,18.4208,17.8667,17.1653,17.887,18.0249,20.6807,20.015,,,,,,,,,,,,,,,,,,,,,,,,,
18.7406,18.9329,17.4901,17.1494,17.7398,18.5166,18.8575,18.4346,18.9944,17.5028,17.3983,18.2485,19.9283,16.0744,18.1736,,,,,,,,,,,,,,,,,,,,,,,,,
22.3614,22.6251,22.8032,22.6921,22.4093,21.9078,22.7001,22.1949,22.0853,22.5835,22.2414,21.9308,22.1021,21.9009,23.2366,,,,,,,,,,,,,,,,,,,,,,,,,
17.4496,22.081,22.2586,19.1413,21.0347,19.7098,22.4345,15.3533,20.9412,17.3967,22.096,20.6019,17.8092,21.1923,19.0709,,,,,,,,,,,,,,,,,,,,,,,,,
23.3547,22.9851,23.5723,23.8582,24.2741,24.0025,24.8485,22.1548,23.5021,24.2733,23.2893,22.6229,24.4062,22.3495,24.5455,,,,,,,,,,,,,,,,,,,,,,,,,
20.8511,19.998,17.8683,16.1331,20.4638,16.831,20.7853,18.5348,20.7342,18.1691,20.6419,23.3562,21.1272,17.7895,21.6754,,,,,,,,,,,,,,,,,,,,,,,,,
20.3407,19.3328,19.9487,20.0335,17.1956,17.0092,18.6026,22.0982,21.0665,21.4748,17.7014,20.9918,20.0146,22.394,22.8816,,,,,,,,,,,,,,,,,,,,,,,,,
24.4517,25.1577,25.7101,26.5864,26.141,26.1124,23.3809,28.2076,25.4127,27.0595,27.4208,25.4119,22.3049,24.8591,25.8365,,,,,,,,,,,,,,,,,,,,,,,,,
17.6806,17.7292,17.6984,16.922,18.6217,17.3666,19.5684,17.8867,18.5438,16.1937,19.3766,18.6867,23.1271,20.948,19.4951,,,,,,,,,,,,,,,,,,,,,,,,,
19.7822,19.2115,21.1314,20.4655,20.2795,20.111,20.4262,18.1204,20.2173,17.5169,17.8895,20.3569,16.5386,21.0315,20.6091,,,,,,,,,,,,,,,,,,,,,,,,,
21.168,20.7796,21.2096,20.7238,20.1642,17.3241,20.5343,20.9337,21.5845,20.6009,20.3031,22.4866,18.1184,21.0522,20.6833,,,,,,,,,,,,,,,,,,,,,,,,,
18.5621,17.7683,19.0417,17.4947,17.8538,20.3176,17.8798,21.1083,15.5769,16.9782,21.1842,18.2484,18.6158,22.9658,18.6392,,,,,,,,,,,,,,,,,,,,,,,,,
16.8189,18.6489,20.7188,17.3562,16.7206,18.6953,20.5056,16.3036,17.6805,17.0515,19.4177,22.2416,18.595,17.0345,15.5658,,,,,,,,,,,,,,,,,,,,,,,,,
28.1068,27.4372,27.7849,26.0622,27.3549,27.3724,27.7472,27.4004,27.6725,27.1824,26.9201,27.394,27.1444,26.3895,28.5411,,,,,,,,,,,,,,,,,,,,,,,,,
17.7929,19.3179,16.493,24.8872,27.6366,27.8837,19.2941,17.8245,18.4857,16.776,18.6071,18.4472,18.1073,17.0406,18.7392,,,,,,,,,,,,,,,,,,,,,,,,,
18.2763,23.0107,22.5367,18.8949,21.6658,21.9403,16.3435,18.2938,16.7915,17.363,17.1928,21.5502,17.6543,16.3072,21.3877,,,,,,,,,,,,,,,,,,,,,,,,,
24.4249,24.5952,23.4676,22.3513,22.4838,23.5124,24.3129,23.6457,23.4751,22.0555,24.0225,23.8095,23.9281,24.5884,24.2345,,,,,,,,,,,,,,,,,,,,,,,,,
17.8567,18.833,17.7084,17.1078,16.4791,17.4579,19.8935,16.2144,16.4107,20.2216,18.9586,19.0544,17.9131,17.3226,18.0928,,,,,,,,,,,,,,,,,,,,,,,,,
22.7197,22.0784,22.9009,21.8111,22.0277,22.5093,21.1148,22.9963,23.3427,22.5576,24.8111,22.3201,19.4319,23.3481,23.6568,,,,,,,,,,,,,,,,,,,,,,,,,
17.8524,17.7159,16.9957,21.8699,20.6348,20.5262,17.4652,17.6532,18.0251,18.4352,16.4183,17.5421,17.3657,18.2018,16.5136,,,,,,,,,,,,,,,,,,,,,,,,,
23.1949,24.221,23.6987,22.3633,23.8832,23.051,25.0655,22.2423,22.6011,23.5119,22.8703,22.9667,22.4111,22.2495,24.012,,,,,,,,,,,,,,,,,,,,,,,,,
18.5003,18.6819,17.0803,15.7779,18.1104,21.423,20.5015,20.486,17.8331,17.5089,17.1379,19.8771,17.6411,17.4595,21.2299,,,,,,,,,,,,,,,,,,,,,,,,,
17.5946,18.5688,20.7149,22.4475,16.4019,20.7704,20.3095,17.0373,20.3044,21.998,17.8621,20.3466,21.8683,19.8766,20.5284,,,,,,,,,,,,,,,,,,,,,,,,,
22.0882,22.2973,19.5658,16.665,19.938,17.4126,21.6932,21.7151,17.2067,16.8515,20.3243,21.1291,18.0774,20.251,23.1112,,,,,,,,,,,,,,,,,,,,,,,,,
18.1072,20.4378,18.9327,19.5322,22.8331,23.1579,18.6168,16.6344,20.7775,16.6333,20.8704,21.6812,18.6508,17.2469,21.2671,,,,,,,,,,,,,,,,,,,,,,,,,
19.3638,18.4872,17.7624,18.0052,17.3215,16.1365,18.2462,18.0351,17.7411,17.7222,17.5423,18.7745,18.1517,18.4753,18.0307,,,,,,,,,,,,,,,,,,,,,,,,,
17.2282,17.6689,18.8299,16.896,18.7318,16.4246,18.7759,21.8054,18.3599,14.7778,19.0459,18.1523,17.1128,21.981,22.1372,,,,,,,,,,,,,,,,,,,,,,,,,
23.4731,25.75,24.9253,22.3864,21.7428,25.4407,23.3513,22.6163,22.0387,21.0009,23.6034,23.1319,22.1416,23.6767,23.2185,,,,,,,,,,,,,,,,,,,,,,,,,
19.1585,20.0185,17.92,20.4212,21.6865,15.8794,22.0942,20.263,20.5912,19.0492,22.708,23.4569,23.333,20.7395,21.5325,,,,,,,,,,,,,,,,,,,,,,,,,
16.4108,19.2197,18.4826,17.7738,16.7679,19.1514,18.7616,16.711,16.7377,16.8413,15.2184,16.9175,19.8097,18.6,18.4988,,,,,,,,,,,,,,,,,,,,,,,,,
24.0415,24.43,23.7636,22.2878,22.6794,22.5969,25.675,22.1687,22.7263,23.149,23.7125,24.8627,23.3931,21.5731,23.1033,,,,,,,,,,,,,,,,,,,,,,,,,
18.8797,17.0308,21.9912,16.4953,17.0299,17.1816,17.3877,22.9133,17.85,16.7519,21.3426,18.1083,17.7469,21.8048,22.1402,,,,,,,,,,,,,,,,,,,,,,,,,
18.213,21.372,21.6831,17.5495,18.4426,22.2069,19.633,17.7008,18.7523,20.5459,20.4937,16.3134,16.8258,18.2981,22.4225,,,,,,,,,,,,,,,,,,,,,,,,,
17.702,17.3651,18.0024,20.2586,17.9135,20.3931,20.975,18.4623,16.0202,17.9379,20.9789,18.9288,17.8313,18.2048,16.4247,,,,,,,,,,,,,,,,,,,,,,,,,
17.0981,21.4923,19.1865,17.3484,16.0208,17.8803,17.1095,18.042,19.0534,17.0857,16.8414,16.946,18.029,18.0907,17.8598,,,,,,,,,,,,,,,,,,,,,,,,,
23.7117,25.4603,24.5909,21.5358,21.5351,23.5317,21.8866,24.8257,24.2083,22.8107,24.3884,24.4908,20.4202,21.3229,24.0449,,,,,,,,,,,,,,,,,,,,,,,,,
17.6738,18.6913,21.1868,19.1306,17.6327,21.662,21.2307,16.6187,18.4733,21.9072,16.6918,19.036,18.8236,18.5357,20.6254,,,,,,,,,,,,,,,,,,,,,,,,,
23.5161,25.5013,25.4019,21.1925,19.5426,21.2053,24.7004,19.9134,22.2993,15.4821,24.4473,25.3882,25.3446,22.4472,22.2003,,,,,,,,,,,,,,,,,,,,,,,,,
18.2149,16.8962,17.0309,16.8977,17.8995,15.3379,18.2746,17.1626,19.0693,17.2884,18.8248,16.9206,19.1918,15.5984,17.2455,,,,,,,,,,,,,,,,,,,,,,,,,
25.886,26.2185,25.9769,25.6505,25.0745,27.4219,23.2799,26.42,27.0876,25.3105,26.9519,26.1021,18.3542,25.434,25.9991,,,,,,,,,,,,,,,,,,,,,,,,,
20.8016,22.278,22.7585,19.8552,18.0576,22.8589,22.7533,21.9163,23.2685,20.6752,24.2847,21.5002,20.3971,20.156,24.3266,,,,,,,,,,,,,,,,,,,,,,,,,
21.1885,21.3187,21.7456,21.697,21.3708,21.2846,23.7627,21.7495,22.5247,22.6238,23.3039,21.8707,23.2727,21.7522,23.1736,,,,,,,,,,,,,,,,,,,,,,,,,
28.2059,28.5651,27.2442,27.6625,27.6348,27.3935,28.4529,28.8314,28.5246,27.2471,28.3185,27.748,28.773,28.1563,28.6406,,,,,,,,,,,,,,,,,,,,,,,,,
24.725,25.06,25.091,24.4286,24.1635,24.2026,24.2191,24.142,23.6186,24.5488,24.9043,25.1836,24.1471,24.6392,25.7025,,,,,,,,,,,,,,,,,,,,,,,,,
17.7979,17.6018,17.785,16.8725,16.9513,19.9441,18.7816,17.4102,16.5569,19.699,18.2988,18.0697,17.8733,18.6312,16.8436,,,,,,,,,,,,,,,,,,,,,,,,,
17.7526,18.3822,20.6309,15.3884,17.3392,18.1028,20.3167,18.9754,20.1291,16.2878,19.7744,19.6184,17.7406,18.0135,18.2407,,,,,,,,,,,,,,,,,,,,,,,,,
23.7627,24.5719,24.0966,23.5571,21.7842,24.2162,25.2216,24.8018,24.8138,24.4116,25.3006,24.3502,22.931,24.4381,25.9677,,,,,,,,,,,,,,,,,,,,,,,,,
21.092,19.8684,19.1888,20.1003,17.6249,18.5638,18.8479,19.5215,18.109,18.868,18.2797,21.2921,17.9199,18.6705,20.2225,,,,,,,,,,,,,,,,,,,,,,,,,
18.4134,18.8539,19.5259,21.8225,23.0145,21.3691,21.9567,17.2842,22.5749,20.8476,21.6241,21.7672,20.3235,23.628,20.4667,,,,,,,,,,,,,,,,,,,,,,,,,
18.3424,20.1259,19.5692,19.1252,17.5216,18.7208,20.3628,18.5924,17.4902,17.9724,16.1194,19.7697,19.854,19.8023,20.474,,,,,,,,,,,,,,,,,,,,,,,,,
18.3901,19.9328,18.3324,17.6727,17.8588,18.4877,17.6147,17.0663,18.0569,18.4599,18.3217,16.8415,17.3742,16.5043,17.9073,,,,,,,,,,,,,,,,,,,,,,,,,
22.4529,22.3034,22.8786,20.7734,20.133,20.2622,21.2182,20.0919,20.4532,20.3105,20.7379,17.6394,20.1453,22.436,19.8011,,,,,,,,,,,,,,,,,,,,,,,,,
22.2422,23.7942,24.1787,23.5286,23.9199,23.1609,22.7098,22.8743,22.0047,23.7407,23.07,21.8683,23.2158,23.5266,22.4997,,,,,,,,,,,,,,,,,,,,,,,,,
20.9474,19.3595,21.048,18.0954,19.3554,18.6329,21.8833,18.5059,18.3662,19.5358,22.2644,22.1948,22.5099,21.0551,20.1912,,,,,,,,,,,,,,,,,,,,,,,,,
20.8338,18.7754,20.8337,16.5336,18.7775,17.87,19.2817,19.1174,18.7904,19.451,20.5397,23.7711,18.0967,18.5243,19.7794,,,,,,,,,,,,,,,,,,,,,,,,,
20.7007,20.5239,20.8945,17.2608,17.3406,17.879,20.6332,17.719,18.6395,17.2811,18.0291,19.8362,19.4362,20.7321,19.943,,,,,,,,,,,,,,,,,,,,,,,,,
19.6283,21.6957,21.6114,15.4963,20.7704,20.5152,22.8782,21.5746,21.3082,20.3582,22.1252,21.8968,17.4545,21.8981,21.7106,,,,,,,,,,,,,,,,,,,,,,,,,
21.9023,21.653,22.0701,17.0007,22.7084,22.0487,21.9252,23.0193,22.1399,21.579,22.8602,21.6165,21.3542,22.8012,22.3126,,,,,,,,,,,,,,,,,,,,,,,,,
20.4418,21.2785,20.6567,23.2382,22.4471,20.09,22.9258,20.8845,20.4913,20.1969,20.3719,20.571,18.1196,21.7471,20.1307,,,,,,,,,,,,,,,,,,,,,,,,,
27.1688,25.2209,26.7112,25.8905,26.682,25.9578,27.4919,26.8339,27.2523,26.599,26.8536,26.1887,27.9415,27.1379,27.2121,,,,,,,,,,,,,,,,,,,,,,,,,
19.7852,27.9515,27.1109,23.0136,17.9195,21.8003,16.1023,16.1764,15.4852,18.0359,17.6815,18.8335,16.1006,20.8152,16.238,,,,,,,,,,,,,,,,,,,,,,,,,
23.1742,23.6378,22.869,23.0116,22.1032,23.1933,20.8963,23.9272,24.4891,23.6673,23.5362,25.3556,23.0443,23.5459,24.1379,,,,,,,,,,,,,,,,,,,,,,,,,
22.6131,22.2014,22.8771,23.0365,22.6214,21.7209,17.8988,22.2879,21.116,22.9321,20.9736,18.4992,18.5883,21.2491,21.8329,,,,,,,,,,,,,,,,,,,,,,,,,
23.8499,23.2385,23.3086,18.4677,21.9133,22.5455,24.2407,21.8086,22.4402,22.6193,24.4684,22.1139,24.1952,23.2988,22.7906,,,,,,,,,,,,,,,,,,,,,,,,,
24.6428,20.4067,21.1065,20.8062,18.8727,22.063,20.4498,19.6723,19.1221,21.324,18.5154,23.9885,18.5724,18.0421,18.3434,,,,,,,,,,,,,,,,,,,,,,,,,
23.0732,21.2838,22.7308,22.0625,22.3428,22.1474,21.5656,22.3769,21.4172,23.0444,21.8837,21.1588,21.0268,21.0315,21.8276,,,,,,,,,,,,,,,,,,,,,,,,,
22.9471,22.2302,23.3363,21.6639,17.3229,22.2195,23.3252,23.6544,23.6748,22.528,22.9036,22.0108,23.0462,22.8337,23.8276,,,,,,,,,,,,,,,,,,,,,,,,,
21.7744,22.6276,19.9587,21.4372,17.398,20.9054,22.2372,23.4655,23.5042,20.0351,22.918,21.9896,21.2595,21.8756,24.5889,,,,,,,,,,,,,,,,,,,,,,,,,
18.6208,17.8565,18.2001,26.5228,17.9117,18.4576,25.2917,23.4096,17.4797,16.7176,17.2968,17.626,18.6405,22.5012,24.8758,,,,,,,,,,,,,,,,,,,,,,,,,
23.696,24.3084,23.0634,23.5603,22.7876,23.1982,25.0864,24.3061,23.1554,23.9473,24.4735,23.1013,23.9507,22.1425,24.8171,,,,,,,,,,,,,,,,,,,,,,,,,
17.8789,16.5818,19.6707,18.5749,16.2711,19.2366,19.1955,17.8581,18.2753,18.5371,16.6792,17.6416,17.7582,17.9542,18.6669,,,,,,,,,,,,,,,,,,,,,,,,,
16.9211,21.6034,17.9625,21.2268,18.272,20.8659,21.5971,22.3812,22.068,22.4895,22.0782,23.0268,18.9938,22.1794,22.2638,,,,,,,,,,,,,,,,,,,,,,,,,
25.0267,23.9023,24.8298,26.2812,25.9981,25.709,26.1625,26.6391,27.3943,26.3339,26.5081,26.6349,26.4043,27.5464,27.4119,,,,,,,,,,,,,,,,,,,,,,,,,
22.2509,21.1304,21.3251,23.445,24.7317,21.5397,21.5424,23.3161,21.6643,24.4889,22.897,23.7121,22.1495,21.399,22.1022,,,,,,,,,,,,,,,,,,,,,,,,,
18.7701,20.3478,19.9282,20.3287,18.7238,21.0932,24.0652,22.0429,21.6784,20.9771,21.2807,19.6668,20.0196,20.5183,23.6058,,,,,,,,,,,,,,,,,,,,,,,,,
21.1275,22.4746,22.5259,16.66,17.4642,17.0654,16.9939,20.2372,21.4385,22.304,16.5773,18.3077,18.2338,20.1136,16.828,,,,,,,,,,,,,,,,,,,,,,,,,
21.6612,22.1206,21.9219,21.4385,21.3833,21.7424,21.01,22.541,23.5132,19.0425,23.3539,22.9622,22.2812,22.9183,23.5635,,,,,,,,,,,,,,,,,,,,,,,,,
18.9005,19.5752,20.9626,19.1703,17.5801,19.7191,17.4838,17.674,18.5408,17.6123,18.3342,19.408,19.4061,18.4015,18.2336,,,,,,,,,,,,,,,,,,,,,,,,,
27.1418,26.8676,27.0744,26.3348,26.7521,26.206,28.0437,25.3184,25.3573,26.3558,26.3142,26.8303,26.7936,25.951,26.0809,,,,,,,,,,,,,,,,,,,,,,,,,
25.8628,26.4807,27.2063,24.9151,24.2143,24.7706,22.2143,24.8281,24.6905,23.2314,25.5603,25.4357,23.4106,25.7219,24.6006,,,,,,,,,,,,,,,,,,,,,,,,,
22.9595,24.2436,23.0488,22.5976,22.3579,23.4034,23.4365,23.919,23.5802,22.4184,24.0663,23.9578,22.7197,22.9511,23.6096,,,,,,,,,,,,,,,,,,,,,,,,,
23.9249,23.1804,23.4127,18.1618,17.0865,17.1366,24.3128,23.5899,23.1502,24.3472,23.5813,22.627,23.3798,23.869,24.1372,,,,,,,,,,,,,,,,,,,,,,,,,
25.641,23.6375,24.7954,25.3836,25.9818,25.7503,23.7807,24.7387,23.8931,24.7432,23.6014,24.3934,23.9274,24.5787,25.3962,,,,,,,,,,,,,,,,,,,,,,,,,
