2A,3A,4A,5A,6A,7A,8A,9A,10A,1B,2B,3B,4B,5B,6B,7B,8B,9B
3545375.766,1712765.992,64043.05664,602743.5234,3882020.797,1189771.594,370239.5625,1828802.594,3028833.953,0,0,2335128.556,1091525.703,1610958.156,0,870160.8229,1194896.496,6908101.604
0,18854862.74,12245921.18,24679439.36,0,28278033.96,0,11255713,26302446.48,0,0,8621723.94,3997078.669,2985874.833,0,10269407.18,25986080.66,0
0,18675425.56,0,18926691.83,0,0,0,0,0,0,0,41279920,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,110066.8203,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,890438.1484,0,0,0,0,0,0
0,1928355.766,1029215.594,1247265.006,0,719789.0625,1633764.141,925200.4688,0,0,0,699216.3125,0,0,0,0,0,2326133.438
0,0,0,0,0,0,67472.27148,67472.27148,0,0,0,4028008.25,0,0,0,0,0,0
0,1329453.531,0,0,0,0,0,0,1329453.531,0,0,0,0,0,0,0,0,0
0,712260.5886,241800.5938,0,712260.5886,0,0,1220133.047,674848.125,0,0,270636.1406,0,0,270636.1406,0,0,0
0,0,9382922.875,7532977.125,0,0,0,0,2871072.875,0,0,5291052.563,10516677.25,8313844.75,0,8040524.854,0,0
0,0,0,0,0,0,0,0,0,0,0,164638.0391,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1817367.453,0,0,8414741.188,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,750802.5938,0,0,0,0,0,750802.5938
11143700.78,6558234.125,3965172.125,4786019,0,0,3016782.75,0,0,0,0,17740950.41,5543090.766,3340065.969,2514210.219,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1595029.219,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1053103.859,0,0,0,0,1053103.859,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,64723.08887,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813803.656,0,2375462.254,0,0,4476344.141,0,0,0,0,0,0,3290162,0,1720830.719,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1896455.875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610747.219,3537576.816,5320462.469,5756503.5,6036275.852,0,2706802.188,0,0,0,0,0,1688246,0,0,2881398.055,0,0
2177503.688,1259878.531,1106657.836,3118848.115,1829306.938,2244035.19,0,7508504.625,5706050,0,0,0,1040576.021,0,588347.9688,1306163.742,6528468.323,16379993.48
3272811.238,4506226.896,0,4520421.07,0,2313509.188,0,0,0,0,0,0,2545773.078,0,0,0,0,0
0,636561.25,0,0,922677.7655,1208794.281,0,0,0,0,0,0,719858.125,0,0,0,0,4026731.438
2668130.336,4141819.344,2098609.292,4877447.328,3908989.258,816348.5313,0,0,6181505.658,0,0,0,2950382.25,3480290.952,0,991906.8047,0,6498583.802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281618.029,1438358.652,0,1058736.25,1187682.266,1811190.223,0,0,0,0,0,0,776100.6953,1527776.719,0,1223450.969,0,2583778.492
0,0,0,0,0,0,0,0,0,0,0,0,1337487.781,0,0,0,0,0
1600515.391,1600515.391,1868173.563,1600515.391,1338279.297,0,0,0,1595093.313,0,0,0,2352274.531,0,0,0,0,2352274.531
0,0,0,0,0,0,2654796.844,0,0,0,0,0,0,0,0,0,0,0
0,1292637.909,329503.8594,1889865.875,1218267.286,1255127.734,0,0,1324201.055,0,0,0,1819902.875,0,0,0,0,3219009.417
0,2644342.656,0,0,0,2644342.656,0,2644342.656,0,0,0,0,2836450,0,585118.2969,0,1449268.563,0
3341352.313,1093204.844,3017680.094,0,0,2230875.363,0,1772238.883,5807900.307,0,0,0,2720553.59,364060.5313,0,2363069.531,3105021.875,5050062.424
1640190.813,0,0,0,0,0,0,0,1036878.906,0,0,0,0,0,0,0,0,0
0,0,0,0,715112.3243,715112.3243,0,621572.6641,808651.9844,0,0,0,0,0,0,0,0,0
0,0,0,0,2021146.719,3579737.813,0,5160621.266,11592810.91,0,0,0,3107039.313,0,1225005.766,2351206.438,5958716.375,10129287.66
2062093.5,3975967.984,1594228.5,3779224.172,6073212.25,5071313.938,0,0,3898528.859,0,0,0,1707120.125,0,0,1555267.047,2958154.281,5612075.672
0,0,0,0,0,0,0,0,0,0,0,0,1171913.188,0,0,0,0,13165278
0,0,0,0,764638.5781,0,0,0,764638.5781,0,0,0,0,0,0,0,0,0
0,0,367052.8125,0,0,190838.6523,0,0,0,0,0,0,873783.8438,0,0,0,0,1072367.672
0,0,0,0,0,0,0,0,0,0,0,0,1374090.375,0,0,0,0,0
4768540.773,5556124.109,3723411.506,0,0,0,0,0,845569.6367,0,0,0,6016435.938,3195359.813,2951697.891,3909056.75,0,104140.9668
0,22854790.56,15458618.03,0,0,7688275.495,1809532.953,4957193.536,10856325.17,0,0,0,8940308.891,0,0,0,2300273.305,11867569.35
1056281.359,2570646.043,1602333.958,2570646.043,2570646.043,5922107.055,0,977867.776,3294640.068,0,0,0,1351288.911,0,869709.8281,2148546.93,2317878.577,4901968.638
0,0,0,0,0,1863527.406,0,785526.75,0,0,0,0,1563553.395,0,0,0,0,2789981.578
1438901.766,0,0,0,0,2862050.297,731815.9844,2065290.414,639632.5,0,0,0,1731680.504,0,0,1062325.871,0,1432285.359
0,0,0,0,0,0,0,0,0,0,0,0,2203431.078,0,0,0,0,2203431.078
0,0,26489315.82,43792063.38,0,111755494.5,31846451.52,15033195.59,14644202.81,0,0,0,27327303.23,49329502.69,35655010.97,39849322.75,19568360.63,21146551.52
0,0,0,0,0,0,0,1649661.107,7052565.208,0,0,0,1456027.875,2089978.605,1171423.07,2657778.645,2820701.477,8104514.531
0,4783308.336,486155.4844,0,3361103.966,520971.9844,5402668.586,842161.1563,8131358.25,0,0,0,1883139.656,0,0,0,0,0
474271.0156,1224596.969,3943467.549,1923316.487,0,701409.7344,0,1259080.906,3937072.75,0,0,0,311304.1094,0,0,0,0,1467053.641
0,0,0,108449.5508,0,628168.9277,0,460916.2188,1139942.922,0,0,0,138330.082,0,0,0,0,138330.082
0,3331837.668,2554001.684,1289642.375,2902004.63,4051176.5,0,0,5719735.023,0,0,0,5172440.347,0,0,4285999.375,2337132.75,8894188.917
1954889.703,2654289.617,4323069.977,4912434.297,11552392.56,0,0,0,19083077.91,0,0,0,1462478.609,2999715.875,5940352.781,3521190.688,3549210.75,11288210.19
0,1514755.145,2072757.188,1803309.094,0,0,0,0,0,0,0,0,2291412.664,0,0,1442845,0,10950235.38
0,1161319.977,0,0,2147265.703,2950505.253,651088.2188,3536859.565,8458972.021,0,0,0,1001824.281,799712.1875,1814398.083,1275036.828,2324631.594,3670785.526
0,0,0,0,4627679.927,1796907.594,0,3262752.078,8014203.698,0,0,0,1132258.656,0,0,0,0,4109311.375
0,3225703.875,2559522.582,1654884.688,0,3866313.49,0,151181.582,3899529.274,0,0,0,1039509.148,0,0,2063220.552,1502357.791,1233715.617
2158966.836,3834788.375,0,2252339.719,3761098.438,0,0,360276.4023,10641260.48,0,0,0,1052103.811,0,307121.8789,242570.6719,332136.2344,5901964.852
0,0,4985494.969,0,0,0,0,0,0,0,0,0,2682866.406,0,0,0,2682866.406,0
0,0,0,0,0,5727833.214,0,1675209.504,3701521.359,0,0,0,2123810.156,0,0,2141324.708,1597248.75,3301265.109
0,6455398.664,0,0,0,6301447.625,0,3224089.688,9840658.68,0,0,0,2936479.537,0,0,1830215.297,2125454.875,4853768.438
0,0,0,0,5525569.25,3088385.125,0,0,0,0,0,0,95222717.19,0,0,0,0,0
0,8353489.146,0,0,0,0,7133275.109,3922515.128,4752567.104,0,0,0,6026305.625,44519171.28,0,10541988.88,0,14135800.65
0,0,0,0,0,19582801.57,0,0,12669770.51,0,0,0,25359754.18,0,0,11701016.39,7307712.599,20072311.29
0,0,0,0,0,0,8882512.847,4785913.063,12979112.63,0,0,0,1025475.063,0,0,2590006.563,5817329,4185771
0,0,0,0,0,0,0,0,0,0,0,0,1924340.359,0,0,1337602.977,3741894.281,2812914.969
0,1507967,0,1507967,0,1507967,0,1507967,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,114085.6016,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35309619.75,0,17761129.55,21532104.65,59717262.12,68538768.38,0,0,0,0,0,0,30164211.41,11323884.47,0,56310779.44,0,102601351.8
0,538817.8828,0,0,0,0,0,538817.8828,538817.8828,0,0,0,327197.3516,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,449430.5781,0,0,0,0,0
0,0,0,0,0,0,0,0,1433200.949,0,0,0,4269506.906,0,1866942.781,0,4891096.565,0
0,0,0,3425139.117,0,14571322.24,5564710.858,12225167.13,22459049.69,0,0,0,6076626.531,0,4254234.969,0,22804943.14,26370449.88
0,0,6976549.344,0,0,0,0,1904143.531,1305228.414,0,0,0,2101438.758,0,0,0,0,4730133.896
0,1208232.703,0,1098146.422,3061241.938,885176.9688,0,0,0,0,0,0,970734.5313,0,0,2386308.188,0,2435102.422
0,1319519.938,1175472.438,0,1488747.309,1706261.018,0,858302.2448,3577233.672,0,0,0,1442207.438,0,0,1630170.479,2119695.25,1328608.749
1867653.25,1508078.117,0,1559538.879,1603453.656,2365545.26,0,1383287.052,2888045.396,0,0,0,1481424.492,0,0,2159121.891,803727.0938,0
0,0,0,0,0,0,0,0,1861106.375,0,0,0,4570963.5,0,0,0,0,6210118.365
3091765.078,3595454.914,1814790.333,3367818.844,2433569.779,4774342.359,0,0,6744078.87,0,0,0,1412243.031,0,0,0,3441733.563,5660748.391
0,0,0,0,0,0,0,0,0,0,0,0,494143.9219,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1099203.836,0,0,0,0,0
3379354.695,4500614.188,0,4581760.844,4621367.781,4980175.625,0,0,1859833.875,0,0,0,3761983.313,0,992030.7031,6792222.625,0,5016571.875
664102721.2,701514561.1,812792412.4,33999105.61,13396344.63,14775556.55,4557652.082,38367706.28,0,0,0,0,18457992.78,0,0,0,25117726.56,8056917.453
0,0,0,2107371.922,0,0,0,1168837.688,3045906.156,0,0,0,1644640.688,0,0,1021109.531,0,1278349.895
0,0,0,0,0,0,0,0,0,0,0,0,386372.3672,0,0,0,0,386372.3672
5345475.375,8484633.688,8062169.852,14225140.77,9509587.047,6232925.542,245334.1406,3377368.966,18069843.97,0,0,0,8954722.078,0,0,3927296.125,9132624.792,18893321.66
9522615.551,0,8853461.766,12101096.91,0,0,0,0,0,0,0,0,5532302.156,4161262.23,0,0,0,0
0,4211071.068,0,2298494.25,0,3704127.063,0,3603493.177,11078310.82,0,0,0,781416.2969,0,0,1118453.599,1197570.938,1376373.563
9216749.809,0,0,0,0,0,0,727630.9219,2899349.307,0,0,0,143088.3203,0,0,0,0,2161876.083
0,0,1740256.56,0,0,1528699.467,1432512.873,996747.9102,3003065.989,0,0,0,1968720.875,2539050.845,0,518226.4219,5277818.245,2391437.839
0,1617259.141,0,0,2745154.141,0,0,0,989269.0938,0,0,0,3821049.469,0,0,3821049.469,0,3821049.469
0,0,703252.4219,952688.6953,2129546.807,1053539.744,2129546.807,1476189.665,6462063.51,0,0,0,808306.9531,0,0,0,654596.0469,3828468.701
0,1448363.418,0,0,1570903.375,2677319.227,0,0,1655157.016,0,0,0,280456,0,280456,0,0,0
0,0,0,0,0,1231859.109,0,1515543.219,2000007.563,0,0,0,813895.5938,0,0,0,3087917.375,0
2887948.56,2235508.359,0,3843750.311,2887143.813,3702306.167,0,0,1771034.148,0,0,0,3237451.359,0,5942550.467,1817640.813,0,12772559.23
0,1425923.094,1007123.557,1500842.27,1875310.745,786486.1934,0,0,2087579.953,0,0,0,1015395.656,0,0,1372506.781,0,2121929.565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728683.188,2347277.375,0,1947564.266,3590295.961,4036368.367,0,306217.1328,1982193.349,0,0,0,2172656.625,0,0,2895885.375,130908.9688,5295541.563
0,0,0,284727.6484,1845070.11,1189794.375,2123779.547,1715480.063,3911568.917,0,0,0,4763553.198,0,0,960848.6563,8789887.016,4539923.922
44390012.16,17353994.05,13552241.17,0,2622707.125,0,0,0,0,0,0,0,17412460.89,0,0,0,0,549585
253099.4844,0,0,0,1826101.047,0,0,0,3337395.25,0,0,0,4837037.766,0,0,0,0,4837037.766
0,0,0,0,1332560.715,0,0,0,1694787.839,0,0,0,0,0,0,0,0,0
0,0,0,3787876.438,1341157.617,2657833.215,1058479.121,1909111.613,4632716.151,0,0,0,2244013.063,0,0,2738950.242,1293093.406,2379386.052
0,3232663.422,1716738.334,8432411.875,9512319.211,6632030.938,0,1662736.523,3744113.557,0,0,0,1103182.156,0,0,0,799233.8594,3194117.063
0,2072240.563,0,0,4489942.656,3899048.656,0,1860981.043,10127500.36,0,0,0,2216477.563,0,0,0,1073343.969,3377480.984
3378401.375,1482875.32,3559698.91,7553015.281,4732033.063,0,0,0,729181.25,0,0,0,2189821.281,0,0,0,0,2795335.383
0,0,0,0,0,0,0,0,2281019.438,0,0,0,14258074.78,0,0,0,0,0
0,0,0,0,0,2751001.104,0,3862934.453,16018627.28,0,0,0,3438889.188,0,0,0,6499858.599,7629737.406
0,2079734.922,2615089,3113623.5,2079734.922,0,0,0,510492.2666,0,0,0,4774831,3237320.844,0,1699810.688,0,0
0,7603766.5,0,3944469.938,0,2627452.63,4983167.907,1563558.158,9176592.307,0,0,0,1254382.016,0,0,2364118.141,8004420.5,3426215.703
0,0,0,0,0,0,0,2488201.12,2488201.12,0,0,0,954958.2813,0,0,0,2043905.684,3132853.086
4977178.25,2390401.417,3858469.906,2077659.32,0,663152.3047,0,0,1753738.215,0,0,0,1748846.625,0,0,0,0,4368190.93
0,0,0,0,0,0,0,0,0,0,0,0,1853674.438,0,0,913311.3672,0,0
0,0,0,0,0,0,0,0,0,0,0,0,73783.27344,73783.27344,0,0,0,0
0,0,0,0,0,33750979.23,223556350.4,73528379.35,39801174.38,0,0,0,16817010.09,21935.08203,0,2882341.573,37293184.84,27070578.86
0,0,0,0,0,0,0,0,2556616.328,0,0,0,1511139.523,0,0,0,0,4236815.438
0,1157273.412,0,0,956048.3125,2010759.063,505012.8594,0,0,0,0,0,1346078.703,0,0,0,0,0
6866543.188,4090567.688,3534238.833,3932967.898,3449943.25,0,0,0,2004569.773,0,0,0,2993542.313,0,5742591.243,0,0,8491640.172
0,0,0,0,0,0,0,0,0,0,0,0,802090.625,0,0,0,0,0
1271704.75,1047114.031,2314422.078,1193562.176,2280554.326,1416425.766,0,0,3633244.805,0,0,0,2777812.063,0,1179136.344,0,0,1295510.936
0,0,0,0,0,0,0,0,0,0,0,0,1377024.875,0,0,0,0,0
0,17946398.31,0,4255643.375,8641352.937,3722017.125,0,0,0,0,0,0,5064422.734,4141714.911,3875936.875,3484785.125,0,0
0,0,0,0,0,4654777.063,0,0,910369.2695,0,0,0,1195586.219,0,1014131.516,1587086.875,1513305.178,2256416.102
0,0,0,0,0,0,0,0,0,0,0,0,1165378.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2713225.573,0,2342282.438,0,0,489870.6992,5307523.583,0,0,0,1220386.5,0,0,2037466.281,2007074.74,3808320.104
0,0,0,348491.6719,0,0,0,0,4728411.203,0,0,0,348849.125,0,0,0,792423.5313,665783.4727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5009767.5,0,0,0,0,0
0,0,0,278329.5352,0,0,0,809752.6719,4275672.063,0,0,0,788356.7578,75617.15234,0,0,750505.0195,2308968.953
0,0,0,0,0,0,0,0,802120.7188,0,0,0,1616326.438,0,0,173093.457,894709.9475,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,47535014.81,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1354501.219,0,0,0,0,674189.2461
2455222.156,2729747.313,1287143.75,2078723,2416892.813,1274446.813,0,0,3818522.632,0,0,0,3563222.563,0,796242.0313,2051278.875,3512024.024,7637352.625
2460985.957,1216728.099,1628711.044,5071193.161,4336052.651,0,0,5609715.796,28745619.61,0,0,0,1526184.93,0,711188.1719,0,2538002.953,3632542.357
0,0,0,0,0,0,0,0,0,0,0,0,1822201.875,0,0,1822201.875,0,0
9580800.906,9580800.906,0,0,0,0,0,0,0,0,0,0,3326449.438,2150887.011,1429716.719,1696494.875,0,0
0,1491296.656,1428195.141,944910.3516,1464867.875,1389315.613,0,996340.6875,2648965.031,0,0,0,1830054.719,0,0,985932.6484,5312967.406,4675792.875
3703347.99,0,3703347.99,2131839.281,4976232.25,4001972.438,0,0,0,0,0,0,356910.7031,0,828450.375,983864.875,0,0
0,0,0,0,358760.5469,0,0,0,0,0,0,0,0,0,0,0,0,0
3022273.648,3768553.781,2829343.938,485644.2461,8620095.234,2843430.086,3395982.881,1059980.391,4538541.721,0,0,0,472821,0,0,1353288.625,838208.1875,4030435.719
0,0,0,0,556494.2188,2738107.125,0,545010.1504,6161497.094,0,0,0,829636.6563,0,0,0,291792.3296,4056851.605
0,0,0,0,0,0,0,0,2268048.75,0,0,0,0,0,0,0,0,0
398818.7031,743914.9531,0,0,0,0,0,0,0,0,0,0,2435401.203,0,0,0,0,2435401.203
4507916.393,0,8080579.469,0,0,0,0,0,3433054.078,0,0,0,3180267.813,0,0,1746324.031,0,0
0,958575.1289,0,2428798.498,0,2720900.363,0,2061523,3974195.5,0,0,0,875919.8125,0,0,837988.4844,2111524.156,4620664.172
3568180.37,4372269.24,0,0,0,4001085.104,0,3454986.867,10572633.97,0,0,0,3010694.846,0,0,3384414.344,3817570.932,16217697.54
10427488.31,14081008.2,3966345.625,4618795.563,3081566.352,2315781.125,0,0,0,0,0,0,4341647.922,0,0,0,0,0
0,8073324.625,1980578.938,0,0,0,24236212.33,20891278.44,5100083,0,0,0,18431533.44,0,0,0,7722777.938,22862969.5
2471871.641,3636529.609,1851639.867,0,1418776.559,2157335.672,248124.4609,1114627.478,3560585.099,0,0,0,1703284.578,0,0,2296909.281,1608629.828,2382048.854
0,0,0,1395667.953,0,0,0,1899910.594,5903136.586,0,0,0,4453513.75,2075284.563,3264399.157,0,0,3264399.157
15359101.63,11987349.07,9264942.06,2700545.009,2862720.719,0,0,0,0,0,0,0,2339301.469,1837949.641,1336597.813,0,0,0
0,4827801.125,0,0,0,1531226.477,0,623011.3594,5501241.25,0,0,0,4716819.219,0,0,0,1705801.727,0
7378641.625,5206944.531,4426612.965,5161282.512,4375597.58,5130149.375,1687107,2567375.719,5539164.852,0,0,0,4443091.063,0,0,2674113.422,1680111.828,6779136.754
0,0,0,0,0,0,0,0,1283472.063,0,0,0,717629.6094,0,0,0,0,717629.6094
1945433.094,2996969.854,2413140.102,2865610.125,3107563.729,3262768.906,2969266.111,3268713.047,3893930.03,0,0,0,1922690.25,0,0,2256595.648,4848430.766,7310696.902
0,2882269.346,1092894.531,0,2446414.688,0,0,0,5107498.82,0,0,0,2442926.906,0,0,0,0,3345197.031
1501885.938,2074346.469,1398568.938,875624.0313,0,1468437.688,0,0,2926749.227,0,0,0,2445613.453,0,865793.3516,1916646.375,0,5365616.688
3635943.625,2238537.215,1735758.051,2713281.063,2547239.438,0,0,0,3681074.297,0,0,0,202207,0,0,0,0,3008629.281
0,0,0,0,0,0,0,0,0,0,0,0,1115795997,276214507.7,0,0,0,0
1740693.438,331988.1875,2020911.625,0,0,0,0,0,3990053.25,0,0,0,0,0,0,0,0,0
12546532.44,24182354.84,10332400.31,22576047.23,11442934.99,81885049.07,19539090.22,81591672.42,157446447.2,0,0,0,13401826.42,6859743.01,0,29733364.27,141562405.1,79826889.76
0,31554194.97,15758861.46,29745742.13,18969995.27,48811677.39,0,52130656.39,136471458.5,0,0,0,10932221.01,6285418.543,0,16691118.8,47874566,40302524.85
0,1632029.969,0,0,0,4447514.77,429943.7246,0,0,0,0,0,4930441.875,0,843077.125,6006398.083,0,12245675.25
0,2247605.359,727551.7969,693339.2422,600515.9219,0,0,0,0,0,0,0,3394706.734,0,0,0,0,1538002.668
0,0,0,1379080.453,0,5863970.589,1176455.156,2447280.938,2737818.672,0,0,0,1974542.219,0,0,1742585.766,4144711.213,8717005.654
0,0,1008389.016,0,0,1744767.172,0,1606052.281,3943984.432,0,0,0,2686166.875,0,0,904542.8438,160974.8516,2549293.474
1778801.868,0,0,1778801.868,0,1166237.141,0,0,2391366.594,0,0,0,1603452.244,0,0,964273.1563,0,2242631.332
0,0,0,0,0,0,0,0,0,0,0,0,480269.2188,0,0,480269.2188,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3439750.938,2830238,0,2864455.128,1341413.622,0,0,0,3120282.984,0,0,1563028.75,1381828.5,6415991.701
0,0,0,0,7178461.375,7178461.375,7178461.375,0,0,0,0,0,1091584.906,0,0,0,0,7498337
790239.8281,1100032.688,1078347.492,1432556.926,2095385.377,5170082.094,632382.7188,4708061.605,11674715.16,0,0,0,1437107.891,0,940154.7578,2412549.844,3180619.344,4814261.109
0,3383370.283,3383370.283,3383370.283,3383370.283,4710610.547,0,1977483.344,3462016.958,0,0,0,1411800.281,0,5088664.089,7100680.137,4503858.688,7338317.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1806971.156,0,0,0,0,2200975.703
2188893.516,4168804.29,2886234.391,4392762.042,4139979.01,4747004.406,0,565294.3594,3125008.469,0,0,0,3282869.156,0,0,4029469.125,1950708.563,6853041.349
0,0,0,0,0,0,0,0,0,0,0,0,2030320.969,0,0,2030320.969,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1558236.75,0,0,0,0,1558236.75
7587377.714,0,5733461.203,15970595,1058076.938,0,0,0,0,0,0,0,3495886.219,3495886.219,0,0,0,0
0,0,0,0,0,0,0,0,1481513.406,0,0,0,0,0,0,0,0,0
0,0,0,0,1262590.934,2687859.177,0,5171479.609,2772811.648,0,0,0,625482.8359,0,0,1244994.117,1566230.24,2784353.927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838249.047,1386284.758,2752298.656,895366.3281,2033298.472,3632017.453,1018497.836,2594243.72,2149429.975,0,0,0,2635271.422,0,1258957.375,2787866.891,1536253.257,2709916.107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1094758.594,0,1556193.703,3465696.724,0,4392421.156,5356770.969,0,0,0,1337905.039,0,582874.0156,1631815.563,5757844.016,5242284.859
0,2219209.5,0,1802402.637,4997489.234,0,0,0,0,0,0,0,1281161.844,0,0,931860.4375,0,2423881.641
0,0,0,0,0,0,0,0,0,0,0,0,91028.77246,0,0,0,0,0
649143.9688,2544199.167,3606385.625,0,3153863.762,1307315.547,0,2943920.797,2544399.438,0,0,0,2702618.469,0,0,1382718.75,3142809.313,3582327.344
0,0,0,0,0,0,1624370.688,0,3423287.438,0,0,0,346139.0938,0,0,0,0,3868250.406
0,2047173.531,0,0,0,0,0,0,0,0,0,0,1185674.125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27168.89111,0,0,0,27168.89111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5411622,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,119136.1172,0,0,0,0,0
0,0,0,3203168.625,3015139.75,1528518.758,0,0,1594477.313,0,0,0,2065437.352,1434941.625,832143.875,1065819.281,0,0
0,0,0,0,0,4972716.688,0,3848808.203,5521219.313,0,0,0,2058759.781,0,0,1591622.578,2968386.156,5254776.109
0,0,0,0,0,0,0,0,0,0,0,0,3333896.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18097860.5,0,0,0,0,0
0,1187127.53,0,0,0,0,0,159826.3301,2214428.729,0,0,0,1975180.984,0,0,1721922.156,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2016749.902,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,536551.9453,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,46263.7334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13125240.41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4816159.875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1340249.875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,674466.8359,0,0,0,0,0
0,3924452.434,3998355.695,3051594.188,0,2869301.961,0,1835607.118,49901109.77,0,0,0,1232611.25,702853.8264,0,0,331414.4453,544535.7839
0,0,0,0,0,0,0,0,0,0,0,0,1163871.313,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2439364.438,0,2439364.438,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,830815.875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,880489.9023,2366603.352,1014536.49,3092195.668,9697589.099,0,0,0,536131.6406,0,1478468.822,89128.59766,3716470.596,1572144.453
0,0,0,0,0,0,0,0,0,0,0,0,3265179.875,0,0,0,0,0
0,0,0,0,0,302830.3516,0,0,1329633.672,0,0,0,1474377.619,0,0,163408.207,1474377.619,2785347.031
0,1273553.539,1000470.078,1367105.182,683414.4844,2510982.625,0,0,0,0,0,0,914587.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,242024.5469,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2069506.406,2069506.406,0,0,0,4079963.438,0,0,0,0,4079963.438
0,0,1386349.844,0,0,0,0,0,0,0,0,0,3927246.25,0,523849.5703,0,0,29237981.38
0,0,1210992.363,0,4269730.117,4336029.82,0,1573208.328,3698824.945,0,0,0,9521043.555,0,0,1359580.859,17682506.25,0
0,0,0,0,0,0,0,0,0,0,0,0,1005803.133,0,0,0,0,0
0,0,0,0,0,0,0,3051812.125,0,0,0,0,6861363.484,0,0,0,6861363.484,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3075606.375,0,0,0,0,0
0,0,0,0,0,0,0,0,4642165.305,0,0,0,2070988.875,0,0,2070988.875,0,0
0,0,0,6112874.313,6112874.313,0,0,0,0,0,0,0,22514385.53,0,0,0,0,0
