Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
6919.798805,9565.884543,6370.464355,7937.082905,8289.399093,7711.89694,6461.3546,5406.149896,2799.71515,5709.409004,4463.239339,4989.50738
2594.669699,2974.009925,1324.387832,5176.944678,3184.288114,2080.372996,1941.841422,887.0063085,524.2277389,1212.43578,1811.826013,1767.969881
9307.191668,9225.488451,9491.925204,9083.574618,9452.308818,9976.097076,11205.25102,9827.084314,12566.03633,9538.692009,10828.47421,10621.11117
6133.078206,6305.034466,6353.588363,7594.825265,6084.615672,6635.789385,5620.294172,6223.111475,7672.608746,5576.729939,5096.629107,5074.047397
55780.22903,59209.22477,58809.23879,55787.57008,54124.18631,55637.57655,66759.32713,63710.71088,78781.74638,55934.05757,71249.81407,56115.19536
53604.66117,61413.39651,37705.26549,66032.22838,59189.69952,65448.68203,55704.43008,23863.88969,11045.2267,29801.93501,12686.62509,27131.33822
24340.32312,22517.06179,28913.48637,25449.01423,25299.31896,28650.96605,28206.13847,26659.354,29459.07489,29267.69517,35116.26235,30578.45061
4670.374635,4731.512758,4260.98804,4011.844862,4800.127009,5192.799105,5568.262863,4426.676199,4467.867098,5653.518168,5800.553011,5728.548445
23176.07834,25214.28501,23464.18254,21214.96578,30094.07026,25537.18647,29289.58798,31387.13437,28283.88166,29607.6862,27682.67377,33206.59105
2475.767626,4206.436264,2815.857965,1672.59524,2461.632187,2421.667997,3426.47228,1758.923667,3420.483792,894.2408093,889.8939914,2312.007161
98092.59452,118631.0089,108969.8918,89765.6538,92379.03308,87711.44734,109893.9824,122425.8327,99647.43061,113681.1135,117938.4387,96220.54029
274311.8138,281788.0331,296428.1537,351759.9832,305670.7518,377176.4052,399218.439,320084.9765,394046.2946,309825.1314,416448.4097,402227.9676
1739.327498,1889.931712,1997.897824,2069.176107,1687.362174,2015.351063,1679.527573,1655.490251,1612.36251,1176.332133,1479.803697,1747.224274
7578.543067,6847.207495,9006.479192,7517.629941,7581.83611,6737.153282,7860.529874,6561.591879,6341.876234,10243.41197,10258.65522,7814.010264
12387.13494,14643.47151,17501.69784,13505.84047,14175.51864,11324.92292,13630.3537,6798.772026,6190.237516,17942.77669,23703.11098,12223.33468
4549.954612,2635.175879,3867.650012,2822.004792,2076.333117,2513.462497,2990.449835,1319.678999,1185.868487,944.0377887,2283.512948,1503.332462
31340.3871,26390.82888,29678.51614,29480.76145,30717.3336,31198.64428,27820.35837,30931.96071,32403.24234,31991.19696,36664.05822,35347.2829
5503.982385,6536.100171,6023.54104,5761.948893,5556.119081,6340.717612,4945.10303,5755.707862,6600.739881,3824.240043,4545.854581,5318.052723
15994.72912,10677.16122,14545.33903,13448.79029,17093.53114,11997.63529,16194.03975,18071.75495,18302.99213,11912.42412,12866.33584,11178.57348
1571.989913,4242.077922,2363.852811,1624.509602,1530.322813,1251.463322,2772.6274,4738.841257,5078.074544,2246.821159,3932.237134,1522.733618
6501.407973,4548.443034,4098.052875,6023.650537,6561.263644,5476.59861,7170.356137,6642.893806,9622.519549,7000.809247,5717.159173,6029.485284
5637.77627,5233.617292,5164.058303,7721.79583,6635.78415,6214.310772,7857.454975,6437.695013,9569.759089,9443.526022,6082.423805,7225.013211
17229.30231,14208.67053,21342.35872,19324.60094,17170.3806,18184.53121,18632.05423,17203.96083,19232.9341,15929.06209,11673.29422,13379.68974
28625.32224,29119.93981,27248.4674,31768.7741,32456.90201,34970.19913,25966.844,33839.27835,31604.66293,21836.55175,28505.98816,26751.54874
48739.1456,14850.10049,22553.55931,40220.81061,17794.18695,11217.5941,11418.20642,9088.028756,14288.48087,7514.891321,8391.227126,10570.03642
7816.461689,6588.7787,7229.216074,7409.553183,7633.82044,10498.44973,8910.168221,9015.920692,6247.387724,9411.170212,10734.51723,12529.41696
5243.276287,4881.40508,5614.551645,5262.469216,6065.217935,5351.512161,6857.37204,6349.448316,5886.406434,5523.688472,5818.242693,4786.930453
8466.093308,5339.426819,6222.503412,7315.757032,8221.890544,8145.035749,8422.169098,8124.057867,9289.878302,5779.834596,6566.113704,6995.921745
50937.0791,35745.83634,36283.83273,52372.8553,55385.26936,77284.9323,39320.1726,29887.90377,49987.30917,45124.44282,35977.25637,40335.04355
13216.75574,16384.02052,16975.32054,14796.45861,15925.18941,15687.27406,20374.24007,22104.14066,16474.98832,16387.64342,19076.17649,18865.20138
3102.403219,3671.521716,3286.340055,3106.292094,2396.063535,2137.561851,2388.18074,1475.83228,2041.758005,1391.438379,2796.175579,2171.428961
99070.02037,112712.6465,113264.1367,95090.91389,103499.5397,113313.8445,118586.2272,125905.8131,105629.2022,113484.0167,135107.2367,142187.265
5888.340322,5830.82969,5810.975639,4108.323995,4926.402512,4877.100648,4995.847356,7756.20151,5551.707945,4434.793714,4932.861161,4951.087467
1325.152688,2295.419273,1476.811802,1544.3756,1458.619341,1502.38858,2239.468163,2147.264425,3554.246748,1214.327734,1945.74266,1749.772711
46192.15376,53198.522,48163.58282,51753.74235,48276.26303,47074.25201,41772.05675,59649.04871,64489.88702,39612.46935,35730.54922,42855.24562
16156.12467,23837.63502,18406.39333,13527.47686,17270.65483,14859.40797,22616.50314,29180.37279,37440.31424,22705.71933,33660.43305,15015.8481
10202.4412,6301.855694,8121.91807,9558.634981,6698.452419,8728.278993,10423.6659,5821.721005,8347.469786,10249.0443,17616.09813,13962.60787
4315.028488,6002.217519,6151.223164,4452.82831,4860.952164,7375.417081,8616.653482,8800.256821,7546.970773,5924.35832,7426.655028,5229.643086
9833.484663,10288.42865,6533.69698,12198.15039,9508.353719,7498.68666,9956.693422,3015.985836,5693.961006,4327.599546,4801.25201,4389.940654
1586.597019,1661.199581,1616.309962,1848.92601,1649.946127,1684.361217,1736.530689,1241.545537,1231.759661,1439.874589,1421.889029,1351.818645
65958.19044,79399.04044,50448.06959,85607.31682,83785.49935,67998.46935,67100.52892,43085.15822,21455.34855,44787.05188,37288.49789,45541.7998
15737.89226,14778.17846,16522.75586,15449.84146,13543.85615,15378.53706,17594.24316,18640.70012,18886.55492,15313.57956,21218.26247,16753.24619
35731.97938,32686.5064,41961.89962,41136.10582,41035.8607,45549.536,39562.55627,47056.75768,43279.03673,43219.41556,43758.23882,46392.97276
52610.68673,37968.1424,53001.33805,50364.44438,76395.8771,60913.92073,45686.45168,32313.38073,26070.01046,38719.81641,60282.1813,37294.26709
30751.41795,28346.18461,32222.33367,37486.93207,34477.42489,34295.95527,32793.61448,37246.28337,47963.91839,33912.86688,28201.16999,30275.17051
3505.14716,3477.035064,3314.575749,3890.161505,3001.000387,3572.409018,3866.618948,4052.860346,4270.092563,3590.39625,3693.824795,3933.128158
4660.707138,3945.260985,4486.35335,3207.307331,3649.422995,3011.127817,3994.63486,3779.239712,3193.30228,4107.284201,3030.699609,2934.967807
10661.01587,21774.81506,598.9748077,12528.14622,9967.001891,7450.733685,3159.035719,0,0,866.8538066,0,241.3681798
37967.82479,50450.34567,33904.9469,45662.53343,45776.43172,43690.34809,33448.2192,19828.1372,6947.940924,31873.57561,12357.44297,22712.76058
9733.618568,4521.120157,6205.108434,10487.90729,13063.5379,15930.48528,8968.441752,5657.490647,7170.76934,17229.93457,7433.022623,10240.54707
25050.00715,23669.17406,22247.37075,21634.66249,21898.62039,22752.65894,28681.43916,21876.17703,29559.10568,21106.5489,21844.36583,21835.6914
31274.2637,30338.11595,29488.86427,30981.86204,27484.09802,27738.7721,30867.28056,33079.99047,35213.52728,29962.46702,32201.69645,28799.74287
9726.215457,8427.065526,8540.130093,8522.647302,8093.736211,9066.049027,8436.162418,8075.437933,10074.81473,11128.93546,11486.92932,9297.877473
12461.82593,12548.76266,12894.36518,12598.57838,10427.2617,13871.62239,17537.4382,17026.6928,13871.85812,13527.28937,20748.8385,14996.65464
78316.36599,153051.6397,45874.55709,118619.2015,122028.9994,108037.8588,110576.3922,18842.15293,10474.58997,43354.6556,22719.60696,28406.81559
5995.47476,5283.681485,6593.068538,8937.767881,6515.249908,7199.012113,8258.833923,5567.453003,5118.892776,19880.25537,10758.24081,7214.253956
6465.244433,7945.751041,5376.276536,6833.860393,6704.113026,8522.381518,5196.406192,6780.83819,3218.359592,7663.646575,11674.61215,7880.568
4337.736055,4993.698667,3434.426523,4781.956761,6352.79045,4311.675871,5148.806028,3195.742356,2344.017329,2094.274178,2875.286367,3316.43292
6787.557238,6372.227022,6458.739605,8104.841963,6421.80162,6900.962157,4701.001135,4515.342008,5636.092098,6685.508364,3942.347623,6146.174868
172947.292,181238.0132,180622.1588,167789.1199,200577.322,186875.0571,162897.0729,189845.2273,185875.396,200094.8139,199032.6102,229540.7304
33178.12162,34333.06817,34348.45136,31519.68289,38319.90235,28785.76867,34720.38321,41916.18346,40313.03754,38846.24478,37308.09551,41626.48968
3481.928613,3920.994561,3425.578761,3146.279535,2766.640148,2852.254364,3644.986858,2095.871435,2445.489359,2368.751409,2665.693542,2611.120485
6162.624674,8370.105959,6406.001487,5988.753376,5803.942546,7082.569713,8906.235863,8208.816967,8274.508772,7459.773619,6751.342006,5258.887334
56312.65542,65414.77318,61576.00422,63323.29268,74791.98057,60790.51624,54063.65877,50662.19282,38434.70641,49352.72732,38921.60247,62227.35677
17045.47107,23341.2829,16930.84502,21509.20119,19403.95347,19933.38993,18110.06871,11745.41126,4690.908378,13155.57647,8733.38585,10390.89706
34824.13775,41001.27819,35665.79135,32352.3645,36084.35995,35836.02136,34162.30805,35323.06005,30761.55483,28905.316,20522.96135,32957.63556
1687.350566,1454.316064,1727.641884,2018.146414,2036.176546,1643.361078,2015.030686,1678.162434,1880.797167,2015.48993,1926.122561,2099.56933
3195.366282,3564.571219,1632.944774,4066.964216,3913.067814,3771.748961,2087.597135,2122.141446,455.4165094,955.8203075,1433.696529,2192.104577
4467.867092,5016.311048,4016.091103,4550.188866,5156.595329,3472.959155,4532.16083,3795.830261,4072.177701,3333.502889,2754.337049,3746.671805
95201.16946,81307.25276,98843.29934,92775.2816,110874.1466,113342.5346,99635.98865,123816.6901,126031.7378,108792.8068,125387.5339,108027.924
6022.682985,8567.489246,2656.58241,6784.974658,8053.991377,7771.809905,5111.295673,2385.145217,2787.553173,4446.098395,3521.233033,3789.17541
9234.021066,10803.68057,7095.572469,10618.36378,9835.397738,10396.44795,8539.199787,3089.288874,1075.911436,6673.566462,2435.035185,4751.585689
1551.9425,1257.620639,1560.136342,1286.076814,1519.905472,1491.799801,1112.145147,1533.987925,1419.183801,1001.56838,1280.330842,1003.175131
25412.19451,20782.9328,19977.63387,19793.96054,20999.73849,22884.80037,26164.6398,27927.36844,41186.38639,24883.61059,23802.12666,37173.2608
592.6108789,307.6364763,434.8674066,445.2601171,217.1741842,242.0448652,690.323715,473.8904166,528.7232567,699.0813831,706.2409497,378.8392609
3129.124712,2969.590283,2884.497123,2176.971321,2494.394779,2532.119027,2860.556329,3618.204947,2765.247219,3405.028816,3105.961196,2516.783448
28842.96621,19498.89861,20118.83924,25037.93309,20957.32226,26594.844,26134.48919,27495.57517,23813.29604,29787.40297,41094.32493,28433.76213
157771.5344,169310.5871,154063.1874,153449.3712,142044.1064,151081.0801,153751.7277,126456.9631,90085.79288,163489.4285,202550.4761,154712.4032
64482.90341,74628.7825,74796.89542,60886.24087,69566.14185,70980.64497,70296.62292,98127.81435,96725.40676,65890.02266,75055.8121,74279.7352
131539.0886,130774.9974,114303.7018,116192.5911,119274.5656,125483.0189,110697.5108,108222.1728,103022.665,109914.2728,84607.88913,115313.7532
42833.60103,39717.86852,49245.37973,47517.66798,45419.58743,53367.05852,53677.36079,53979.49169,59814.53724,47644.86268,44175.10113,57488.92553
3305.683811,4043.735436,4255.520894,5214.80874,3552.080608,3004.900814,4109.847388,2057.560229,2149.55175,5242.046765,6919.873667,3922.980638
71186.25728,81924.38816,81621.92872,103539.1395,71304.05473,70704.00605,100562.044,107222.3461,96078.9484,75995.50868,86340.33282,70143.67145
31036.04372,22194.31785,27225.17801,28524.63329,25050.22918,34430.16124,31208.85171,32578.59276,33231.15394,34237.06951,36744.81776,33210.515
6125.430678,5089.559249,5853.76998,6579.86058,5698.336915,4720.899648,6929.436092,7281.388124,7645.969706,5426.060529,7292.8136,6760.979874
4535.922567,9276.513755,2781.099403,1793.773411,4139.353333,1853.395798,2709.40026,7410.79345,22626.47752,1749.002337,622.1260504,2797.699488
41017.58221,49651.85653,52816.38266,36024.83965,45589.87852,54706.31939,48777.83548,55738.84516,98811.23289,35424.88596,36381.9953,41861.54525
7039.131812,7353.840983,5114.643171,7327.027626,7918.576068,8418.511164,5444.76992,3965.712726,1168.765445,5841.118543,3364.965606,4982.883181
13085.31401,14088.10284,11636.25514,13557.29595,13338.23264,10417.99062,14589.42873,14957.90089,15763.16568,13721.34334,15337.62071,13977.98714
4356.525192,3961.56181,4535.170125,4544.270161,6027.055511,6437.310177,4942.393672,6328.014979,6668.145845,3645.387238,3818.725935,5725.201989
91365.22385,94632.53069,87399.20857,83580.21638,83924.53897,87119.25092,84589.32376,80272.46255,93858.61003,101382.3687,90139.3229,94357.42043
11371.3692,11148.89846,9965.468437,10531.51396,9158.981385,10564.40538,12586.06853,9461.760593,10951.95718,9497.383943,9135.310779,7913.90835
39331.92554,41628.27038,43234.73836,37495.78503,34023.47658,58268.69042,87509.97681,71466.61256,49940.38046,42399.31675,75860.79674,58398.80208
19017.81404,16570.54843,17722.44793,16325.85013,13248.57668,12871.6952,13858.30373,18949.85055,21026.87896,13923.7801,12800.66142,15401.10364
31922.2575,28830.75944,31293.82989,27814.96476,27647.15243,35058.45036,38539.17177,32919.80574,41893.05566,30721.90149,38254.30913,35358.42274
20607.32882,17306.88824,20047.70052,20395.33483,20608.14312,19866.47306,21180.90745,19947.60035,22655.17879,20040.58741,26126.23765,26205.39281
801.5430217,1034.217785,832.8403715,913.5529382,973.2414687,763.7791168,437.0686455,610.538301,629.168244,583.0924603,1230.092843,768.1220378
3492.985871,3879.574595,3457.595985,2895.608263,3126.636776,3803.567089,3822.656147,4232.683781,3518.195453,1755.050385,2791.142198,3350.490895
30824.89247,37827.31559,36496.26581,24772.62275,29944.50202,29226.80468,35729.50413,44949.02538,30857.67206,34020.20831,34025.37595,30696.66085
7951.679116,8594.673002,8085.160374,6249.806901,6908.020597,6968.980561,9290.204441,9800.287044,5813.252118,5374.290099,6625.872226,6090.113134
14592.98812,7001.202995,8603.128598,11956.5735,8032.871588,3746.203002,6998.583689,3112.255441,2244.420134,3563.230358,5723.537157,2723.586505
9322.320525,8678.192889,10209.03029,9447.557751,10737.04267,11010.06113,11684.12149,12361.68281,10433.55691,7656.824732,10807.27903,8829.048201
16375.79121,19832.93245,17800.20431,18452.65978,16568.35946,19590.82508,20847.67616,16551.19684,11807.7994,20413.19362,27652.77566,23592.87479
294779.5855,289886.2411,260435.0985,311051.8494,325766.179,330264.952,297276.2311,288361.9113,269334.1656,274643.7176,323867.2947,331301.5204
14904.69803,14296.45426,17805.70711,16410.66807,15283.77565,18423.38886,16736.19235,13257.27329,20111.28367,10677.32318,13819.59108,12839.27894
104187.3315,155597.1105,162457.513,83585.27334,159324.2143,109310.6616,157103.3891,184396.7878,133374.6741,178734.7117,189483.2131,191645.1456
2634.527868,3288.299856,1250.789838,3527.285601,2160.900617,2332.801228,2576.734024,906.8482362,940.1517379,978.8591927,1272.504795,1215.142032
2406.125831,1240.040689,1372.191826,1951.055071,2327.228852,1740.927565,2274.597793,2459.268407,3116.366249,2048.176564,2841.703896,2382.69708
25894.76771,15856.06243,18295.1323,20228.7231,17361.32412,14695.95496,31383.82501,22734.3799,38026.75209,22646.05894,27343.60384,15195.68286
14373.01478,16447.54326,13911.27783,12704.95191,15068.63019,15711.99809,14927.46,13342.82723,11979.97568,10125.97499,9163.847928,14130.43608
6660.696904,7349.839304,6147.74645,6603.893442,7039.625118,9474.108678,7776.375029,9171.776364,11433.64149,8603.023066,8158.75656,11566.95856
26340.72478,189852.8033,218834.5153,94809.12691,134418.9604,191039.6891,130422.1695,32317.85252,29222.68532,17765.51484,34691.61402,31471.12717
2620.655522,3542.408658,2846.523762,3423.429144,4104.658019,3452.133363,3585.17365,4125.443512,4212.916569,2907.686774,1831.802117,3478.902752
20920.92687,13299.42732,15175.24807,18190.5369,13902.88886,15434.12907,14692.54722,11311.29329,18708.54384,12767.31547,9812.718004,9826.812013
11213.81985,10107.72617,10993.23867,11015.48681,12629.33426,11075.69842,11593.91182,14618.63755,11480.80307,9009.120023,10222.72156,11059.20801
3474.060175,3373.637076,3718.16514,3701.447179,4327.566404,4472.527286,3892.315951,5675.668337,4153.966286,4977.108847,3987.769755,5274.284301
14373.41015,13965.54201,14362.09014,16442.03085,14683.97336,17607.99213,16279.47286,15938.14113,18789.46043,14832.89243,17988.24127,16090.14525
10061.21692,8320.581286,9348.831794,8732.632205,9058.735278,6688.508641,10882.66861,11210.6179,11193.07551,10511.11697,10460.89966,7422.47833
681.027151,691.8787333,519.6065388,664.9972632,619.9489699,506.2507093,625.5484306,587.8257893,658.5549683,485.862951,481.8868637,529.5409657
7697.571289,9388.077857,7757.070049,12892.19519,6643.58601,8062.910381,7011.989114,6457.292296,6499.976743,5682.927246,5908.104911,6775.666622
30037.02882,68887.21734,27691.06097,41438.94663,39354.18858,36895.66364,43708.68683,22915.37972,65692.73946,23633.49109,17115.00444,18276.71229
7519.801032,6403.186362,5496.789621,6141.708731,8687.53958,9324.097896,5112.292562,5635.588342,4961.162878,4977.111197,4800.022903,7728.622378
6094.986878,5090.981111,8569.736374,11586.64315,7419.988653,8619.593943,4104.175347,5674.656419,5042.421466,4769.836543,3209.151888,8273.624232
