Intensity Rep #1,Intensity L Rep #1,Intensity H Rep #1,Intensity Rep #2,Intensity L Rep #2,Intensity H Rep #2,Intensity Rep #3,Intensity L Rep #3,Intensity H Rep #3
1721100000,1065400000,655680000,2325800000,1370600000,955170000,2061900000,1296600000,765360000
82660000,47103000,35557000,40686000,22047000,18640000,121050000,75767000,45278000
30930000,22624000,8305600,44433000,31576000,12857000,118440000,87816000,30626000
431840000,294610000,137240000,468350000,355340000,113010000,366780000,257350000,109430000
14030000,8990400,5039800,194340000,166350000,27996000,199350000,154240000,45114000
5048600000,3135600000,1913000000,5423100000,3474000000,1949100000,4686700000,2972000000,1714800000
3912000000,2534900000,1377200000,3096400000,1884600000,1211800000,3708300000,2351600000,1356700000
1788500000,1148900000,639640000,1467500000,940780000,526710000,1228100000,807600000,420460000
0,0,0,22454000,11039000,11415000,178020000,95404000,82616000
3040600000,1879700000,1161000000,3840300000,2343300000,1497000000,3863000000,2450300000,1412800000
2749700000,1757000000,992730000,3107100000,1943900000,1163200000,3504100000,2157100000,1347000000
113580000,76448000,37127000,113710000,70959000,42754000,21626000,18420000,3206500
239310000,143200000,96108000,346870000,215210000,131650000,435110000,270350000,164760000
1241600000,791400000,450170000,1234200000,733270000,500880000,1122200000,666100000,456110000
305330000,290740000,14584000,578860000,557950000,20905000,415500000,402080000,13422000
7815100000,5227100000,2588000000,7455300000,4976100000,2479200000,6504400000,4321900000,2182500000
11194000,7632700,3561400,0,0,0,7979100,5446000,2533100
617460000,310360000,307100000,621420000,301980000,319440000,749770000,371430000,378340000
1847100000,1142900000,704200000,4688700000,2911400000,1777200000,2315500000,1443000000,872430000
1617200000,935170000,682040000,1432000000,829610000,602420000,1473400000,858800000,614570000
19408000000,11239000000,8169400000,19201000000,11202000000,7998100000,18091000000,10906000000,7184600000
3419600000,1618200000,1801500000,3608300000,1780600000,1827700000,2734200000,1302800000,1431400000
2303300000,1446300000,857010000,2214500000,1446800000,767750000,2074200000,1275900000,798330000
231420000,135640000,95778000,322410000,114120000,208290000,374250000,138050000,236210000
117860000,71740000,46116000,90798000,50617000,40181000,93597000,70495000,23102000
135140000,109470000,25673000,185110000,124640000,60468000,319690000,194340000,125340000
384260000,259120000,125140000,548970000,411290000,137680000,249170000,181710000,67461000
489930000,316040000,173890000,588630000,414460000,174180000,408870000,280570000,128300000
210960000,132380000,78587000,221140000,159320000,61813000,122170000,37298000,84871000
72114000,50980000,21134000,35856000,19693000,16163000,18659000,9756200,8902900
1512000000,464700000,1047300000,1162200000,357820000,804420000,622430000,207010000,415420000
526960000,196450000,330520000,525750000,223800000,301950000,286790000,112690000,174100000
713190000,490090000,223100000,494210000,297300000,196910000,594470000,307850000,286620000
3949400000,2260800000,1688600000,4432500000,2416200000,2016300000,3446100000,1898100000,1547900000
768060000,520280000,247790000,1531300000,1051100000,480140000,1243000000,866590000,376430000
1231300000,667010000,564320000,1307900000,673540000,634340000,1615700000,882720000,732930000
314990000,193460000,121530000,651760000,438150000,213620000,615730000,435050000,180680000
114470000,75219000,39250000,36809000,24829000,11979000,58107000,39591000,18516000
3343100,2589000,754100,0,0,0,8981900,6750300,2231600
107410000,74628000,32786000,156030000,105340000,50686000,0,0,0
157960000,100230000,57736000,169830000,108740000,61096000,86582000,53570000,33012000
101780000,45927000,55854000,55407000,39446000,15961000,78410000,46263000,32147000
511640000,348500000,163140000,443550000,278100000,165450000,237280000,155760000,81514000
362440000,157410000,205030000,665730000,275440000,390290000,227420000,101760000,125670000
1405300000,735660000,669600000,1066900000,581080000,485780000,1096900000,568910000,528030000
60261000,35353000,24908000,123300000,77820000,45479000,84176000,47902000,36274000
233150000,138350000,94794000,63337000,33191000,30146000,348930000,209050000,139890000
401900000,292980000,108910000,373300000,256640000,116650000,461450000,331530000,129920000
731290000,440600000,290690000,796120000,474740000,321380000,649480000,397410000,252060000
13078000,8588500,4489800,33456000,22178000,11278000,3723500,2033500,1689900
620210000,388810000,231400000,690020000,454590000,235430000,646670000,423090000,223580000
123600000,106890000,16718000,81705000,71156000,10549000,119040000,96735000,22309000
312310000,243430000,68884000,257930000,224200000,33729000,286620000,246530000,40089000
4137700,2275400,1862400,20239000,12907000,7332900,11830000,7781200,4049300
5051900000,3485700000,1566100000,3122900000,2144500000,978370000,3001500000,2042300000,959220000
0,0,0,0,0,0,28745000,16037000,12709000
32363000000,21053000000,11310000000,24286000000,15635000000,8650500000,22319000000,14213000000,8106100000
22828000,15795000,7032400,24800000,17903000,6896900,13355000,10164000,3191600
2334000000,1356100000,977830000,2291000000,1376500000,914560000,2335800000,1433600000,902190000
36626000000,24965000000,11661000000,38011000000,26216000000,11795000000,35549000000,25201000000,10347000000
30187000,17035000,13152000,10217000,5360500,4856300,38554000,25421000,13134000
1380600000,789380000,591260000,1538100000,898060000,640060000,1727200000,957070000,770110000
687810000,375390000,312420000,526260000,281760000,244490000,441730000,204670000,237060000
32644000,12645000,20000000,39462000,19961000,19501000,21728000,9100700,12627000
117740000,59408000,58333000,384190000,224080000,160110000,186950000,106020000,80929000
112060000,61175000,50887000,140900000,83910000,56993000,185770000,122600000,63171000
478620000,265110000,213510000,400600000,217100000,183500000,216720000,136480000,80237000
2562900000,1476000000,1086800000,2501200000,1429300000,1071900000,2238900000,1251300000,987600000
8804700000,6638800000,2165900000,8956700000,6813000000,2143800000,5751800000,4331900000,1420000000
2793500000,2039400000,754010000,2179600000,1604800000,574790000,2395700000,1729800000,665860000
5281200000,2073000000,3208200000,5630700000,1895300000,3735400000,4872300000,2187800000,2684500000
1074300000,524320000,550000000,788350000,361150000,427200000,467840000,122880000,344960000
218600000,99284000,119320000,214430000,94214000,120210000,293630000,150700000,142930000
2147400000,1160700000,986730000,2112500000,1244100000,868360000,1845200000,979830000,865370000
437160000,265190000,171970000,373510000,207900000,165610000,398730000,217280000,181450000
45327000,35579000,9748200,47132000,39335000,7796500,0,0,0
1131600000,497490000,634080000,1397700000,688490000,709220000,1051800000,526620000,525140000
359360000,185260000,174110000,494990000,331540000,163440000,535920000,217910000,318010000
60800000,39954000,20847000,52431000,32755000,19676000,155800000,101390000,54413000
565330000,337290000,228040000,754790000,466290000,288500000,649190000,366640000,282550000
2102200000,1398800000,703410000,1828600000,1244500000,584140000,1489200000,1020500000,468710000
668260000,414590000,253680000,383490000,263760000,119740000,328750000,240290000,88458000
17184000,11080000,6104500,0,0,0,24069000,11030000,13039000
31660000,14901000,16758000,61832000,34089000,27744000,27080000,12601000,14479000
627420000,357290000,270130000,557910000,316210000,241700000,460440000,259010000,201420000
168500000,76162000,92334000,126470000,58206000,68262000,52783000,21425000,31358000
9919500,7394000,2525500,18795000,9669600,9125200,5957000,3307300,2649800
936780000,367990000,568790000,904260000,379660000,524610000,1196400000,442650000,753790000
33312000,19951000,13360000,41908000,22590000,19319000,23762000,18097000,5665700
22306000000,11770000000,10536000000,21712000000,11538000000,10173000000,19798000000,10185000000,9613100000
125130000,62678000,62450000,828190000,437890000,390300000,65497000,34937000,30560000
563170000,307790000,255380000,596970000,355840000,241130000,296460000,184410000,112060000
12417000000,6380900000,6035800000,12036000000,6403300000,5632700000,10048000000,5206900000,4841200000
448710000,212650000,236060000,367380000,191950000,175420000,415730000,259460000,156270000
17068000000,9198200000,7870100000,19831000000,10352000000,9478300000,15372000000,8123600000,7248800000
7029400000,4260700000,2768700000,8285400000,4842100000,3443300000,7350200000,4383000000,2967200000
60908000,41510000,19398000,179510000,111430000,68088000,133040000,74146000,58893000
65350000,49069000,16281000,44658000,33998000,10660000,73149000,52794000,20355000
933220000,645310000,287910000,805460000,546360000,259100000,1003400000,676310000,327080000
1469900000,993630000,476280000,1387900000,966170000,421760000,709780000,479740000,230040000
74135000,55269000,18866000,121510000,86234000,35279000,73005000,53289000,19717000
195800000,154880000,40919000,147740000,113950000,33787000,204270000,162580000,41690000
6197300000,3180200000,3017100000,5805000000,3080800000,2724300000,4970700000,2596800000,2373900000
14544000,10537000,4006700,74057000,43338000,30719000,43889000,30595000,13294000
57617000,31769000,25848000,32843000,15834000,17009000,53010000,35436000,17573000
439010000,221130000,217880000,12542000,7154100,5387600,0,0,0
1187500000,716380000,471080000,1102600000,623650000,478940000,1212900000,763320000,449590000
906870000,526790000,380080000,681170000,414690000,266480000,902820000,542710000,360110000
1500800000,862170000,638670000,1981900000,1244500000,737410000,1577700000,786100000,791550000
26657000,15934000,10722000,86055000,66103000,19953000,32512000,21575000,10936000
2281200000,1394800000,886460000,1815900000,1182200000,633770000,1429100000,878150000,550990000
955070000,570680000,384390000,758490000,463820000,294680000,770820000,457060000,313760000
102160000,62827000,39332000,102170000,73594000,28580000,53577000,34731000,18846000
0,0,0,16862000,8909200,7952400,27382000,24220000,3162500
437190000,241820000,195370000,370410000,217470000,152940000,248330000,137760000,110560000
46690000,31489000,15201000,50341000,37916000,12425000,167970000,123960000,44009000
168510000,104190000,64321000,339770000,208610000,131160000,128050000,83162000,44885000
2482900,1532500,950410,5863400,3419800,2443600,0,0,0
52251000,25885000,26366000,135130000,86400000,48735000,0,0,0
2798700000,1241500000,1557200000,3074300000,1425400000,1648900000,1913100000,898260000,1014800000
377980000,227480000,150490000,435600000,260450000,175150000,417460000,249810000,167650000
35672000,24296000,11376000,115970000,70551000,45414000,142440000,69584000,72853000
104440000,70206000,34238000,147080000,68026000,79055000,74038000,52315000,21723000
26803000,16035000,10768000,61378000,35134000,26244000,0,0,0
67933000,41542000,26391000,119010000,85234000,33773000,0,0,0
654540000,392460000,262080000,732200000,477130000,255070000,347440000,221650000,125780000
3161400000,2056700000,1104600000,3517600000,2358400000,1159200000,2423400000,1579100000,844220000
454210000,180640000,273570000,423200000,156750000,266450000,349320000,187650000,161680000
10171000000,6528700000,3642200000,9569400000,6147300000,3422100000,8337000000,5411200000,2925800000
6259700000,4673100000,1586600000,5908700000,4505700000,1403000000,4436700000,3354500000,1082200000
1066400000,685310000,381060000,1950300000,1264800000,685490000,935110000,596910000,338200000
3725000000,2131900000,1593100000,2224400000,1298500000,925910000,1745400000,1055800000,689600000
8065800000,4478700000,3587000000,8428500000,5130700000,3297800000,7501300000,4344400000,3156900000
37393000,18252000,19141000,119030000,69807000,49224000,75069000,45878000,29191000
28015000,20245000,7770000,11378000,7652500,3725700,71802000,49633000,22169000
251080000,191250000,59829000,619820000,433020000,186790000,267070000,200750000,66323000
11353000000,2993500000,8359400000,13833000000,3438800000,10394000000,12691000000,3312400000,9378600000
45549000,22096000,23452000,0,0,0,48995000,26091000,22904000
310810000,204510000,106300000,364100000,231160000,132940000,101040000,65542000,35494000
54724000,29617000,25107000,43227000,28580000,14647000,0,0,0
642090000,445130000,196960000,534260000,350840000,183420000,840670000,520250000,320420000
20155000,10964000,9190500,38207000,22804000,15404000,27382000,13327000,14055000
305560000,136520000,169040000,169860000,60370000,109490000,389330000,128270000,261060000
36583000,15452000,21131000,0,0,0,27713000,11012000,16701000
708600000,403900000,304700000,625380000,415330000,210050000,770920000,479790000,291130000
496360000,261860000,234500000,468080000,283710000,184360000,495630000,255050000,240580000
550030000,372800000,177230000,1059100000,666980000,392120000,864630000,606910000,257720000
592480000,358440000,234040000,264290000,161890000,102410000,446150000,278580000,167580000
