Intensity,Intensity L,Intensity H
16948000,4385700,12563000
5091000,887600,4203400
22707000,6193400,16514000
5184500,963200,4221300
9497100,8027700,1469300
9329800,8573100,756690
12040000,9776900,2263500
2885200,2502900,382290
28415000,25829000,2585800
53484000,51164000,2320100
4938000,4685800,252210
13365000,9462200,3903300
47098000,32983000,14115000
10268000,6627700,3640500
3203600,1951300,1252300
6206800,4414100,1792700
2357600,1416100,941510
18070000,12756000,5313500
3664000,2472800,1191200
9092200,6287700,2804500
2030200,1139600,890530
102450000,65683000,36771000
23857000,15709000,8148300
4453900,2488800,1965100
8442700,5076200,3366600
3856300,2224600,1631600
4258500,2883800,1374700
7665300,5025200,2640100
11757000,7849700,3907400
32182000,22469000,9712300
25017000,15834000,9183300
57877000,34662000,23215000
7295000,4691100,2603800
170330000,110300000,60025000
5036800,2964900,2071800
9237200,6430400,2806700
7165700,4191700,2974000
10272000,6884400,3387700
4941800,2598500,2343300
22705000,16783000,5922200
3359100,1795800,1563300
282770000,187260000,95516000
5032400,3087900,1944400
5472900,3655000,1817900
10591000,6832300,3758400
4947000,2613000,2334100
9214300,5558400,3655900
3596700,2423800,1172900
2982300,2115900,866460
6784100,4262200,2521900
13822000,9299100,4523200
6029200,4197600,1831600
2126800,1270900,855870
130040000,90117000,39924000
3002300,1963400,1038900
6127000,3852000,2275000
8029700,4404300,3625500
2137300,1528900,608370
118040000,77540000,40500000
5545900,3582100,1963700
4093300,2741300,1352000
22148000,14509000,7639300
8566000,5678400,2887600
8005400,5052000,2953400
53728000,34919000,18809000
226400000,146290000,80113000
31990000,21815000,10174000
17258000,11358000,5900100
2536700,1607400,929300
3007000,1947800,1059200
14365000,9021500,5343300
80672000,54625000,26046000
93020000,59702000,33318000
76981000,50796000,26185000
89768000,59161000,30607000
54617000,37374000,17243000
53806000,36400000,17406000
359940000,233750000,126190000
24817000,15758000,9058800
78375000,50069000,28306000
29110000,19684000,9426100
26266000,16397000,9868900
15701000,10519000,5181900
9607100,5248200,4358900
21587000,15154000,6432500
180680000,122230000,58456000
6039100,3652900,2386200
40535000,25630000,14905000
122240000,83445000,38800000
5223500,3546600,1676800
10527000,6516100,4010500
83854000,53897000,29957000
23820000,15384000,8436400
7874300,4864400,3009900
169880000,113630000,56249000
8034100,5115300,2918800
16288000,9809600,6478400
8597300,5821800,2775500
10372000,7272000,3100500
10714000,7565200,3149100
6446500,3542200,2904300
15228000,9783800,5444500
164580000,107720000,56865000
8334400,5823800,2510500
11673000,7802900,3869800
3993900,2424300,1569600
15344000,10015000,5328400
101010000,65480000,35534000
53748000,37883000,15865000
40476000,26607000,13869000
9860700,7388000,2472800
4500900,2986000,1514900
10195000,5264200,4930900
8300500,6789900,1510600
5430800,3284100,2146700
73440000,47476000,25965000
8732200,6163100,2569100
562600000,368840000,193760000
3706700,2429200,1277400
24053000,15893000,8159900
8894600,5513200,3381500
55094000,36373000,18721000
5698200,3527000,2171200
7287200,5267600,2019600
115080000,77743000,37338000
3877600,2577600,1300000
3668300,2292900,1375400
108530000,71481000,37046000
8808200,5428100,3380100
17553000,11800000,5753000
1863700,1199000,664680
2727800,1707600,1020100
27518000,17397000,10121000
63688000,42972000,20715000
89640000,58523000,31116000
5527700,3480800,2046900
18760000,12654000,6106600
2983800,1714300,1269600
41923000,28091000,13832000
7604200,4697600,2906600
17339000,9326200,8012600
4875600,3368300,1507300
6946000,4070300,2875800
19308000,12776000,6531900
59213000,37697000,21516000
5968000,3716100,2251900
5122300,3157600,1964700
33591000,22415000,11176000
1450800,648900,801880
5531900,3415300,2116600
5337200,2309200,3028100
9055300,6467400,2587900
9730300,6407700,3322500
2159700,1410900,748800
7282100,4329000,2953100
5354700,2834600,2520100
261340000,167040000,94300000
17962000,7013700,10948000
9301700,5404500,3897200
5642000,3908100,1733900
13665000,9236200,4429000
12547000,7789300,4757200
3268900,1916500,1352500
6548100,4430600,2117500
16525000,10421000,6104700
14047000,9212900,4833800
8598200,5446300,3151900
15551000,9578200,5972900
9788300,5563800,4224500
19167000,11582000,7585500
7478200,4287500,3190700
2487200,1356200,1131100
8666200,5306600,3359600
2666900,1521500,1145400
29625000,17860000,11766000
12820000,7497000,5322700
225650000,151130000,74510000
2119800,1366700,753060
96801000,62216000,34585000
9526500,6391700,3134800
236100000,155630000,80465000
7091800,4636500,2455300
12497000,7376600,5120200
12308000,8050000,4258000
58272000,37675000,20597000
36744000,15797000,20948000
9483000,4835400,4647600
4523100,2270400,2252700
1521000,603920,917040
912370,393160,519210
4528600,1709300,2819400
6831300,2528700,4302600
8213800,2827500,5386300
6691800,2370100,4321700
1241000,639670,601330
5614800,2615100,2999700
6847500,2599900,4247600
4954000,2397900,2556000
20945000,8586400,12359000
4989900,1591400,3398500
16145000,7076100,9069200
6014800,2507100,3507700
3648300,1490300,2158000
37751000,15984000,21768000
2563000,1245700,1317300
2975200,1275100,1700000
19658000,7526100,12132000
591970,288530,303450
5320400,2734000,2586400
6513400,2298300,4215100
2822500,1363600,1458900
26812000,16491000,10321000
5281100,3567000,1714100
5017200,3490900,1526300
4553400,2964500,1588900
4377600,2937200,1440400
1942900,1444100,498820
201680000,134400000,67281000
3708300,2485100,1223200
5436800,3421900,2014900
4634200,3043500,1590700
3334500,2308100,1026500
73686000,48802000,24884000
13733000,8478200,5254300
2681800,1958600,723190
10850000,7057600,3792800
43169000,26560000,16609000
55659000,37227000,18432000
156700000,106760000,49932000
67607000,44266000,23342000
8986200,6005600,2980600
9803100,6255500,3547600
181180000,117590000,63588000
16685000,13001000,3684700
7006400,2140900,4865500
3914800,2717400,1197400
5789200,2771700,3017500
4721800,3243400,1478300
8593300,5909500,2683800
3372300,1846000,1526300
5209600,3213000,1996600
62934000,41734000,21200000
22514000,13591000,8923400
7359600,5286900,2072700
10407000,2151600,8255800
2887700,1909400,978390
4089500,2856900,1232600
7665800,5108200,2557600
17832000,10435000,7396800
15460000,10539000,4920900
39357000,25383000,13974000
2583600,1596500,987120
3656800,1972100,1684700
26914000,17545000,9369800
20745000,14303000,6442600
5856900,3583500,2273400
5029800,3028000,2001700
7673400,5075600,2597800
30745000,21215000,9529600
13633000,9348700,4284500
3057500,981490,2076000
11360000,7671000,3689100
4315500,2984400,1331000
3564800,2537000,1027700
4917600,2808800,2108800
1358300,806020,552330
28555000,18774000,9780500
10510000,6866100,3644100
6189900,4038200,2151800
19885000,13800000,6084700
17145000,11541000,5603100
6863400,5462900,1400500
103270000,70042000,33229000
16779000,11987000,4792300
25847000,18310000,7536600
30396000,20978000,9418300
7184900,4856700,2328200
4983400,2294700,2688700
4957600,3569700,1388000
16898000,11814000,5083200
5269900,3478000,1791900
19998000,13594000,6403900
19937000,14296000,5640800
20115000,14037000,6078300
11130000,8124500,3005200
10457000,6854700,3602100
2249900,1244300,1005600
56433000,39094000,17338000
3188000,2076400,1111600
4669000,3236600,1432500
11280000,6365500,4914100
28275000,20668000,7607500
3065100,2136200,928960
15312000,10368000,4944000
52670000,37456000,15214000
4934100,3608600,1325500
115320000,77070000,38246000
5237400,3522400,1714900
50713000,35596000,15116000
114760000,84810000,29948000
10363000,7338400,3024400
10040000,6268600,3771300
14463000,10353000,4109800
11355000,7509300,3845600
78106000,54819000,23287000
12886000,8540900,4345400
137320000,88366000,48955000
3890300,2848000,1042400
7445200,4981800,2463400
11099000,6572300,4526700
5207800,3358400,1849400
8969800,6662900,2306900
3429200,2766900,662280
3312900,1574400,1738500
45869000,32756000,13113000
42070000,29219000,12851000
5110200,3521700,1588600
9455900,6505600,2950300
13267000,8185200,5081300
10046000,5370900,4675100
3735100,2184600,1550500
2780700,1275600,1505100
2645500,1033200,1612200
7341400,4311700,3029800
25871000,15198000,10674000
25511000,25062000,448450
4365800,3930700,435080
10522000,8211200,2310900
4983000,4654800,328170
5285500,5199800,85718
3165500,3103400,62111
2671200,2503900,167350
2203500,1994100,209390
4456500,2575700,1880800
4974300,2671900,2302400
17353000,8916700,8436000
6355400,2763000,3592400
111560000,58316000,53242000
14947000,8481900,6465500
14047000,6242700,7804300
4523500,2026600,2496900
3984000,1683600,2300400
3507200,1156400,2350800
14917000,7247700,7669300
3912400,2253600,1658800
1932500,1212700,719880
10700000,5013400,5687000
2405800,1379600,1026200
2431900,1031500,1400300
4255500,2541600,1714000
7260000,3461600,3798400
3100400,1469400,1631100
8202200,3730600,4471600
7814600,3594900,4219700
38560000,17510000,21050000
13379000,6250000,7128900
6756500,3250900,3505600
92211000,48950000,43261000
16882000,9420800,7461000
26433000,13855000,12578000
26336000,12261000,14075000
6637000,3223700,3413300
2314600,861530,1453100
9788800,4301100,5487700
91634000,45180000,46455000
64570000,31896000,32674000
836500,370790,465710
3409500,1483100,1926400
19816000,5048500,14767000
4007200,1061200,2946000
16421000,3129600,13291000
12660000,4327100,8333200
32795000,9509500,23286000
5133500,1199900,3933500
7497000,2045800,5451300
20171000,5626400,14545000
7113000,1516500,5596600
4507700,1567300,2940400
4440000,1374100,3065800
4621000,1675200,2945800
17955000,4627200,13328000
8936900,2453200,6483700
7034200,1940300,5093900
6181500,1385900,4795600
2654700,783290,1871400
14652000,3969900,10682000
6505100,1809400,4695700
22809000,6403400,16406000
4029100,1765300,2263800
6000800,1669300,4331500
12413000,3623500,8789000
6348200,1851100,4497100
18772000,5544200,13228000
21837000,5127500,16710000
6308100,1866600,4441500
4493000,1923700,2569400
10837000,10228000,609530
2995800,2555100,440650
10306000,8862700,1443400
31162000,20220000,10943000
26642000,24388000,2254400
12020000,7145100,4874800
13519000,12414000,1105000
68835000,65045000,3790000
7425900,3532700,3893200
9089400,8502400,586950
10005000,8627800,1376800
20335000,18055000,2279700
29059000,27074000,1985300
1389400,1277100,112300
961520,896860,64659
10037000,8843900,1192800
24432000,22480000,1951700
29799000,25582000,4217100
3052900,2763400,289430
5864500,4349000,1515500
7235300,6596400,638940
1562200,1405900,156300
11103000,10223000,880610
10030000,9140100,889430
7605400,6786700,818770
4907500,4659100,248360
12428000,11887000,541370
1903200,1719100,184100
11817000,10597000,1220300
2615500,2475200,140270
6841400,4961800,1879700
2139500,2000400,139090
4311300,3709700,601580
1208500,974190,234320
5180600,4801900,378680
7938100,6771200,1166900
6467100,5372900,1094200
3202700,2413300,789400
61246000,50812000,10435000
4533900,3497500,1036400
45989000,37411000,8578100
4872000,4134700,737240
15205000,12536000,2669700
3648300,2799000,849330
9755100,8220900,1534200
3744900,2595200,1149600
9329700,2103900,7225800
6618200,2894000,3724200
4676500,2626800,2049700
55439000,34581000,20858000
91011000,58348000,32663000
2494500,1818300,676190
56894000,34775000,22119000
12344000,7814800,4528900
9709900,6076200,3633600
74850000,45052000,29798000
22506000,12943000,9562800
35641000,22528000,13114000
2305700,1732600,573110
1654100,908650,745430
1627900,1062000,565860
24253000,15524000,8728800
4370600,2068600,2302000
9064700,4313400,4751300
11722000,4202800,7519200
125750000,75015000,50735000
6657900,4480200,2177700
9699600,5306000,4393600
9105600,5260600,3845100
122520000,78023000,44501000
28695000,17803000,10892000
2873300,1769300,1104000
37335000,22563000,14772000
1219300,669470,549840
3671900,2419500,1252400
47063000,29113000,17949000
8113200,3456900,4656200
4498100,2070600,2427400
860140000,545270000,314860000
9170300,5473400,3696900
9701100,5930100,3771000
87435000,55184000,32251000
36041000,24812000,11229000
88932000,56490000,32442000
8569300,5239300,3330000
19344000,13671000,5672700
35572000,22930000,12642000
8507900,5824300,2683600
112200000,67909000,44290000
6983500,5044400,1939100
22991000,13846000,9144700
3752000,2527400,1224500
27441000,18384000,9057600
4058900,2780700,1278200
5822600,3900200,1922300
100770000,64092000,36674000
9511200,5532200,3979000
14628000,9061000,5566600
25930000,15655000,10276000
4486900,2205700,2281300
8578800,4634200,3944600
3656800,2190900,1465900
4532000,2686200,1845800
3270900,2025900,1245100
12164000,7794300,4369600
10936000,7510300,3426000
5067200,2928200,2139000
3940400,3459300,481160
8677500,6077900,2599500
11230000,8214600,3015700
14981000,11465000,3516400
24936000,21371000,3565600
3404100,1982700,1421400
8534700,7110600,1424100
3550000,3058500,491450
6682600,4883500,1799100
3072100,2425000,647160
4371400,2787600,1583800
11784000,9345900,2438200
10498000,8400700,2097000
11401000,9478100,1922400
2317100,2073200,243950
3267400,2328600,938780
37204000,32313000,4890900
6609500,979380,5630100
3935300,2384600,1550700
5560400,3036000,2524400
7287900,3864000,3423900
18918000,9464200,9454100
5717700,3545800,2172000
4083100,2303400,1779600
3684500,2492700,1191800
2800400,1634700,1165700
4407700,2748100,1659600
5626200,3759400,1866800
2790700,1325000,1465600
5153600,2539600,2614000
2445100,1205300,1239800
3065300,1769100,1296200
4510800,2548500,1962300
5931500,2907000,3024500
3285000,1743000,1542000
2859800,1604000,1255800
4825100,2352100,2473000
10359000,5967000,4391900
9094900,5136900,3958000
4219400,2770900,1448600
12384000,6984100,5399700
5378700,3102300,2276500
19713000,11227000,8485800
7102200,3729200,3373000
3912600,2900300,1012300
13215000,12442000,773290
4057900,3626700,431240
7853600,6240200,1613400
2099000,1310200,788790
10287000,8217000,2070100
12392000,9820200,2571500
12693000,9988400,2704500
23323000,20602000,2721600
21808000,18066000,3741900
12434000,4539800,7893900
1217500,1009100,208390
9027700,7618900,1408800
6063200,5093200,969940
9174600,4394000,4780600
6136500,2438100,3698400
4644100,2211300,2432800
15331000,7539700,7791100
2084100,852540,1231600
5873700,2527100,3346600
9622100,4452900,5169300
6258600,3223800,3034800
1611900,594010,1017900
10313000,5106600,5206000
3801400,2166000,1635400
6591000,3133000,3458000
6438700,3537600,2901100
10476000,4856500,5619700
2774200,1407700,1366500
4638700,2046200,2592400
10869000,5137900,5730900
7896500,3731700,4164800
6816500,3678800,3137800
74797000,36802000,37995000
71356000,35216000,36139000
27009000,13298000,13712000
1845600,729580,1116100
1211700,869240,342440
19702000,10098000,9603300
10659000,5804500,4854200
4120500,2551700,1568800
12033000,5774100,6258500
4048700,1694400,2354300
4871100,2390000,2481200
3293900,1465600,1828300
12180000,6188800,5991100
12743000,6615800,6127600
61751000,35920000,25832000
17531000,9122300,8408700
10830000,4558700,6271800
3311000,1608800,1702200
4254200,2099300,2154900
24587000,13381000,11205000
11299000,5330200,5968900
21080000,10976000,10104000
5708400,2765300,2943100
6157300,2704200,3453100
21470000,11920000,9550600
8461600,3529500,4932100
5610500,2587000,3023500
5153200,3660600,1492600
6781300,3763100,3018300
5169800,3382900,1786900
11268000,7630400,3637900
12167000,7947900,4218800
30096000,19563000,10534000
6733100,4205400,2527700
15827000,9887100,5940200
8920700,6343600,2577000
12474000,5147900,7326000
9513800,5945500,3568300
9075500,5817900,3257600
7461700,5177700,2283900
3509600,1948200,1561400
4397100,2982200,1414900
3461600,1927400,1534200
8198900,5305600,2893300
8280300,4485800,3794500
4030300,2392100,1638200
8887900,5266400,3621500
4203300,2869700,1333500
6886900,3492800,3394000
6453300,4105300,2348000
2209300,1550800,658520
4533200,2687000,1846300
35359000,23954000,11404000
7949000,5125600,2823400
5146000,3604000,1542000
15564000,9148600,6415100
10663000,4216200,6446500
1471200,1015000,456130
7351600,4245400,3106300
18782000,12347000,6435600
5515000,3801400,1713600
