Intensity,Intensity L,Intensity H
3685100,322770,3362300
3369500,63588,3305900
4483200,758840,3724300
4381200,1289200,3092000
18274000,8182700,10091000
2380700,787340,1593400
3772900,1123900,2649100
9788600,3077200,6711500
12319000,3075400,9243500
5010600,1615500,3395100
10083000,2954200,7129200
1330900,789160,541750
5567100,3101800,2465300
5643600,3186800,2456800
15142000,9348400,5794100
28731000,16250000,12481000
10008000,5497100,4510900
7716200,4522000,3194200
2060900,1357400,703490
6183500,3405300,2778200
9586200,5495400,4090800
4502600,2689100,1813500
24702000,15791000,8911100
923920,663680,260240
5102700,2356000,2746700
9458600,5694100,3764500
12440000,7563600,4875900
4097500,1792500,2305000
4448800,2859200,1589500
22108000,12360000,9747900
13909000,8412200,5496900
7329000,4026100,3302900
9688600,1882800,7805800
5631500,1389300,4242100
23303000,2897300,20405000
8673100,1535600,7137500
6875700,3593200,3282400
4715400,2445800,2269600
6220500,4723900,1496700
11514000,6774800,4738800
9977600,6245600,3732000
6228600,1656300,4572300
2855600,1950500,905170
15174000,8640200,6533500
11258000,7425400,3832500
1337400,682310,655040
6895500,4075800,2819700
10929000,7095800,3833100
6857300,2545000,4312300
23614000,15199000,8414700
13089000,9086900,4002100
5986900,4255900,1730900
26145000,16560000,9585000
35193000,33243000,1949400
7146200,6953000,193200
5682200,4517800,1164500
5887700,5555000,332690
15250000,6842100,8407900
237070000,107630000,129440000
1383600,376290,1007300
2900400,601560,2298800
6348900,1477200,4871700
10374000,2773100,7600800
14984000,4654100,10330000
3511200,1579100,1932100
1464200,711660,752540
20954000,12528000,8426400
21445000,9278900,12166000
2908900,1143200,1765700
36409000,18111000,18298000
4324800,1573200,2751600
4640200,2398700,2241600
19095000,7084200,12010000
6881400,2611800,4269500
3283800,1671200,1612600
16088000,6662300,9426000
4349300,1754000,2595300
11023000,4461300,6562000
4396500,2029000,2367400
12055000,5061600,6993800
43676000,18402000,25275000
3215400,1756700,1458700
13030000,4878500,8151600
4382200,1917100,2465100
9529600,4758000,4771500
6131800,2704500,3427200
9176700,4094700,5082000
12914000,6768300,6145800
11995000,4968100,7027200
10429000,4944200,5485000
9167700,4292400,4875300
11889000,6270900,5618300
17758000,10618000,7140200
21127000,9654200,11472000
4458800,2236900,2221900
8765400,3428300,5337200
8393900,3546800,4847100
3847000,1925800,1921200
19769000,8104500,11665000
15733000,8667900,7064900
17972000,7257600,10714000
32101000,14854000,17248000
7459400,2172600,5286900
20437000,8529400,11908000
11586000,4544800,7041700
5962600,1818900,4143700
10988000,4252900,6734600
8365200,3244000,5121200
1028100,729550,298550
5076300,4130000,946320
6239900,2659100,3580900
1379000,1052000,327010
5768100,4573900,1194200
5427200,4161200,1266000
14342000,10290000,4051400
8052600,1859600,6193100
16562000,5805500,10756000
2185500,767780,1417800
4325400,2061100,2264300
15142000,7771300,7370800
511020,255180,255840
2836100,1346900,1489200
6286200,3412900,2873300
7002600,3517600,3485100
8249400,4040800,4208700
4313400,1028100,3285300
6048900,3578200,2470700
6890100,2612900,4277200
5498000,2771700,2726400
12746000,6338300,6407800
3909700,2441200,1468500
22683000,11299000,11384000
6540500,2689400,3851100
998270,514560,483720
3929400,1846600,2082800
1428000,598260,829760
4048100,1696100,2352000
1321400,559330,762030
768180,464190,303990
15050000,5105000,9944700
1531100,831950,699100
7394800,4322600,3072200
18849000,8545500,10303000
79731000,35508000,44223000
3613700,2078300,1535300
38285000,15528000,22757000
7350700,4127100,3223600
8955300,4554300,4401000
33027000,13536000,19492000
6351300,2535400,3816000
12024000,4322000,7701700
14862000,5272300,9589400
46684000,19544000,27140000
8128400,2430900,5697500
6899600,2462400,4437200
6731300,3048200,3683100
41024000,34973000,6051000
5639600,4929800,709740
74755000,65022000,9732800
4079500,3079200,1000300
41757000,35631000,6125900
18527000,15748000,2779300
7613400,6699100,914330
8765300,6854800,1910600
1003600,887050,116560
18953000,16319000,2634300
14695000,9141500,5553200
13096000,12159000,937070
2553000,2179200,373830
5350000,4498500,851440
61541000,51365000,10176000
46435000,41502000,4933800
25605000,12173000,13432000
6220500,5770700,449870
151480000,131190000,20289000
8296900,6814500,1482400
8721900,7308000,1413900
22421000,13949000,8472800
15153000,12125000,3027900
14387000,12281000,2106100
2071500,1815400,256070
2173600,1865600,307930
3374000,2464600,909430
3874700,3138600,736090
13067000,11383000,1683700
8317300,6751000,1566300
18823000,16282000,2541400
5807500,4274900,1532600
23621000,20094000,3527700
49783000,42874000,6909500
40172000,34985000,5187100
7465200,6595600,869550
28598000,17290000,11307000
5582400,3657800,1924600
6845900,3981400,2864500
109820000,93105000,16713000
5028900,4239500,789460
298190,137090,161100
6851300,2854300,3997000
8597500,3964200,4633300
15667000,5759800,9907000
1661900,618920,1043000
7502200,3442500,4059800
3722300,1603200,2119100
49265000,16914000,32351000
13289000,3167200,10122000
4592900,1841800,2751100
10888000,2872300,8015600
4871600,1891000,2980600
56954000,18851000,38103000
1659200,692100,967130
5929100,2239200,3689900
5696200,2091300,3604900
7742100,3842900,3899300
1993200,749070,1244100
27076000,10047000,17029000
6400900,2717200,3683700
8747900,4822400,3925500
54612000,20646000,33966000
14371000,5436800,8934300
8126100,4740500,3385600
9896400,5803100,4093300
15023000,5501700,9521000
2885000,1157700,1727200
1324400,578110,746320
6595700,2298400,4297400
4533400,1201800,3331600
9829200,3225400,6603700
1392500,610450,782080
22083000,9590100,12493000
5253800,2349800,2903900
2377100,1540700,836360
13686000,4965200,8720600
19671000,8511900,11159000
11735000,3964800,7769700
7049400,2347200,4702200
7271100,3575000,3696100
10280000,5730600,4549500
1684500,914350,770160
6407200,3350300,3056900
126850000,58716000,68133000
42103000,22179000,19924000
23819000,12378000,11441000
2857300,1613500,1243800
59316000,32459000,26858000
7599700,4760000,2839600
16967000,7518900,9448100
4989800,1896500,3093200
25100000,12338000,12762000
1805100,1130100,675040
3637100,2059500,1577600
10414000,5061400,5352200
11489000,5744900,5744200
6910100,3111400,3798700
13616000,5476100,8140400
4928400,3362100,1566300
16315000,10561000,5753900
7924300,3320800,4603500
5915700,4358100,1557600
6998600,3242000,3756600
2911300,1386700,1524600
102840000,48272000,54565000
9222700,4377700,4845000
34071000,14467000,19604000
2775700,1142200,1633500
6829200,2529800,4299400
66799000,26319000,40481000
16981000,9243700,7737200
45733000,20665000,25067000
21394000,9522600,11872000
13054000,6522500,6531600
1044100,421200,622880
12947000,3808300,9138600
6997800,3059700,3938100
1234200,513980,720250
6297600,1899800,4397800
12824000,7358700,5465200
2387600,903350,1484200
4495300,2611700,1883600
4932100,2180400,2751700
6466400,2113500,4352900
6655500,2850100,3805500
968040,406810,561220
753480,290340,463140
1664500,827850,836610
32796000,12207000,20589000
15426000,6368500,9057200
12925000,5720800,7203800
2578900,1007900,1570900
1637300,753500,883790
1623700,577200,1046500
10696000,8655400,2041000
10037000,7761900,2275300
11038000,8305100,2732600
14911000,11730000,3182000
9004500,5096500,3908000
4953700,2778200,2175600
2382100,1591400,790720
4477800,2513800,1963900
4166500,3330200,836330
16070000,14977000,1093300
12350000,11065000,1284800
2429600,2039100,390570
922800,723140,199650
13948000,11621000,2326600
8129900,6367500,1762300
48242000,41623000,6618700
8522200,7165600,1356600
4233500,4029600,203930
22233000,19849000,2384300
8512000,6442500,2069500
5496800,4945300,551490
5565500,4882000,683520
13550000,11240000,2309900
3210000,2359400,850600
8104100,7310500,793590
13309000,11501000,1807800
7701500,7162000,539520
3152300,2842900,309310
90986000,23579000,67407000
3024400,2683200,341250
3892300,3210400,681840
5087700,4840900,246730
3579300,2775900,803430
19713000,17062000,2650200
10431000,8679400,1751500
8183200,7186500,996720
10706000,5550600,5155800
59198000,50491000,8706200
17891000,15363000,2528300
5114400,3825300,1289000
4427600,3704700,722900
9196300,4896500,4299800
9712600,3604200,6108300
389050,201030,188020
8931900,3093200,5838700
2359500,1537300,822200
8149900,3980900,4169000
7519200,6959300,559910
12868000,11413000,1455300
38832000,34814000,4017400
3267400,2980700,286630
3010800,2698100,312670
4203000,3811100,391900
11822000,11389000,432690
4111600,3517800,593810
6751300,5318100,1433200
4816800,4581500,235300
23813000,22806000,1006800
16064000,13996000,2068100
1471100,1212600,258580
4942700,4570600,372090
15514000,14596000,918250
3208100,2800000,408040
12181000,11611000,569960
14292000,13734000,558460
30970000,29227000,1742700
3994900,3234600,760380
2927600,2712300,215350
24604000,23672000,931690
21591000,21231000,359860
514770,502770,11997
1561600,1295400,266200
5278500,5119100,159390
2564000,2264100,299810
42591000,29571000,13020000
13477000,12353000,1123800
2752800,2673000,79798
17913000,17547000,365980
19582000,18323000,1258800
15145000,14850000,294870
2112200,2041200,71041
7387000,7194800,192100
1545100,427830,1117200
3430100,1147700,2282400
3014800,1088900,1925900
1707900,585430,1122500
8611900,3226600,5385300
15456000,5905100,9551200
6786700,2588800,4198000
7424600,2361800,5062800
4202300,3183100,1019300
3469300,2475700,993630
13169000,9666600,3502700
3310200,2110300,1200000
767850,601050,166800
3235600,2707900,527690
9704400,8652100,1052300
3561700,2583300,978420
843330,595430,247900
70241000,52920000,17320000
5733200,3930000,1803200
3573800,2529300,1044500
8527600,6569200,1958400
5089900,3336000,1754000
8629100,6153700,2475400
757410,528850,228560
14497000,5247100,9249500
3451300,1043900,2407400
20119000,5839100,14280000
1760200,550620,1209600
18666000,7426900,11239000
1449400,675470,773900
20683000,7377600,13306000
5427700,1984200,3443400
10865000,3452800,7412600
4565900,1190600,3375200
7906700,3029900,4876800
6898600,2521100,4377500
3831000,1683200,2147800
8617500,3598400,5019100
11896000,4445300,7450200
3475200,1540100,1935000
7342700,4011500,3331200
4359000,558020,3801000
7940400,2356300,5584100
7892000,3057300,4834700
5562600,2177400,3385200
22130000,7830800,14300000
7077100,1836800,5240400
3805000,1444400,2360600
3949900,1889400,2060500
5441300,2140500,3300800
22014000,8859000,13155000
3940700,1903800,2036800
5819200,2545000,3274100
9665000,5085300,4579700
8230200,3164400,5065800
976140,448390,527750
3836200,1910400,1925800
13276000,6486000,6790100
2014400,1053700,960640
3373400,1659300,1714100
14447000,7126800,7319800
5695500,3041900,2653600
3016300,1549000,1467300
9933600,4816400,5117200
147620000,70413000,77210000
23376000,10429000,12947000
38087000,20540000,17548000
8651200,4193400,4457800
61204000,30108000,31095000
8185600,4262700,3922900
766440,424010,342430
8924200,4509600,4414600
8204000,4506000,3698000
3368200,1639600,1728600
11840000,5636800,6203200
9558100,4824400,4733700
3955600,1683000,2272600
70118000,32521000,37597000
9973800,6750600,3223200
32346000,15850000,16497000
11129000,5463700,5665300
1881300,973490,907860
6598000,2425600,4172500
21033000,10416000,10617000
5164400,2575800,2588600
14115000,6692700,7422200
16381000,15415000,966040
6057000,5870100,186970
12176000,11563000,612330
53262000,52013000,1249500
7820800,6827400,993430
3067400,2643400,424040
4077500,2606000,1471500
6235700,5788400,447230
9357900,8827400,530520
10300000,8189800,2110300
33011000,29399000,3611700
4096800,3265600,831210
5135900,2519800,2616100
6886700,2674200,4212600
2430600,994890,1435700
5408000,2101700,3306300
8765500,3575700,5189900
16305000,8828400,7477100
1589600,1230000,359510
5153500,3604900,1548700
4669700,3184200,1485500
5207100,4283300,923780
2421900,1629500,792330
2707200,1846500,860650
4757900,3129200,1628700
4745000,3102100,1642900
22957000,17631000,5326700
10046000,7637300,2408900
4811700,3468800,1342900
43549000,19125000,24424000
11838000,8595900,3242100
12759000,7179000,5579600
4747900,2495700,2252200
18151000,13439000,4711800
8495600,6078600,2417000
36302000,25326000,10977000
2440000,1819800,620190
1760000,1270000,490050
13994000,10656000,3337600
6321700,3741400,2580300
3268400,1603900,1664500
5931800,3049600,2882200
7178900,4797100,2381800
57813000,27877000,29936000
4454900,1602000,2852900
10705000,5780900,4924100
2516700,1310000,1206600
2779700,1504800,1274900
8219200,4585400,3633800
6122100,3715300,2406800
15106000,9682700,5423300
12331000,7095500,5235100
3046500,1950900,1095600
15765000,5047800,10718000
9807200,2029900,7777300
8846500,2586100,6260500
10992000,3783700,7208200
18454000,5568800,12885000
11317000,4768800,6548600
4265500,1346500,2919000
4983400,1429200,3554100
9829000,6708200,3120800
7510100,2624300,4885900
9340000,3066600,6273400
4703300,1591900,3111400
9613300,2217700,7395600
6286700,1547900,4738800
14923000,4242600,10681000
16547000,5381600,11165000
5845500,2554400,3291100
6125300,1780100,4345200
19604000,5169400,14434000
5609200,1505200,4104000
1466300,456810,1009500
1165000,475850,689110
5081100,1604800,3476400
27745000,8047500,19698000
16220000,4471200,11749000
17418000,5550000,11868000
12754000,2678300,10076000
6242200,3333000,2909100
792320,426890,365430
830400,397780,432630
2787700,1262300,1525300
4071600,1492300,2579300
16373000,6818500,9554400
7243600,3884400,3359200
6130200,2915400,3214800
3494100,1503700,1990400
4829800,1181700,3648100
5992100,4373900,1618200
2819400,1555900,1263500
946240,540110,406130
6377100,3994700,2382500
3454800,1507200,1947500
2749200,1013200,1736000
2472900,1219900,1253000
5541300,2614900,2926400
3721100,988470,2732600
796350,312580,483770
7641800,2817000,4824800
14648000,12609000,2038200
3814300,2925800,888510
4710900,4476700,234220
5003500,3426800,1576700
2571000,1688500,882540
16131000,10128000,6003400
13093000,7579400,5514100
7112000,4922100,2189900
5900000,3276300,2623700
4746100,2785300,1960700
9180300,5798200,3382000
7098900,5361300,1737600
25192000,22505000,2686700
21166000,18308000,2857600
11130000,8642100,2487500
12252000,11448000,803320
18317000,17049000,1268200
15338000,13275000,2062400
9512200,8821100,691110
