Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich,
-1.4222,2.9744,0.3335,-1.2609,-0.9372,-3.4733,-0.3072,-1.6321,
1.0488,3.3049,3.2213,-0.0913,0.1646,-0.4551,-0.2195,-0.4722,
-2.3825,-5.4309,-3.0881,0.2450,0.1364,0.7793,1.5602,1.5026,
-0.2739,0.2700,-0.3365,-1.1661,-2.6850,-1.7918,-1.9190,-1.9609,
1.4165,-1.8750,-0.5062,-0.2073,-0.4579,1.2082,0.0032,0.2550,
-3.7481,-0.7710,-2.5365,-0.3707,0.6736,1.6923,1.2086,0.5676,
-2.6428,-8.4084,-6.2948,0.7242,0.4017,0.6018,0.6495,1.0014,
-0.7477,0.9525,-2.1531,-5.6708,-2.9863,-0.2937,-2.2526,-1.7835,
0.0792,1.7499,2.2556,1.0438,-0.0298,1.1976,-0.2245,0.2182,
13.1764,0.9957,3.4437,3.6611,2.0951,-0.1168,-0.1191,0.3921,
0.9160,1.0936,1.8562,1.5453,1.3215,-0.0614,0.2855,-0.0231,
-0.1310,10.7508,6.4472,-0.2098,0.2492,-0.1563,-0.2347,-0.2007,
-2.1876,-4.7203,-1.6303,0.0506,-1.1555,0.0214,-0.0386,0.3809,
0.1117,-0.2247,-0.4599,-1.8146,-1.6572,-0.2340,-0.2768,-0.3482,
-0.0444,2.0441,0.1575,-3.9713,-1.2986,-3.9554,-2.0162,-3.0803,
-1.4648,-1.4773,-2.5211,0.4114,0.0122,0.2441,1.0061,1.2279,
1.8366,0.9325,1.4644,0.2000,0.6883,-1.2013,0.0647,-0.0783,
0.0306,0.7798,-3.6645,-2.0678,-0.2295,0.0961,-0.2629,0.2884,
0.2419,4.9219,1.4608,-1.8722,-0.4120,-1.3881,-0.6953,-0.7793,
0.0974,1.8127,0.1395,2.6737,0.5300,0.1837,0.2370,0.2228,
0.1247,1.2835,0.5170,-1.3253,-0.0838,-1.0194,0.0494,-0.0583,
-0.8062,1.4505,0.3863,0.1651,0.0166,0.0759,-0.8702,0.0991,
-7.7834,0.8423,-4.9550,-1.0014,0.1209,0.0011,1.2964,0.0236,
-0.1359,-0.0407,-2.0643,0.0472,0.4721,1.9007,0.6592,0.9672,
-3.0988,0.9134,-1.1464,-1.4736,0.2939,5.4012,0.4666,0.0706,
1.4573,-0.6035,0.0124,0.0168,0.8004,-0.5504,0.7342,0.3828,
-1.0313,-0.4001,-1.6509,0.8870,-0.1841,0.8546,0.5046,0.4730,
-0.7998,3.0319,6.7674,1.3874,0.7446,-0.5513,0.1069,0.0075,
-2.5168,-2.5969,-4.8490,-2.8951,-0.2010,0.1793,5.6753,0.4046,
0.0765,2.5233,-0.2242,-0.7139,-0.2960,-0.1425,-0.8259,-0.3850,
-0.7935,1.5439,-0.7268,0.1970,-0.2012,2.5678,-1.4344,0.3014,
0.5921,-0.5591,-0.6465,-0.5561,-0.1186,0.1727,-0.8498,0.0407,
0.1384,0.2178,0.6458,0.3475,0.0618,0.0008,0.2586,-0.0855,
-0.9037,2.6281,0.7471,-2.0131,0.0338,0.0784,0.5204,-0.3814,
-0.4468,-0.4425,-0.7379,-0.4887,0.0935,-0.0827,2.3556,0.5222,
-0.0145,0.0914,-0.9905,-0.4461,-0.2220,0.4857,-0.0923,0.2903,
-1.9235,2.5140,0.9991,-0.7772,-0.1704,-1.4381,-0.2605,-0.7252,
-0.2106,6.5609,0.8763,-4.5394,-2.0634,-3.8587,-1.3613,-2.7132,
-3.9931,-0.1894,-4.5448,-1.3736,0.0132,0.1057,1.9986,0.7440,
2.2029,3.5168,1.8651,0.0145,-0.0555,-0.1992,-1.4040,-0.3569,
3.2611,-1.9023,-0.1835,1.5148,-0.1421,0.0833,-0.1390,0.2109,
0.4048,-3.2134,0.0800,1.5234,1.5164,-0.3337,0.4480,0.3140,
0.6100,1.9241,2.2815,0.0126,-0.3125,-0.6922,-0.4951,-1.3676,
-0.1177,0.9466,1.0121,-0.1945,-0.9007,-2.8220,-2.1257,-1.8301,
-0.7776,0.2933,-1.0357,2.8051,-0.2328,-0.3764,0.1675,0.5081,
-0.1475,-4.4722,-2.8446,-0.0112,-1.1662,-0.3655,0.2806,0.3287,
0.7876,0.8911,1.0829,0.5265,-0.3853,0.1256,-1.2897,-0.0146,
0.6800,7.0261,12.1740,0.0650,1.3729,-0.8874,-0.3409,-0.5545,
-0.0521,0.2226,1.9766,0.3108,0.0709,0.5783,0.1452,0.5813,
0.3304,-1.3300,0.2344,0.5700,0.1407,-0.0006,0.0124,0.3501,
0.4052,-0.0060,0.9045,2.2354,2.6577,0.0161,1.1381,0.4388,
16.7857,-3.1308,1.2822,0.2220,0.0014,-0.0176,-0.0573,0.1154,
-2.0985,0.3260,-0.5772,-1.2477,-1.0879,2.0388,-0.8137,0.0511,
-0.1929,0.6837,1.4611,-0.5678,-0.0446,0.0456,0.0477,0.0393,
-3.2298,0.2059,-2.0181,-1.5005,-0.4292,2.9572,-1.1713,-0.3032,
3.3051,3.6700,12.8903,4.0516,1.2350,-0.1413,-0.4529,-0.0124,
-0.0647,1.3237,-0.0423,-0.1416,-0.2690,-0.3685,-0.0030,-0.1657,
-0.1042,2.6945,1.7610,0.0211,0.9935,0.2738,-0.0280,0.0098,
-0.1517,-1.0569,-0.0358,-0.6178,0.2858,0.4477,-0.4374,-0.2524,
0.3887,15.9857,11.9218,-0.1095,2.3978,-0.5773,-1.5534,-1.2591,
-0.6171,-0.1136,-0.3540,2.1924,0.0398,0.3450,0.7609,2.0813,
0.9137,11.5656,11.7885,-1.2953,0.2369,-1.6854,-2.5342,-1.6727,
-3.8904,0.3486,-2.7814,-2.2208,-0.5699,1.4128,0.0883,0.2040,
4.5832,0.0481,0.1189,-0.8032,-0.9525,-1.2507,-0.1584,-0.1268,
0.0020,1.0433,0.6850,0.1045,0.1469,0.5221,0.0990,0.1628,
0.4600,-0.2312,3.0160,2.8833,0.2191,0.0150,0.7880,0.1703,
-0.3079,5.1641,7.4503,0.5880,2.2598,-0.0731,-0.1391,-0.1232,
-0.0025,-1.2551,0.5964,-0.0666,-0.8954,0.0364,-2.0526,-0.3115,
0.3389,-0.6051,0.0045,1.7790,1.2739,0.6141,0.9425,0.6106,
-0.9134,0.4921,0.0597,0.1530,0.3899,-0.1169,-0.0432,-0.1609,
-0.8474,-2.3020,-2.0281,-1.2373,-1.2909,2.0642,-1.4337,-0.4346,
-0.2464,0.2127,0.9526,0.2097,0.0349,-2.6688,0.4707,-0.2026,
-1.0847,4.8925,2.8326,1.0902,-0.0695,-0.1071,-0.1016,-0.0909,
0.0366,0.4740,-0.8091,0.0277,0.1591,-0.2125,-2.8333,-0.4025,
3.6998,-2.4495,-3.7462,0.6270,-0.4482,-0.4368,-0.4231,0.2317,
-0.2115,-1.8467,-0.6805,1.2021,0.2169,0.1147,1.1662,0.7524,
1.7272,-0.3291,0.2110,-0.6287,2.0210,-0.7914,0.0040,-0.0341,
-0.5486,-2.2035,-1.4963,1.2990,0.6461,-0.1160,-0.0623,0.3265,
-0.0762,-0.7559,-3.2404,-4.4990,-3.7125,0.5021,-2.6263,-0.3287,
-0.1380,11.5640,3.7549,0.0531,-0.2381,-0.9330,-0.2830,-0.5896,
-0.7145,1.1755,-0.2452,-2.2098,-0.3324,-0.3156,0.0786,-0.1546,
-0.5711,15.4516,15.5860,-0.0866,1.3276,-1.0874,-1.4123,-1.1451,
2.0020,2.4370,-0.1103,0.0231,-0.4789,-0.7555,0.2617,-0.0156,
0.2333,3.0917,2.2911,-0.1954,0.3058,-2.1180,-0.5345,-0.6078,
-0.4215,1.1404,-0.4779,-2.0591,-0.0781,2.5247,-0.7840,-0.1296,
-1.5377,3.9391,8.0741,0.2789,0.7616,-0.8860,0.3036,-0.4785,
3.5506,0.4328,1.5962,0.1340,-0.5217,1.0329,0.2212,0.7674,
-1.4311,-1.4031,-2.8848,-0.1297,-0.0261,1.0495,1.1911,0.0736,
-0.4602,-2.7775,-0.3999,1.4266,0.0277,-0.2085,1.5728,0.6523,
-0.1506,0.0149,0.2825,1.1185,0.2636,0.0290,0.0370,0.2054,
0.6086,-0.5818,1.4210,6.1980,1.3927,-0.0105,0.1764,1.2340,
6.9057,5.6772,10.0414,-0.4439,0.2791,-0.1137,-1.9670,-0.0120,
0.6736,0.0600,1.0772,0.0161,0.9513,-0.2093,-0.0885,-0.0551,
-3.8643,-6.7277,-1.2227,0.0690,-0.1658,0.4166,1.9888,0.0784,
0.0484,-2.5457,-4.0369,-0.3198,-0.8146,-0.5934,0.1184,-0.2100,
-1.3721,2.4330,-0.6372,-0.0724,0.1789,4.9698,-1.8303,-0.2315,
-0.4787,0.5998,0.6007,2.0285,1.3884,0.2974,0.1449,-0.0896,
-0.2172,0.0938,-1.0177,-1.2715,-0.0215,0.0163,0.1162,-0.0583,
-3.9236,0.6036,-4.3267,-4.9102,-1.9847,0.8254,-0.1153,0.0000,
-5.9761,-1.5589,-3.4929,-3.0414,-0.1439,0.4282,2.1784,0.1268,
-0.1180,0.2246,-0.0467,0.8827,-0.4702,0.0578,-0.2283,0.1026,
-0.4046,6.2734,9.6705,0.0176,0.5724,-2.4045,-0.3845,-0.5950,
-0.0314,-0.0607,-1.5704,-3.2471,-0.7188,-0.2989,-0.5310,-0.5641,
0.4965,0.3185,-0.0424,-3.8386,-3.3208,-2.5783,-1.1417,-0.9867,
-4.8265,-5.3353,-6.6589,-0.6190,0.0613,0.1266,5.3713,0.3787,
6.1608,-0.4764,-0.1963,-2.0270,-0.5326,0.1492,-0.2814,-0.0560,
0.2442,8.2853,3.0632,-0.6108,1.3391,-1.0157,-0.1742,-0.2898,
0.2099,-2.1375,1.8639,2.6377,0.2813,-0.2264,0.2382,0.2464,
-0.9211,-1.5264,-1.9472,1.1081,1.0600,-0.5628,0.8350,0.7407,
0.0403,0.2734,0.7192,-0.2786,0.0258,-0.8063,-0.1094,-0.3423,
0.2256,10.3976,15.4338,-0.2937,2.7578,-0.2333,-0.2141,-0.0796,
0.2977,0.6837,2.9953,1.1120,1.0197,0.8249,0.8859,0.8626,
-1.7078,-0.6872,-0.0848,1.5667,1.1782,0.2248,1.2378,0.7131,
0.4546,6.9813,0.0957,-1.1561,0.5701,0.5242,-2.6626,-1.1118,
-1.3386,0.0033,-0.3402,-0.1344,-0.8471,-0.0358,-1.4038,0.1789,
-0.0587,5.5974,0.9173,0.2473,0.2830,0.9231,0.4208,0.1094,
-0.1849,0.8103,-0.4960,-0.7761,-2.0674,-1.2575,-0.8854,-0.1913,
-0.8256,0.0479,-0.0564,-0.3948,-0.0475,0.1922,-0.2848,-0.5926,
-0.1640,-1.3416,0.3610,1.3852,0.3157,-0.0730,1.2745,0.1085,
-2.2351,-6.0951,-5.2884,0.5433,0.8244,0.1560,1.6843,1.5988,
-2.4763,-13.2976,-8.0102,0.2420,-1.1414,1.1120,1.5294,0.5866,
-1.5317,0.1723,0.1034,-0.7293,0.1710,-0.6780,0.9194,0.0254,
-1.7245,-0.5859,-2.6942,-1.1771,-1.1479,1.5620,-0.4087,0.3796,
0.1823,0.0889,0.7000,-1.3229,-0.5034,-3.0046,-0.3757,-0.5540,
7.0352,-1.0531,1.8946,-0.0152,-0.2399,-2.4723,-0.8245,-0.9832,
-1.0521,-0.2224,0.1570,2.8873,0.7938,-0.4070,2.1668,0.5799,
-0.4352,-0.1540,-0.0574,1.3609,0.3338,1.0023,0.9172,0.4385,
-5.7834,-1.9119,-5.0104,-2.1067,-0.3252,7.9022,2.5587,0.9985,
-1.1875,2.6211,0.4662,-1.1403,-0.3437,-2.9625,-0.8682,-1.4319,
1.2491,-0.8745,-0.2557,6.9902,0.2962,3.3431,0.1170,2.8398,
-0.3373,-2.4557,-0.2761,1.7580,0.4825,-0.1316,0.7534,0.8455,
-0.7465,-2.0930,-0.2812,0.6357,0.9746,0.3161,3.0951,2.1886,
-4.3174,-2.0212,-5.6762,-1.6417,-0.8754,4.1518,0.6036,0.2133,
-0.5577,-5.4003,-1.0931,1.2095,0.2819,0.7197,1.6834,2.0802,
-1.5148,6.9892,0.2157,-1.7825,-0.1696,-0.4792,-0.3842,-0.8636,
-0.3859,2.7060,2.1636,-0.1343,-0.0266,-1.8629,-0.3549,-0.6492,
-0.1628,-0.0497,0.0700,4.4053,0.0231,0.0602,3.5630,2.2121,
0.2747,0.3715,1.3235,4.3950,0.1002,-1.7476,-0.0308,-0.0275,
-3.2442,-9.3344,-8.5899,0.3161,-0.0437,0.2033,0.8078,1.2734,
0.0849,-5.9020,-3.8876,-0.9837,-0.5606,0.3667,-0.2666,-0.0768,
0.0166,2.0045,2.0954,6.8259,0.9294,-0.1695,0.0097,0.5801,
-2.4839,-0.2833,-0.8579,0.9069,0.6105,-0.7091,1.0007,-0.1426,
-0.7628,-2.4331,-1.4692,1.8696,0.6512,0.0203,1.0335,0.8874,
-0.6787,-4.9356,-3.7507,0.5460,0.5382,0.0820,2.1391,1.1900,
1.2696,2.5974,-0.4045,0.2564,0.1444,0.4390,0.3684,0.2927,
0.4279,0.2724,2.4354,-0.2745,-1.1959,-0.0330,0.0619,0.0975,
-0.5099,-0.4321,0.0007,2.0435,0.5465,-0.2103,1.5296,0.4686,
-2.3203,2.4596,-0.3850,-0.6458,-0.5808,-0.3870,-1.0700,-0.1415,
-0.9630,-1.5687,-2.2709,0.5493,-0.0821,-0.3728,0.0406,0.2727,
1.4787,-0.6369,1.9693,4.5726,1.5676,0.7065,0.6053,1.5716,
1.3509,1.2386,0.5426,1.3445,0.5170,3.9193,-0.9231,0.1014,
0.1069,-0.7273,-0.2888,1.5446,0.0657,0.1979,0.0802,0.7141,
-0.1604,1.7055,0.1756,2.6433,0.2106,-0.7376,-0.1540,0.0432,
-0.0200,0.8444,1.1852,-1.2823,-0.0943,-1.0882,-0.5318,-0.6952,
-1.3153,7.9184,1.2457,-1.7768,-0.2422,-1.8768,0.1584,-0.9622,
-0.0745,0.1320,0.7461,5.6293,0.1549,-0.1691,0.3289,0.1236,
10.8144,0.7973,3.4851,4.3490,1.9116,-0.5278,0.2148,0.4458,
0.3242,0.1075,-1.6087,-1.2047,-0.0174,-0.0064,0.7728,1.7459,
-0.0843,4.4186,4.7309,-0.8370,-0.3085,-2.0465,-0.1330,-0.7702,
-3.7859,-6.3748,-0.1002,0.4958,0.5045,-0.5503,2.9843,-0.0640,
0.4621,-7.4802,-3.8909,-0.7363,-0.5960,-0.0991,1.3796,0.5040,
-0.2663,-1.8846,-1.1824,0.8296,-0.2181,-0.0798,1.6516,1.1085,
0.3132,1.7088,7.7030,-0.1130,-0.3297,-1.4680,-1.2809,-1.1009,
1.2459,1.3374,0.5544,0.1138,-0.7982,-1.3609,-0.4093,-0.8258,
-0.4859,-0.0841,0.8480,-0.6271,0.1078,-2.9325,0.0342,-0.8174,
0.2859,2.3074,2.2054,0.1007,-0.0170,-0.1085,0.0213,0.0396,
2.6963,0.2045,0.3872,0.5450,0.2059,0.0387,-0.8773,-0.1386,
-1.6307,-4.3826,-2.9470,0.5760,-0.0234,-0.1024,0.3479,0.6244,
0.1771,0.0444,0.3955,1.2294,0.2989,-0.1265,0.1396,-0.1020,
0.7486,8.7996,15.8887,0.1317,0.3121,-0.1733,-1.0600,-0.2238,
3.5798,-0.9704,3.8959,2.5700,0.5615,-0.0919,0.4360,0.9960,
-0.5709,-0.3117,0.3196,4.7172,1.1779,-0.1474,2.7387,0.6339,
2.6724,-0.2594,0.3427,1.5837,-0.0102,3.5777,0.7855,2.2441,
-0.1189,0.3704,0.0997,-1.3037,-1.2844,-1.4279,0.5009,-0.3652,
0.5457,1.9478,2.1300,0.6725,0.7739,0.2983,0.0506,0.1536,
-0.0512,7.4872,10.8133,0.0435,2.9556,-0.2621,0.1904,-0.2316,
-0.1115,-3.1094,-0.4891,-0.3145,0.2313,-0.4194,0.0636,-0.3759,
-20.3915,-26.1321,-23.2560,-19.9649,-17.9560,-23.2655,-24.0094,-21.9734,
0.7915,7.3893,2.0813,-1.3859,-3.5582,-1.2995,-4.1524,-0.9039,
-0.0585,2.0865,1.0884,-0.3442,-0.5830,-1.6489,-0.7060,-0.9885,
-2.0551,-0.4459,-0.9990,1.2654,0.1180,-0.1881,0.7729,0.5770,
0.9514,7.7317,6.1901,0.4806,-0.3137,0.0290,-0.5189,-0.2353,
-6.4336,-0.5335,-3.2807,-1.4630,-0.0690,2.0849,2.5519,0.4505,
-0.1216,18.3062,20.4135,0.1459,2.6377,0.3408,-0.6375,-0.0423,
-0.4062,0.1915,-3.3642,-3.2334,-0.8942,1.5619,-0.2034,0.0300,
-0.1781,1.1848,0.6188,2.3983,0.0909,-1.1162,-0.3355,-0.3051,
-0.4488,8.1484,8.7463,-2.8951,2.4887,-0.0103,0.9706,0.1481,
-1.3544,-0.7469,-0.3120,0.3346,0.1700,1.9365,-0.7160,-0.1784,
-0.9219,6.8381,0.0581,-0.7724,-0.3736,-0.1466,-0.5557,-0.7825,
-0.0191,9.5383,0.5792,-0.7032,-0.0486,-0.2639,-0.2103,-0.8606,
16.0038,0.0132,-0.0156,-0.8107,-2.3358,-0.7302,-3.1786,-1.1916,
-0.7361,-4.5887,-7.8670,-1.9582,-0.7709,-1.5483,0.2136,-0.4785,
-0.6415,10.5177,10.8177,-0.0700,1.8118,-1.2413,-1.5169,-0.8736,
-0.0103,-0.2585,0.0526,0.2374,0.0401,1.3399,-0.5823,-0.0455,
-0.3714,0.1366,-0.1635,-1.7039,-1.8718,-0.5660,-0.1266,-0.5222,
-0.1367,-0.9584,-0.0988,5.7333,0.3162,-0.0250,0.4371,0.8747,
-1.4291,-3.5156,-1.4805,5.2884,-0.1472,-0.0847,0.0253,0.4607,
-7.4807,-0.7292,-3.2171,-3.0740,0.0375,1.0877,1.2423,0.0697,
0.1549,8.6154,10.0120,0.0953,0.5967,0.6223,-0.5811,-0.3108,
0.2344,-0.0803,1.3359,0.7564,1.0341,0.1757,0.0742,0.3635,
-0.1699,0.4906,0.4143,-0.4691,-0.4695,-0.1033,0.4434,-0.0490,
-0.0374,2.4376,0.5503,-1.0147,-0.0085,0.3207,-0.9815,-0.3015,
-0.6238,0.1067,-0.5669,0.2000,-1.0965,-0.2496,-0.6687,-0.3171,
-0.1269,5.1370,0.6305,-2.1551,-0.0373,-2.2392,-2.2251,-3.6111,
-5.9977,0.4223,-2.4004,-1.0386,-1.0622,2.7010,-0.0020,-0.0711,
-0.2662,5.5986,2.4834,0.0317,0.0849,-0.3643,-0.1150,-0.5192,
-9.3026,-0.0656,-10.1926,-0.9994,-3.4938,1.7065,-0.5737,-0.1304,
-0.0006,25.0765,18.8484,0.1550,5.7312,-0.5780,-0.8643,-0.4197,
0.2489,17.8514,18.5494,-0.4002,4.2404,-1.4763,-0.9652,-1.2111,
-3.1237,0.0059,-2.4470,-0.9906,0.5885,0.1086,0.3893,-0.1854,
-3.8695,-4.4083,-5.2908,1.6867,-0.2771,-0.1049,2.1918,0.7248,
7.8739,0.1880,0.4739,0.0032,-0.0917,-0.1157,-0.5557,-0.2888,
-1.7553,-0.7598,-3.9853,-1.8708,-1.2398,-0.2690,0.0181,-0.2962,
-0.6591,-3.8314,-5.4688,0.3105,-1.6327,0.2082,-0.6079,0.2512,
2.6880,-0.8586,4.6659,5.1848,1.9153,0.4164,0.2921,1.8480,
-0.4709,-1.1050,-0.9120,5.5957,-0.3256,0.7713,-0.2390,0.2055,
-0.6047,-2.8783,-0.7948,1.1385,0.2828,-0.8588,4.4270,0.9485,
0.0592,0.6420,2.6388,1.3117,1.6813,0.9166,0.3223,0.2464,
0.5464,19.7451,16.8597,-0.0578,2.5401,-0.8135,-1.2345,-0.6858,
-0.2726,10.7211,8.9121,0.0058,2.7809,-0.6934,-0.4546,-0.4795,
-0.3829,-2.9485,-2.1172,0.3107,1.0876,0.1033,2.4126,1.2768,
4.1517,-3.9817,-1.3557,-0.1123,-0.4397,1.4371,-0.1029,1.7215,
1.4514,2.3314,0.7014,-0.0494,-0.0141,-0.2539,-0.1726,-0.2681,
-0.0457,-2.7139,-0.1911,1.1666,4.7345,0.4707,3.2758,1.4507,
-0.6454,3.5148,2.3292,1.3324,-0.3152,-0.0854,-0.0920,0.1049,
0.6946,-0.1578,0.4568,5.2379,3.5544,2.3748,1.5151,0.8511,
-0.1714,2.7391,0.7121,1.7111,-0.2813,0.4100,-0.5398,0.0202,
4.0853,-1.8354,0.0048,0.5026,-0.0933,0.0796,-0.3944,-0.0374,
-3.6644,-2.1604,-4.3776,-1.3249,0.1169,0.4891,-1.4515,-0.2881,
0.3852,7.8055,6.2886,-0.8632,-0.0445,0.1809,-1.6499,-0.9278,
0.1682,-7.1198,-1.0114,4.7522,0.4221,0.1632,0.3848,1.5354,
0.1963,5.0265,6.8061,0.1740,0.8684,-1.0558,-0.7520,-0.8462,
-0.1428,0.7623,-0.8745,-1.8416,-0.7521,0.0410,-0.3849,-0.2316,
-0.2395,1.7919,0.4479,0.4399,0.3252,-0.0672,0.1308,-0.4810,
6.5777,0.1036,0.0294,-1.5341,-0.8222,-0.0554,-0.7879,-0.4980,
2.2930,0.2441,-0.0799,-1.1557,-0.8849,-1.6152,-1.9429,-1.0379,
0.4480,1.5764,5.0479,1.4539,0.2141,0.0426,0.2543,0.2979,
0.0153,1.2696,4.7053,0.0659,0.2058,-0.1907,1.2326,0.0133,
-0.2023,-0.9356,-0.6889,-1.1984,-0.3153,0.4964,2.0690,0.5013,
-1.0615,-4.9352,-2.3123,0.5941,1.1485,0.2650,1.2774,0.9771,
2.5023,1.2778,2.0243,3.2256,0.2659,0.1432,-0.4951,-0.0120,
2.4336,-0.0998,2.0232,2.6143,1.5983,-0.0304,0.0067,0.3984,
1.7174,13.2854,9.8552,-0.7572,0.5868,0.0078,-0.2853,-0.5953,
0.5684,-1.4138,0.1313,0.9817,2.3679,0.2409,0.1697,-0.0190,
1.1404,12.8301,17.7365,2.5567,2.8216,-0.9316,-0.5936,-0.1166,
0.8808,1.8427,2.2505,-0.1171,0.4860,-0.8921,-0.3512,-0.2111,
0.0378,-0.1341,0.1089,0.3828,3.0291,4.0602,1.3601,0.2544,
-0.6433,5.4948,1.1438,-0.4961,0.1522,-1.3976,0.2953,-0.3811,
-2.8864,1.0046,-1.4370,-0.8303,-0.1794,2.2282,-0.4866,0.0713,
-0.1657,-3.0334,-2.3362,0.3824,-0.1436,0.0323,1.9210,2.1304,
-0.0460,-1.8162,-0.2231,-0.3623,-0.5084,0.1760,-0.5614,-0.5610,
1.0340,0.1294,-0.7570,-0.9266,-1.2270,0.1560,-0.3524,-0.3145,
0.4052,-0.2258,-0.4271,4.5270,0.0300,-0.0501,0.0059,0.1406,
1.5139,0.2258,1.1232,-0.1985,-0.5575,-0.5615,-0.6278,-0.5234,
-2.2063,-6.6937,-5.8211,0.8247,-0.7287,-0.9157,0.0493,0.1436,
0.4142,1.4543,2.5935,1.5518,0.8829,0.1343,0.2838,-0.0236,
-0.1099,8.0687,4.1302,-0.2429,0.0258,0.2738,-0.0897,-0.2499,
0.2725,-8.0526,-0.7488,-0.0876,0.6567,-0.5306,1.4742,0.3371,
-0.1436,0.1146,0.3746,0.0638,0.3719,0.0541,2.0138,0.5169,
11.0577,15.9365,8.0943,0.0026,-0.2349,-0.2554,-5.6816,-1.5822,
-0.4213,-2.6064,-2.5893,-0.8773,-0.4766,3.2512,-1.1300,0.2248,
0.1356,-0.0131,-0.4288,-0.0089,-0.0762,2.1821,-0.0387,0.4921,
-2.5377,6.7581,-0.2674,-0.5291,0.0670,0.3477,-1.0015,-0.1018,
-1.3291,-4.0601,-3.2791,0.0532,0.6510,0.0122,0.4696,0.1376,
-0.2884,2.0867,-1.0457,-0.3843,-0.2971,1.5550,0.5984,0.5251,
1.0423,0.7243,1.8641,2.0717,0.0591,-0.1466,0.9708,0.4351,
6.1224,2.7523,1.4504,-0.3321,0.1007,-0.8237,-0.6463,-0.9900,
-2.4634,-4.3254,-4.2964,0.4070,0.7468,-0.4847,3.6227,1.4247,
-0.0819,14.6398,16.0083,-0.4966,4.6905,-0.4881,-0.5216,-1.0736,
-3.1307,0.6313,-1.6793,-1.5899,-0.0617,6.3302,-0.4240,0.0143,
0.4044,0.2994,-0.0106,-0.5864,0.3618,0.7178,1.8191,0.2602,
-5.4099,-2.6964,-6.6513,-3.4751,-0.8124,0.3414,3.5911,0.7351,
-2.4220,-6.2495,-4.5292,0.1351,-0.0071,0.2961,1.5744,0.7775,
-0.1073,5.6242,2.9805,-0.6372,0.1108,-0.4294,-0.1602,-0.1186,
-3.9084,-5.7060,-2.5326,-1.4133,0.2974,-1.1956,5.1442,0.3060,
-0.4833,0.0065,-0.1598,1.5419,0.2629,0.2720,0.7954,0.9689,
-0.2754,0.5206,2.2350,-0.0709,-0.0861,-0.2234,-0.7777,-0.0104,
1.7348,-1.9981,-0.6079,-0.0411,-0.5692,5.5934,-0.4087,-0.0189,
1.5534,4.1670,1.4676,-1.3653,-0.4293,-2.1945,-0.9709,-1.1963,
0.4460,3.7111,2.1939,-0.5084,-0.0956,-2.2585,-0.2999,-0.5658,
10.0943,0.0267,3.0071,3.9192,-0.0346,1.0495,-0.4759,0.4598,
-6.1275,-3.8992,-11.4569,-4.6876,-1.2590,0.5177,0.9992,0.3253,
-0.3802,-1.6126,-0.4722,-1.7372,-0.5761,0.0876,0.2467,-0.6729,
-0.7344,1.2493,-0.8522,-1.6686,-0.7157,2.2232,-1.5991,-0.0211,
-2.7256,-5.4831,-6.3629,0.4393,-0.0272,0.4227,1.1432,0.8245,
-0.5178,0.7261,0.4119,0.0443,0.4155,-0.6589,-0.0726,-0.1337,
-0.1911,2.6357,0.7903,-2.4263,-2.1523,-2.1978,-0.3057,-1.7975,
-3.4045,-0.8622,-2.2170,-0.4027,-0.1422,0.2046,1.6111,-0.0179,
-0.3875,0.8307,1.3393,0.4564,1.0621,-0.1990,0.5201,-0.2079,
20.2034,2.0500,6.8514,0.0742,0.0553,-1.2454,-0.0690,-0.2212,
0.9482,8.6141,7.3529,0.5571,0.6250,-0.0113,-0.1702,0.0001,
0.1707,-0.5819,0.4928,2.0373,1.0357,-0.0723,0.2327,-0.0785,
0.0430,1.2841,0.0829,-0.1322,1.1436,0.9875,0.5037,0.6366,
-0.8739,-0.8423,-5.3534,-5.4510,-1.0595,0.8637,2.0783,0.0734,
-0.9028,1.1644,1.1700,-0.1051,-0.6458,-0.3034,-0.4539,-0.9620,
-0.0440,5.3433,0.7904,-0.2848,-0.0004,6.5550,-0.5875,0.1270,
-5.2117,3.6725,-2.9464,-2.5369,-0.0971,0.2444,0.7414,-0.1483,
-0.1110,-0.0382,-1.5281,-0.8668,-1.1561,0.0804,-0.3703,-0.1832,
-0.8473,-0.1269,-0.0167,-0.0331,-0.0613,-0.6673,0.0653,-0.4248,
-0.0203,-1.2787,-2.3431,-0.4291,-0.0920,1.5566,0.1761,0.5734,
-0.0491,-0.6479,-1.6564,0.0652,-0.3709,0.1727,-1.2861,-0.4495,
-0.2826,2.0740,6.7294,1.1132,0.6339,-0.0608,-0.0156,-0.1879,
-1.5173,-1.3741,-1.6042,1.5943,-0.5378,-0.0948,-0.2991,-0.0704,
1.0506,-0.9885,0.0032,0.4073,-0.0210,0.0343,-2.1158,0.1069,
0.1811,0.1515,-0.4007,0.1545,-0.8470,0.2559,0.0267,0.0562,
2.2737,12.0706,7.1462,-0.3846,0.0254,-0.8858,-0.4189,-0.0528,
0.0415,4.1938,2.5774,-0.4828,-0.0676,-2.6122,0.1645,-0.6117,
0.1084,-0.2414,0.2257,0.9023,1.4465,5.0617,0.6027,0.0641,
1.1351,0.1921,0.4417,-1.9257,-1.7898,-0.6369,-0.3634,-0.3455,
