Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
-1.73325,0.40304,-2.74643,-4.52782,-1.77762,17.24828,-1.96717,0.85389
-1.94258,1.40664,-0.85652,-1.94761,-0.80434,10.09814,-4.67790,-0.08320
-0.01851,2.53031,1.21557,-0.43065,-0.56916,-1.60560,-0.12087,-2.17955
-0.44778,-2.81696,-1.95532,0.68577,-0.37241,0.00873,1.28023,2.29722
3.39276,-4.01584,-0.44276,3.45820,-0.59955,-2.24835,1.24206,0.12079
-0.03869,-4.15915,-5.12572,-1.37807,-3.37628,-0.36292,0.25120,0.92714
2.49530,0.04611,-0.86852,0.01704,-0.53979,-0.90242,-0.27814,0.75335
-0.45295,-0.16293,2.04856,1.63949,1.59663,0.67367,0.29217,0.02462
-5.28490,0.03304,-0.99605,-0.59680,0.75262,0.51647,0.88296,-0.64770
5.59909,-0.69140,1.73782,8.58405,0.75736,0.38963,-0.02781,2.11810
4.01401,-0.11542,2.31809,9.15229,0.41100,-0.88392,-0.78038,0.68425
-2.47615,-0.09982,-0.65930,9.00572,-0.27826,0.28943,0.81212,0.13286
3.96869,-0.45004,1.73948,8.06875,0.69948,0.11094,0.16974,2.31817
3.17292,0.32133,2.80436,7.92592,0.38875,-3.88062,-0.82751,1.29667
2.73816,-2.68378,-0.70753,1.22837,-1.63783,-1.65375,-0.31905,0.71449
-0.22866,-2.61315,-0.76941,-0.38405,0.00981,0.15047,-0.25733,0.77993
-2.95205,0.37699,1.48794,-0.27326,-0.62438,-0.38322,0.59639,-0.36808
-9.06523,-5.78403,-1.69725,3.04441,-0.39078,-0.07708,0.85923,1.09659
1.08491,0.14894,-0.24742,-5.65409,-1.59672,0.19111,-0.33386,-1.20716
0.10245,-0.17726,-0.38191,9.38018,0.15112,0.24982,-0.22665,-0.00056
-1.60400,0.00974,-0.08896,8.48853,-0.54782,-0.29237,-0.45168,-0.01107
0.59507,6.30051,5.17040,0.19151,0.00166,-3.63407,0.21136,-2.58321
-0.40388,-5.87661,-6.59813,-3.50972,-2.42259,1.18646,-1.54301,0.60490
-0.01602,-1.58528,-0.52465,-0.27437,-0.12729,-2.54433,0.09686,1.88343
5.57243,0.28414,-0.04880,1.39885,-0.28125,-0.90926,-0.63037,-0.60794
0.90380,1.06821,2.23275,0.22536,-0.05501,-0.10429,-2.67002,0.52066
-1.66739,-3.61943,-3.73879,-1.31845,-1.90224,2.33968,0.55882,-0.94736
-0.14576,-0.35590,-2.26218,-4.11403,-0.53569,0.08059,2.16007,-0.17760
-1.11132,0.32365,-0.70229,-2.00520,-0.94426,9.28016,-2.91043,-2.65117
-4.47619,-7.42531,-5.10326,-0.05441,0.16284,7.33401,0.39065,1.68067
-0.34630,0.76795,1.21277,4.91214,0.70604,0.13536,-0.72953,-0.65316
-3.68040,-4.66331,-7.74619,-0.87837,-1.10551,0.57308,0.51205,0.63976
0.13400,0.25001,0.85451,-0.09664,0.02278,-0.48574,1.14237,-0.04791
3.01525,5.46850,4.31125,-2.10880,1.77629,0.65839,-0.96515,-0.21664
0.62721,-0.05520,-0.46109,5.22274,-0.06466,-0.17982,1.62888,0.73468
2.63862,0.03039,0.11374,-0.33468,0.01680,-1.92615,1.04957,-0.74813
-4.05435,-0.64102,-0.41693,1.03778,1.38452,-1.31746,0.78423,-1.24314
-0.81406,-2.30854,-5.01831,-0.61588,-2.76083,-0.17721,-0.29971,-0.05555
1.39894,10.12180,1.43964,-2.61409,1.39321,-1.25399,-1.26834,-0.36849
0.34969,16.72244,8.02856,0.21645,0.37140,-2.11472,-2.88999,-3.28358
-3.35443,-2.95323,-2.13739,1.54611,0.17343,-2.90244,9.49703,0.17461
-3.67171,-5.16868,-1.82025,1.34934,0.40282,-3.53824,11.80002,0.65883
-6.17300,-4.98997,-3.67394,1.44432,-0.11625,-2.38078,8.27251,0.90910
-0.33727,-3.68776,-2.32719,0.61524,-0.22982,-0.74974,1.28870,1.33907
-0.64199,-0.00566,0.03453,0.31999,0.49828,-0.54489,1.74530,-0.64872
-1.69266,-0.74585,-4.66230,-2.52833,-2.16526,0.74610,-2.79504,5.82503
-2.18487,-2.11345,-3.73599,-0.30946,-1.24247,0.38724,-0.20978,7.40952
-1.42653,-0.85604,-3.22427,0.02200,-1.75892,0.50047,-0.12652,6.70277
-0.90818,-2.61261,-4.12212,-0.10395,-1.89895,-0.02503,-0.20666,6.86982
0.14728,-7.16434,-4.77982,-0.54796,-1.86699,0.89485,0.25446,7.62635
0.06486,-0.25546,-1.44181,-0.09612,-1.26270,0.96379,-0.09047,6.32694
0.06250,-3.84844,-4.64704,-2.22988,-3.07252,2.06099,-0.66692,5.77108
-3.82312,0.00312,-2.27617,-2.06639,-0.92142,9.79688,-4.37857,0.04771
-0.42583,0.20258,-0.18165,-1.78044,-1.29539,8.77477,-2.40876,-0.41885
-0.70839,0.46649,-0.09010,-0.06568,-0.34612,1.30069,-0.33692,-1.78547
0.30864,1.89764,-1.31380,-0.13560,-0.58272,-2.11216,0.42878,0.54670
0.64655,1.93623,4.26712,1.01796,0.79896,-5.59935,-1.06422,-3.62428
0.28051,1.41257,2.66392,0.86004,1.03810,-0.53113,0.01922,-1.86831
3.15384,-0.25095,0.95802,0.61895,-0.07094,-0.46358,0.72172,0.09612
0.12057,1.94704,1.39468,0.89394,0.01624,0.04807,2.28379,-0.84445
-8.47657,3.10685,-0.15887,-2.20600,-0.08154,-0.37369,-0.33736,-2.46240
0.16677,1.20692,2.11437,2.24060,1.62532,-0.17885,0.32727,-0.12737
0.50878,1.01214,1.03593,1.09409,-0.11712,-0.13421,-0.02209,-1.57101
0.80099,-1.35659,-0.52199,2.52809,0.06050,-0.12789,-0.79959,0.06252
-6.34101,-4.41072,-5.83546,-1.38869,-2.29798,-0.80147,7.13700,-0.08899
1.48438,-3.05344,-1.01354,-2.15999,0.53432,0.59798,4.61046,3.07379
-0.89636,0.47627,-0.68591,-2.53864,-1.07826,9.98790,-1.82025,0.57348
-0.85146,2.97735,-2.66565,-4.45742,-1.45138,7.61392,-3.49229,0.17897
-3.68747,-1.73824,-2.16237,-1.92197,-0.54371,8.51472,-3.75470,0.30219
-0.71656,0.10502,-0.55664,-1.56209,-0.64655,15.14031,-2.40910,0.01126
-2.89774,-3.75992,-5.68157,-2.71530,-0.87035,13.09301,-0.49915,0.33926
-1.79493,-5.42144,-13.16308,-10.54970,-5.40868,4.36003,-0.73731,3.16897
-2.94505,-8.09533,-8.65292,-3.41672,-1.61211,8.68007,0.04898,1.96118
-3.55794,-2.43677,-6.55242,-3.34115,-0.22667,15.58649,0.09398,0.85809
-3.27231,0.03923,-0.63944,-0.02509,0.13573,0.58521,8.16379,0.10088
-1.67616,5.02826,-0.04020,-2.07976,0.14125,5.33457,-0.94687,-1.19530
-1.50517,0.20773,-0.72285,-1.10623,-0.42169,-0.10259,1.29878,0.65571
-0.59940,2.04291,-0.97430,-5.27769,-0.30239,13.00731,-0.55920,-0.83277
-4.47348,0.04351,-3.07394,-3.25972,-0.10559,7.86876,0.27456,-0.57949
0.85443,-1.81778,-0.96875,0.06333,0.01222,-2.57856,0.88701,0.72832
0.55565,0.22489,1.23027,1.03645,1.78034,-0.41617,-0.13599,0.72984
6.71226,1.04453,1.58456,1.71306,0.11471,-3.69470,-1.00913,-1.00029
-0.00863,1.07975,0.16469,-1.30991,-0.51184,-2.56902,0.01688,-2.91734
-1.37435,1.01676,-0.39489,1.91373,-0.29529,-0.18037,1.45502,-0.02440
0.09889,-0.80075,-2.77310,-1.26273,-0.20547,0.08969,2.89033,-0.00001
0.29235,-2.72569,0.30998,-0.43276,-0.10389,4.77929,-0.25001,-0.34971
-0.07327,0.09354,0.23134,1.13662,1.27030,0.33056,-0.08029,-0.04013
-2.50934,1.42796,-0.44399,-4.63383,-0.84028,11.63570,-7.80158,-0.16303
-2.05879,-2.12942,-2.07046,0.02347,0.01410,-0.72205,7.56391,1.38254
-1.70759,-2.70041,-4.99975,-4.33643,-2.98369,3.17242,-2.07827,6.87013
1.16070,-3.78918,-1.23876,-0.53098,-0.00311,0.95717,-0.46054,2.75251
1.86866,10.28845,17.30329,2.12550,3.62215,-6.46309,-0.31470,-5.45009
1.86774,4.61331,0.67927,1.90282,0.43134,-4.62218,-0.24244,-2.75303
-0.76253,1.05666,0.27582,0.49858,0.30322,-2.97794,-0.10199,-1.83718
0.16163,8.14260,7.05157,4.48066,0.95200,0.38007,-2.54953,-6.22084
1.62907,0.75903,1.98725,2.75471,5.02554,-1.44751,0.35120,-0.18037
0.82987,-3.00028,-3.69557,-1.55707,-2.82222,2.18680,-0.27493,5.12593
-2.22978,-4.18246,-0.55959,4.87071,1.11233,-1.40674,4.15906,1.26848
-2.04878,-6.70495,-15.17647,-7.12238,-2.42154,8.03884,0.08044,9.51507
0.13163,-3.22545,-5.88349,-0.45131,-1.81075,4.47626,0.31493,3.00327
0.48460,-2.93421,-4.91524,-3.06792,-2.06879,1.22349,0.50522,2.25463
0.07101,0.14712,0.45751,0.63813,-0.14078,-1.15240,0.15768,-0.58834
2.96524,2.96457,7.24878,2.55119,0.79703,-4.66657,-2.67593,-0.80071
-0.78415,0.22164,1.44039,0.35834,1.41227,-0.86067,0.18305,-0.10469
-1.45291,-1.38469,-6.14471,-6.34655,-0.16450,7.95157,0.81247,2.15326
1.63679,-0.24803,0.28113,5.36889,1.93527,-0.14333,5.47048,4.04700
0.01297,-6.48713,0.15327,2.67516,0.89434,-0.04130,2.73120,3.34871
-0.23748,-0.49510,-2.45716,-3.27261,-0.13069,-0.32705,1.34889,0.31859
0.39313,-4.94709,-2.36260,0.01403,-0.17780,-0.39550,-0.13480,2.20225
3.78096,-6.94652,-1.63003,-1.87886,-1.13672,-0.36044,-0.07256,1.81507
4.22704,0.56477,3.09426,1.49708,0.11932,-0.52578,-3.61853,-1.28356
0.05234,11.64687,3.50944,-0.99233,0.91609,-2.74836,-2.99964,-3.73695
0.48336,0.55058,0.30213,9.08436,1.06635,0.11431,-0.31616,1.73848
-0.00320,-3.58856,-0.71680,2.51115,0.33292,-0.71524,0.92396,0.15403
-3.28534,-1.06424,-6.52155,-1.65074,-1.23132,12.74093,-0.60677,0.55823
-4.69248,-1.90379,-3.00697,-3.47866,-1.73603,0.10286,6.18203,0.27330
-4.80389,-3.25170,-5.13975,-5.46044,-4.46263,3.26348,-1.91629,0.01286
2.94956,1.68046,1.57902,-0.52962,0.99965,-0.74982,1.33174,0.25485
0.05648,0.25298,0.40951,0.13074,2.15568,-0.27499,2.80010,-0.29953
-0.37198,-1.39963,-0.04303,0.76132,4.53944,-1.43302,4.59935,-0.57521
8.26378,12.81223,14.78212,2.50974,2.62348,-2.93867,-2.80010,-8.04054
-8.16339,0.15563,-6.08533,-4.47583,-2.65599,5.47886,-2.27778,-0.43076
-0.25320,-0.39023,-0.04795,-0.05755,0.11339,-0.11554,-0.43308,-1.94580
9.82122,7.77807,12.10849,1.67739,2.18609,-4.40719,-0.87682,-6.05035
1.87013,1.09476,1.64614,0.26027,-0.47684,-4.24000,-0.74027,-1.10473
0.57792,-1.30507,-0.20945,-1.46018,2.21550,-1.40881,0.73381,-0.01713
0.58340,-0.02164,0.90884,-0.81114,1.48312,-1.87041,0.29349,-1.07044
-0.19532,-2.16845,-0.51613,2.14863,1.44749,-0.63378,6.77129,1.21191
-0.60518,0.33634,-2.23550,-11.75532,-0.50180,10.88236,-1.28630,-0.23276
0.01655,-0.29741,1.29544,0.47553,0.17226,-0.12565,-0.39126,-1.08534
-2.05118,3.56923,0.57096,-0.02854,0.87411,2.69581,1.19983,0.41520
-7.04039,0.25302,-2.16981,-1.90013,-0.41807,0.69152,-0.03100,0.36162
7.60017,11.22139,7.86463,1.82098,2.33157,-2.88819,-3.06555,-3.74367
3.30177,10.83689,9.02520,0.26824,1.34372,-1.80566,-4.68898,-3.16261
0.07256,3.79134,2.78159,3.00495,1.97105,-0.55138,0.80764,-0.00149
-0.53161,0.44558,-0.28408,-1.39005,-0.52782,12.24239,-7.85119,0.04791
1.59250,0.50224,0.02166,2.02720,0.38783,-2.74905,2.70205,-0.77046
-0.43543,5.64190,2.69087,-0.43149,2.02660,1.96230,-0.08020,-2.10315
3.72292,-1.24314,1.56437,0.96046,-0.04441,-1.73493,-0.18240,-0.89397
0.15269,0.11163,0.47462,4.42822,-0.17936,-1.43570,-0.64901,-0.38711
1.40013,0.37294,0.93932,0.60538,1.18416,-0.70738,0.09366,-1.63252
2.51843,4.58527,6.34599,-1.14912,-0.23118,-5.76499,-2.78053,-9.37695
-0.33132,-6.17311,-5.05132,0.13326,-0.64329,-1.04305,12.15042,1.70135
-0.46060,-13.58662,-7.05978,1.08435,-0.54790,-1.08166,14.07967,3.80351
-1.18735,-3.23798,-4.11121,-0.83290,-2.06668,-0.65188,2.58359,-0.09970
-5.16362,-0.14416,-5.68543,-11.00746,-2.25976,10.46197,-0.53796,-0.48530
-1.33631,-2.04660,-0.52463,0.92801,0.47842,-0.60411,4.26564,1.23988
6.68512,0.10205,2.95482,2.20217,1.82236,-0.01274,-0.03263,-0.27714
2.82625,-0.64476,-0.51638,0.96500,-0.73123,-0.08909,2.53213,1.69551
10.57742,3.62755,4.62095,3.08458,2.12036,-0.19387,0.21867,-0.40110
-5.25978,-1.35989,-3.03021,-2.06661,-0.71551,4.09991,-1.54344,-0.07153
-4.86253,-2.80311,-4.13069,-1.87282,-0.34879,2.54484,-0.87942,0.03237
-4.98557,-3.70491,-2.92609,0.66643,-0.25342,0.16741,5.15678,1.02242
-6.17166,-2.57550,-1.46480,0.56010,0.39236,-0.79365,4.17468,0.79439
-6.93136,-4.17567,-3.46187,0.04274,-0.88717,-0.53485,2.00840,0.09229
-8.27641,-3.08766,-3.20952,-0.23422,-0.86454,-0.73938,0.87406,-0.33943
-9.65304,-6.47397,-6.88985,0.06755,-0.71803,-0.68695,0.43546,1.78626
-0.99174,-0.08182,0.01704,-2.15930,-0.00868,-0.96152,0.38747,-2.19682
-1.00525,-1.08031,-0.04862,3.36531,1.68494,-0.56922,0.06741,-0.50432
-0.29491,-2.65302,-1.06989,-1.60147,-0.39890,0.40821,0.21947,-0.57386
-0.24601,7.56811,6.65646,2.01982,0.75430,-2.53611,-1.92331,-4.37071
-3.92944,-1.13760,-2.42358,-5.39445,-1.08300,1.77723,-1.73690,-1.20181
-1.63555,0.44537,0.59206,7.11601,-0.07549,-0.27564,-1.96006,-1.02325
-9.74268,-6.30754,-6.94414,7.03874,-0.23553,-0.04716,2.22335,3.88303
0.92102,0.04997,2.14511,4.58704,-0.06644,-6.18826,0.01479,-0.28095
-0.93703,1.28144,0.04195,4.62583,0.01656,-4.52236,0.57733,-0.46627
-0.59925,-0.35664,-0.65596,-0.18805,-0.18567,-0.25446,4.05142,0.49353
-0.04730,4.12999,0.91111,-0.38977,-0.17609,-0.01291,-0.24612,-0.46369
-0.18750,1.13646,1.50198,1.25754,0.03847,-4.23192,-0.77459,-1.67206
0.54011,6.73997,6.16924,4.92798,1.98113,-3.31850,0.17550,-3.19269
-2.68526,0.01767,-1.65679,-4.23051,-0.28772,1.24432,0.06492,1.35630
-2.20410,-6.13974,-11.62586,-11.53116,-0.50756,7.67127,2.11354,11.57199
0.02073,0.02574,-0.35242,-1.13589,0.54896,-0.39655,4.00997,3.98658
-4.30177,-0.04053,-1.24913,-1.32943,-0.14033,2.34218,1.05125,0.91950
-2.37490,0.22023,-1.20018,-2.15147,-0.14204,3.87615,0.15959,1.48234
1.25223,-0.14237,-0.01382,-0.81199,0.15425,1.02670,1.62731,3.94012
-1.51027,4.15628,-0.01842,-2.88190,0.57943,6.42542,0.33282,1.05518
-1.96035,-0.88715,-7.20375,-9.56050,-2.12384,12.77573,-1.04098,4.33241
-4.85769,-0.45983,-3.32189,-3.15963,-0.58649,2.66475,0.48439,2.80218
-0.91035,0.60890,-0.15678,-3.19540,0.38158,-0.43582,1.71751,1.19382
-1.30192,-3.59618,-2.69098,-0.40045,0.02871,0.28434,1.62306,4.49709
-1.51859,1.02891,-0.84388,-3.21737,-0.76055,4.20040,0.44114,3.15921
-4.48835,0.42490,-0.70022,-2.34013,-0.36922,0.21476,0.15348,1.11931
-3.43418,-3.19870,-6.77290,-2.75568,-0.21183,2.85860,3.20167,3.85485
-1.71318,-4.81840,-6.16776,-10.00717,-1.11229,9.74877,-0.37228,5.13975
-2.10397,-0.13360,-4.05639,-7.32206,-1.28178,3.31742,0.04735,2.83062
-2.39482,-6.67416,-11.32494,-7.15639,-1.28870,3.77698,2.90163,6.20191
-2.03981,0.11323,-1.58746,-4.06575,-0.24682,6.56670,-1.01882,1.18454
1.63342,6.17155,5.37654,0.41129,0.50216,-5.40032,-2.15324,-5.97748
-1.53122,-1.96572,-3.38483,2.12416,-1.05346,0.41676,-0.13852,1.20280
-1.82962,-0.25454,-0.94080,-0.05326,-0.06448,-1.02177,4.34747,-0.91792
-0.11044,4.39297,4.21074,1.19374,0.51843,-4.10010,0.07055,-2.94265
0.86518,4.19540,3.84492,-0.08381,0.17035,-5.58479,-1.04350,-5.23167
0.38883,13.38543,11.79336,0.05377,4.60592,-0.05198,-3.43674,-1.02658
0.41077,-1.99993,0.30077,7.01981,2.86525,-1.90389,0.74842,-0.22658
-0.04880,-3.27206,-1.39513,-0.33008,-0.45997,0.04976,-0.01229,4.62817
-0.25717,-0.15679,-2.69481,-8.05148,-0.54071,14.18588,-2.40546,3.67061
-0.34170,-1.47563,-0.23138,9.09768,0.19500,-0.64520,1.11092,0.21213
10.75797,-0.78472,0.60501,-0.70039,0.84863,2.18313,-0.93939,-0.07427
1.53549,-1.32165,-1.54477,3.94447,0.82064,0.19192,4.11950,1.34312
0.18087,11.71799,7.19962,-0.91766,0.58968,-0.38744,-2.92292,-5.03103
0.45648,1.04471,4.99337,0.28184,2.09623,-0.71205,0.36141,-2.13739
-0.41498,-3.91614,-2.81739,0.37907,-1.37558,-0.54103,-0.79065,2.54444
0.60956,0.06286,1.97941,0.20628,0.13442,-0.46878,-0.69360,-1.35028
1.47431,-3.03388,1.60704,4.95128,-0.22882,-0.89033,-2.47440,2.22906
-1.61784,0.03054,-0.89397,-5.95558,-0.45687,1.07530,-4.12793,-1.89150
1.07933,-17.96457,-1.82917,0.18108,-0.70416,-0.41632,6.68540,5.78677
0.68285,-1.49542,0.09101,1.08239,1.08449,-0.24402,1.70908,0.58998
1.76789,-0.71134,1.78488,0.30949,2.06161,-1.04561,0.66450,-0.23883
-0.35120,-3.83668,-6.33260,-2.24519,-0.10575,5.19555,2.34596,14.71701
0.86851,0.18891,-0.47983,0.57831,0.23184,0.52676,0.44348,-0.15637
1.33604,-0.17366,3.39755,9.28669,4.62233,-2.06933,1.55788,0.32186
-2.33754,-1.36005,-0.68549,1.78983,0.10131,-0.25098,7.10517,0.69519
-2.91332,-0.12017,-2.94373,-3.68160,-2.03329,5.25294,-2.36800,-0.62138
8.87218,7.06681,10.47096,1.71259,0.47695,-4.00856,-2.80409,-5.18257
0.15712,0.74750,0.65713,6.07803,0.42097,-2.52999,0.09612,0.85044
4.03152,5.94861,12.80531,4.02639,2.81642,-7.78857,-1.05857,-8.89995
1.41005,6.30593,7.66111,5.49694,1.26978,-1.48442,-0.20055,-8.60002
0.24646,6.14491,7.31768,0.50121,3.64685,0.17082,0.23735,-5.30432
2.21805,0.31528,-1.42583,-3.67670,0.66222,0.65916,-0.06949,0.62068
0.07229,1.51758,2.26832,0.05889,-0.09101,-0.86832,0.89697,-2.00411
1.97669,0.36447,5.31507,8.98861,0.89341,-6.27755,0.12327,-5.95034
-0.05506,0.39258,4.03679,2.19944,1.74826,-4.47264,1.46121,-0.11565
-2.13017,-2.07124,-5.84525,-1.42885,-1.43058,1.48967,-0.24993,0.86471
-2.48405,-0.84925,-5.17825,-4.81395,-0.75839,10.08933,0.33995,6.72501
0.02006,-2.28791,3.41929,1.44723,0.86434,-2.19556,0.26219,0.44853
-2.75303,-0.31669,-1.51913,0.20957,-0.32889,1.02753,-1.18646,1.46183
-7.19962,-3.28362,-5.41105,-1.40063,0.08568,3.70707,0.73090,1.47340
-0.72781,-0.67558,-0.12962,-1.40989,-1.35475,1.65779,-2.21387,4.03095
-1.10733,2.79921,0.16722,-1.76059,-0.07774,5.79059,-0.60160,-2.33665
4.66903,2.69874,0.61001,1.57303,0.07378,3.79115,-5.99636,0.27326
6.41921,0.25151,0.27442,1.94064,-0.50728,2.90047,-4.51819,-0.03351
0.35374,2.89853,3.64385,4.95636,0.41756,-0.03344,-1.97566,-6.94447
1.62398,0.26398,0.09862,-2.22818,-1.41591,0.96259,-3.70258,-1.89409
-1.48715,1.46885,0.94518,0.65090,0.29635,-1.11124,0.15437,-0.97070
-3.30553,8.63952,1.69915,-3.60351,-0.03484,8.19334,-1.91716,0.03787
2.01665,-0.45636,-0.50598,-0.43475,0.28183,-3.23567,1.78242,-1.22707
-0.15210,-1.46766,-2.89267,1.54283,-1.69269,-0.44360,0.90694,0.37305
2.33471,4.72522,3.82389,2.12640,0.36559,0.14904,-2.42158,-1.46434
-0.16600,5.13621,0.12962,0.80058,0.07055,-0.15338,-1.76839,-2.37886
0.21646,-1.48919,-0.12942,0.54848,-0.11912,1.29231,-1.85019,1.04194
-0.37081,-1.02962,-0.83189,-0.02038,0.67076,1.85510,0.10724,2.47852
-2.71781,0.54866,1.17925,1.09000,0.76450,-0.66629,-0.97538,-0.87868
-1.60809,-2.63569,-5.08493,-9.13987,-0.66153,1.40977,0.54345,1.62049
-0.28491,-6.55645,-0.88609,3.71341,1.52290,-2.84932,1.67761,0.12262
0.07692,0.00042,-0.10768,0.89103,0.09484,-0.77662,2.46566,0.08516
-0.08470,-2.48576,-1.47978,-1.22262,-0.04079,-0.13583,2.28276,0.30405
-3.23686,-5.10140,-8.62703,-0.65982,-1.27492,-0.03497,5.86736,1.34057
0.01466,0.52071,0.09627,0.07098,-0.04825,3.47985,-0.05365,-0.29741
0.16503,1.94979,0.74444,0.10662,-0.16399,6.26038,-0.91517,-0.40103
0.80883,0.49662,3.63354,0.27240,0.33507,6.57952,-0.05664,-0.32680
2.32698,0.40740,2.51547,1.50025,1.16204,-4.24450,-0.49028,-2.54265
5.05483,-0.77000,1.26187,0.18187,-0.15625,-0.20207,-0.44341,0.57737
8.92654,0.40643,2.71324,-0.08077,0.35345,-0.09727,-0.11561,-0.00987
8.22141,-0.15836,1.66049,-0.92183,-0.01533,-1.39464,0.26043,-0.30751
1.10809,-7.18772,-0.76355,-1.38830,-0.14959,0.36929,-0.03699,2.77343
-7.60384,0.25966,-1.13211,0.03768,-0.12135,1.78418,0.84174,-1.49118
0.25302,0.52331,-1.01480,0.04251,0.38378,0.54167,-0.24561,0.03440
0.32179,-0.06167,5.07053,0.29843,1.09558,-0.52373,2.23244,0.52601
-1.22444,9.57294,4.31853,-2.35115,0.44354,1.25974,-1.13224,-2.15788
0.48187,0.94342,3.49748,0.98610,1.30058,-0.56626,0.61016,-6.60196
-0.09884,-1.34368,-0.05423,0.15256,-0.19630,-1.72260,0.04847,-1.48426
0.00739,-1.39348,-0.75430,0.04880,-0.22338,-0.91300,0.46540,-0.16787
3.61238,2.81416,9.01126,6.52155,4.61545,-8.65292,-0.10831,-6.07873
3.95126,9.63856,20.03509,5.89032,3.04149,-10.19167,-1.08930,-4.03619
3.46436,2.65680,5.52503,1.57943,1.94105,-1.74704,-1.53649,-0.77167
8.55232,5.33750,9.38936,0.56265,2.46005,-4.93934,-0.92694,-3.23858
2.90170,3.23655,2.88558,7.47624,0.17502,-7.38205,-1.49708,-0.76881
0.37967,8.46514,8.07899,0.37424,1.77108,-4.98088,-3.68248,-5.01840
0.81344,8.48537,7.25856,-0.69641,2.30225,0.04934,0.05755,-3.57183
0.32990,0.95312,0.47680,-1.25399,0.09021,0.03210,-0.33553,-1.00615
-0.04575,-0.63247,0.26029,2.32648,1.59668,-0.34568,2.12658,0.89079
1.96736,12.84607,9.94065,0.66158,0.26125,-3.23210,-0.99732,-5.63196
-0.05043,-2.32239,-2.66908,-1.09988,-0.52901,1.54229,0.38922,6.20667
8.89297,7.37352,8.62426,1.31014,1.23691,-0.19764,-2.67045,-2.89792
2.53662,4.60061,6.14576,-1.28100,0.91481,-2.71203,-0.81057,-3.99649
6.53691,0.47243,3.16981,-0.45630,0.99459,-3.86479,-0.00586,-3.64025
-0.73086,-2.72075,-1.19347,0.73688,-0.28660,-2.87201,-0.23647,1.35144
0.04811,3.29360,3.95227,0.73417,3.23548,-3.72428,-0.15832,-3.49102
0.16839,5.41070,7.89210,5.00453,3.35453,-2.96279,-0.60398,-1.63149
-0.03819,-0.70849,-1.58461,-0.16841,-0.81994,-4.26818,1.33182,-0.43957
-5.58209,-0.01658,-0.40174,7.12777,-0.26212,-1.57491,0.16053,-0.00843
-0.41139,-4.72604,-1.59640,3.86224,0.08423,-2.05044,3.11042,0.52805
-1.37076,-8.11932,-6.94419,0.40215,-0.05565,-0.23276,9.95152,2.96474
-3.79145,1.89119,-0.67633,-3.11805,-0.38228,-2.58324,0.50246,-3.56346
-1.10904,0.00498,-0.91039,2.07593,-0.79310,2.20606,-2.16526,0.28787
0.03885,-9.47497,-1.27109,1.75097,-0.44612,-1.10147,6.01564,2.64453
-1.94950,0.15420,-1.47962,-0.93780,-0.99307,4.00252,-2.15842,-0.04985
-3.37040,0.77708,-0.70004,-3.29807,-0.81692,12.40937,-3.07758,-0.16729
-0.57932,-0.58365,-0.69317,-4.88190,-0.49024,-0.26807,0.42673,-0.97150
-2.93339,-4.29963,-3.36772,-0.80483,-1.00732,0.02228,1.25018,2.35148
-4.38756,-1.99026,-2.87149,-2.39900,-1.28159,-1.68679,0.64089,1.63091
-12.26243,-2.04883,-6.09277,-3.90655,-1.63632,2.50494,0.33381,1.01222
3.05801,0.64401,1.81310,-0.27736,0.61825,-0.37915,-1.08584,-0.99295
1.11140,6.64987,2.96178,-0.77273,1.12904,-0.43502,0.04700,-2.80218
-0.78976,1.56144,0.67606,0.49253,0.84698,2.15908,0.10288,-0.31700
0.36163,1.59406,3.27833,0.27635,2.01530,-0.55190,0.84578,-1.52904
0.04547,0.11491,-0.28828,-1.40806,0.02418,0.18211,3.89189,0.64388
-9.77207,-1.32400,-1.73802,-1.34953,0.03323,-1.79508,2.32795,0.36159
3.35747,-0.27859,-2.75938,-4.94127,-0.08336,1.18681,0.38681,1.11213
4.62637,8.26562,13.64235,1.74032,0.78644,-6.51515,-0.72985,-5.71915
-1.40073,-1.98472,-4.18142,3.18965,-0.18841,1.05694,1.76335,1.27755
-2.04756,-1.69693,-6.80906,-5.15392,-2.10851,7.66679,-0.45587,-0.00177
-1.23179,-0.41519,-2.09378,-4.54940,-0.50194,7.07072,-4.59922,0.22536
-0.27074,-2.31934,-2.99335,-0.79532,0.11553,0.07937,-1.09730,-0.39120
-0.01676,-0.40834,-1.36421,-0.16220,-0.21753,-1.28013,1.73722,-0.82724
1.29865,8.71498,9.40049,0.51702,0.43955,-5.94621,-0.08231,-4.16766
-3.80909,-0.79277,-0.87718,1.40117,-0.62292,-0.03168,1.29782,5.01639
0.06449,-0.66270,-0.10690,8.10486,-0.58244,-0.94118,4.35091,0.80059
-1.95630,-12.50101,-8.80871,-0.13647,-0.23110,-1.65034,9.27222,0.74245
-0.28153,-4.16417,-1.19238,0.10910,-0.10897,0.15440,0.43238,0.41690
2.91817,17.71946,10.46230,0.67707,0.68151,-0.82696,-3.14291,-4.94822
-2.70901,-2.70055,-2.24450,0.08681,-2.20567,-0.38884,-0.18020,3.74502
-0.19144,-1.94587,-1.19033,0.60810,-0.73909,-1.54145,-0.40719,3.06315
