Cancer_1,Paracancer_1,Normal_1,Cancer_2,Paracancer_2,Normal_2,Cancer_3,Paracancer_3,Normal_3,Cancer_4,Paracancer_4,Normal_4,Cancer_5,Paracancer_5,Normal_5,Cancer_6,Paracancer_6,Normal_6,Cancer_7,Paracancer_7,Normal_7,Cancer_8,Paracancer_8,Normal_8,Cancer_9,Paracancer_9,Normal_9,Cancer_10,Paracancer_10,Normal_10,Cancer_11,Paracancer_11,Normal_11,Cancer_12,Paracancer_12,Normal_12,Paracancer_13,Normal_13,Cancer_14,Paracancer_14,Cancer_15,Paracancer_15,Normal_15,Cancer_16,Paracancer_16,Normal_16,Cancer_17,Paracancer_17,Normal_17,Cancer_18,Paracancer_18,Normal_18
0,0,0,0,0,0,0,0,0,27340.6,0,0,23381.1,0,0,0,0,0,13988.4,0,0,0,19362.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74715.9,9170.52,0,0,0,0,0,0,0,0,0
61908.7,59429,86730.7,61283.7,113957,153315,41273.1,57219.8,84716.2,89154.3,47291.5,93457.5,38932.9,82473.1,83138.8,92525.2,0,42172.3,53930.3,116893,139304,29554.3,89698.7,83891.8,107727,76722.4,100637,46180.8,60250.1,61102.1,80315.3,70420.9,100949,75193.5,68579.6,99737.4,84846.2,80488.9,57445.3,83689.2,128424,83352.1,122442,61193.3,51099.9,107742,69358.7,66500.7,121857,73918.8,73480.7,74054.4
43063.1,19155.8,23126.8,35185.3,30313.8,32314,17081.1,28198.4,24966.9,32757.7,21690.4,28383.1,35266.4,24875.4,27288.9,70101.4,54292.5,10272.3,23846,38861.8,44062,34741.1,31618.2,28694.2,70067.9,41074.3,58804.8,39542.5,30433.9,24477.8,22017.9,14280.1,52762.2,25334.6,30316.9,93493.6,36787.2,30800.8,30935.6,32313.8,27293.9,13927,29549.8,40684.8,10408.6,49200.5,53888.6,37000.8,46396.2,53065.6,10112.5,41002.5
32736.5,57257.8,79527.3,24934,27854.7,54018.6,31970.1,51440,46952.7,39326.3,71864.2,62251.8,42485,7929.38,85626.5,60956.8,0,32188.2,100215,78900.4,75134.1,38974.6,56421.1,56976.5,42491.3,116586,0,22882.8,79314.6,62019.2,29234.9,53266.8,33851.5,46128.4,51170.4,61255.4,49199.7,124531,82294.9,115198,49497.5,55351.9,65046.3,98137,32274.7,101499,46466.3,100107,118039,24897.8,9201.35,131635
18344.7,0,0,18098.6,25307.6,0,8560.15,0,0,0,0,0,7541.81,0,0,0,0,21096.4,5608.23,0,0,10360.4,0,0,28501.2,0,12699,2918.45,2416.87,4519.76,15036.9,0,0,0,0,20819.4,0,0,0,0,13005.1,7415.73,0,8352.09,13044.2,0,0,0,0,9085.96,5914220,0
40088,51863,18338.5,320908,0,34992.2,34727.9,48128.4,19317.1,36927,58661.5,31380.4,47553.1,25225.3,18789.6,8949.36,13733.3,61609.2,88586.5,13422.9,0,68629.9,65486.7,36983,147476,37188,141193,17237.4,21708.3,26030,51900.7,39890.5,70809.6,71591,39680.4,202021,58529.4,21506.1,64898,38399.9,90788.8,100932,37830.2,71190.5,72170.8,32906.8,106824,39716.6,0,36739.2,17622.9,23406.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706.96,0,0,0,0,0,0,0,0,0,1059.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,557.141,0,2621.94,0,258.526,3429.43,4099.98,2022.1,3443.36,0,0,3687.74,0,0,0,0,0,8611.34,0,0,5806.5,0,0,0,0,0,0,819.513,338.449,3839.46,2443.18,2630.51,4361.55,1623.12,0,0,0,4936.57,1537.55,4856.71,3529.28,0,2675.43,2811.7,0,1673.27,0,0,1653.89,0,0
0,0,0,25908.4,0,0,0,0,0,0,0,0,13520.4,0,0,0,0,0,15268.2,0,0,0,0,0,0,0,0,0,20888,0,15169.2,0,0,0,3273.82,0,0,0,9843.3,8588.72,0,0,0,0,0,0,12617.1,0,0,9225.87,0,0
3641.52,0,0,0,0,0,6154.46,0,0,4193.8,5605.01,0,5309.82,0,0,0,0,0,4727.82,0,0,9741.73,7519.91,0,10702.1,0,0,0,0,0,5594.11,0,0,7718.56,0,0,0,0,4645.32,0,15750.2,8806.35,0,7831.09,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12661,0,0,0,0,0,0,0,0,6516.89,0,0,2626.18,0,0,11408.7,0,0,0,0,2032.61,0,0,0,0,0,0,0,0,0,0,5165.02,0,0
10870.8,15312.6,39495.8,0,30791.1,35409,3987.81,11504.1,64719,10820.5,0,63546.9,17486.8,33458.6,16375.9,48435.8,272140,137867,0,36277,25652.5,0,0,18510.8,0,0,0,941.333,9792.03,20600.3,1571.37,10702.9,15961.1,0,0,0,0,0,0,24480.5,0,11449.8,47993.4,4853.82,44992.1,68960.8,2074.81,0,0,0,86434.9,0
1221.6,0,0,0,0,0,3163.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.307,0,0,3796.89,0,0,0,0,0,0,0,0,0,0,0,0,2851.36,0,0,0,0,0,0,0,0
0,0,0,12132.2,8517.19,0,1861.92,0,0,7881.65,0,0,11580.1,0,0,0,0,0,0,0,0,25278.2,0,0,15839.3,0,0,3823.44,3321.23,0,2192.48,1209.45,5738.05,2795.63,0,11718.9,0,0,11160.9,0,3956.91,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10171.8,0,0,13671,0,0,14841.4,0,0,13075.3,0,0,0,0,0,2677.43,0,0,6437.56,0,0,0,0,0,3252.66,0,0,6260.29,5685.48,0,10551.5,17511.9,0,6269.1,0,21370.7,0,0,0,0,8064.14,0,0,0,0,0,5667.57,0,0
11051,8550.35,9490.51,11544.3,0,13278.1,9543.21,0,12995.4,12811.4,0,12560,18686.7,0,15906.9,0,0,0,9594.81,13885.4,14624.6,16201,0,0,14696.3,0,0,5160.77,9663.24,5674.47,7370.73,9114.66,20093.7,19423.5,9613.59,46460.9,21140.9,12413.4,10466,10370.4,10467.2,0,14337.4,10280.7,0,15174,22471.5,11305.3,0,4222.39,0,7771.35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.08,0,0,0,0,0,0,0,0,0,0,0,2376.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345.18,0,0
119327,100467,115301,0,139826,0,192755,233296,99282.1,158861,138378,44489.6,44315.6,308406,126928,0,0,262166,111477,84545.4,0,94688.1,162558,125882,0,171877,0,54748.7,106682,130521,84242.7,79017.1,0,114473,48402.5,0,0,78152.8,182865,159098,372424,167669,67891,191895,137430,148281,0,73705,126368,116459,69548.5,117333
0,8673.89,10552.2,15050.3,0,12322.9,7198.15,0,0,12544.9,0,10009.8,14142.4,0,12214.1,2208.57,0,0,16487.1,26081.7,24091.2,0,0,0,0,0,0,16738.7,0,0,15140.7,0,0,21455.5,15092.7,0,12187.9,0,14336,0,0,0,12129.3,0,0,8385.1,12906.8,0,18666.1,18225,0,0
9353.6,0,0,0,0,0,5019.53,0,0,6646.55,0,0,0,0,0,0,0,0,4867.9,0,0,0,0,0,0,0,0,6831.78,0,0,7504.09,0,0,8969.97,0,0,0,0,0,0,0,0,0,7762.66,0,0,0,0,0,27292.5,0,0
10375.1,0,0,25558.7,0,0,0,0,0,8435.44,0,0,12364.6,0,0,0,0,0,0,0,0,3951.69,0,0,32594,0,27478.4,4422.9,0,0,2705.14,0,10293.1,0,0,24314.1,8494.39,0,5343.32,0,0,0,0,0,0,0,0,0,0,6225.19,0,0
3773.23,1675.66,2837.1,27834.4,0,4594.94,3798.79,4142.03,0,5944.51,0,2410.01,10068.6,0,3017.54,0,0,0,7464.19,0,0,7170.04,0,0,18731.7,0,21405.3,3697.84,7175.65,0,4919.8,6422.78,10432.7,11160.5,7203.87,24360.5,7255.91,6762.7,9186.52,6630.65,5616.41,3763.59,4479.84,7946.54,0,4693.45,12163.5,2164.56,12383.6,2988.78,0,0
1617.51,21421.4,13114.8,0,9131.97,21696.2,0,0,0,7951,41723.1,12801.7,16042.3,36864,27675.7,0,250299,0,14355.2,31556.4,41689.7,11214.6,33877.6,30598.2,0,45632.8,0,9041.59,46133.1,21439,3103.46,10713.4,13778.2,9075.01,9235.04,12104.5,17136.1,26200.4,2384.02,17627.4,4728.27,13148.5,14736.2,6752,0,9365.4,4962.24,25036.7,21939.8,0,0,35529.7
59690.5,29896.6,24606,8818.61,0,173371,148332,86096.1,31753.2,79799,59025.3,19414.9,88789.7,44520.3,59985.7,0,0,22087.7,5826.94,4836.26,0,150958,171390,104933,10133.3,36607.3,11367.6,7093.95,0,19658,18399.5,14545.4,0,17617.1,14062,0,54226.3,28139.9,125375,63875.1,129361,42006.7,18446.2,23681.3,26312.1,0,0,0,30084.1,3113.38,0,0
0,0,0,0,0,0,0,32123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92513.4,0,0,0,0,0,110027,0,0,67333.4,0,10959.9,176971,0,0,0,0,0,297950,62926.7,46085.8,94028.1,0,0,124363,0,0,307916,0,0,273166,244807,90477.2,139619,220710,236183,42087.4,0,131563,0,91839.6,0,41521.8,159072,0,69367,155149,0,0,112040,0,24084.1
65390.7,0,0,0,0,0,0,0,0,9209.43,0,0,0,0,0,5039480,586582,10985.5,0,0,0,47817.3,0,0,0,0,0,106660,1995.57,0,7901.13,0,0,0,0,0,0,0,11774.1,0,26108,0,0,25039.7,0,0,22040.8,0,0,1694.96,58927.4,0
0,0,0,0,0,0,0,0,0,0,0,0,985.124,0,0,0,0,0,0,7676.62,0,0,0,0,0,0,0,0,8396.24,0,0,0,0,5420.34,11791.5,0,0,0,0,0,0,0,0,0,0,0,2600.43,0,0,0,0,0
31303.5,116876,53514.3,254614,0,33470.8,69788.8,184447,56600.7,39121.5,95881.6,16030.4,33777.4,2840130,105509,0,24413.5,19097.3,42422,33081.7,24259.5,21281.9,194938,641150,55971.9,301433,48318.8,8093.98,519469,72466.5,50058.6,3973.08,151882,48772.6,93516.4,126676,0,21632.7,109307,140567,58905.1,52521.4,13473.4,39691.5,114738,68890.9,37838.2,8233.41,262170,17277.7,0,238407
7541.44,3389.75,6163.66,6728.22,0,0,6749.84,0,0,9271.48,0,3126.4,5706.62,0,0,36971.4,0,0,6306.45,0,0,4928.99,0,0,0,0,0,8781.84,0,0,7163.63,0,0,9391.92,7788.48,1476.39,0,0,5758.97,2907.34,6706.3,0,0,8624.7,0,0,5950.92,3203.76,0,10286.3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5808.73,0,0,0,5302.45,0,0,0,0,0,6281,0,0,2611.52,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11332.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473.4,0
0,0,0,1362.99,0,0,273.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14384.6,9255.74,8355.71,9152.73,21752.5,10362.7,11584.3,10326.4,14138.4,6573.92,12130.5,7568.16,11973.7,12681.8,9131.43,53281.6,0,6907.09,11233.4,8059.57,0,17326,13741.1,0,12207.8,0,10405.3,6831.13,2448.25,12121.3,16368.6,9521.59,8885.24,10031.8,10151.6,5690.34,12730,0,9018.77,14327.8,21407.7,18471.4,15824,14127.5,21633.8,18375.7,12232.5,18262,13963.6,12052.1,3605.85,4649.98
7073.1,0,0,15875.2,0,0,10894.2,9725.19,0,4707.19,0,0,14296.4,12222.7,0,0,0,39957.1,3801.14,0,0,15154.8,0,0,28582,0,14293.5,6529.36,5054.97,0,5492.65,5234.55,16905.3,6825.84,10266.3,17562.7,7216.13,0,6167.31,0,18202.7,28653.2,0,5218.79,0,0,10583.7,0,0,4373.04,0,0
129986,101506,85509.8,187224,332702,85144,105351,209702,121968,86970.6,181538,95503.3,121835,489983,99545.5,53227.8,106232,143895,101307,76886,95607.4,77238.4,241142,170582,149275,295132,220467,66464.9,140743,181026,72584.2,120529,154613,66359.5,61203.9,184968,85431.9,110696,82779.8,170342,305124,176722,59271.1,107828,222709,100005,108397,48179.2,163844,83010.2,314180,260741
0,0,0,29222.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288.8,0,6516.55,0,19853.3,8871.73,10985.4,0,6612.87,7207.95,11168.3,5921.22,18936.4,0,0,38481.3,0,0,3390.01,0,0,7963.29,0,0,21760.7,0,20619.1,8903.28,315345,4050.47,6129.23,9246.19,7206.42,4997.96,4377.03,14439.1,0,23399.2,12820.1,4334.76,24633,9606.83,7335.11,9611.5,0,0,0,4353.67,0,14763.9,6115.19,24096.7
44298.6,28836.8,16931.2,0,64291.9,0,32378.3,54706.6,0,26284.1,40059.6,33987.5,30560.4,0,21924.6,0,0,36399.6,16934.6,12923.4,0,19525.4,44871.3,0,0,0,0,52274.3,0,62325.9,43336.2,38019.1,25948.7,44230.4,64973,0,34207.9,29327.4,61777.5,54301,70628.6,59255.1,0,60718.7,93565.3,41179,52131.8,36007.8,21007.3,60856.9,74780.7,35866.7
20414.8,0,0,13231.9,0,0,13460.9,0,0,9019.03,0,0,0,0,0,0,0,0,0,0,0,13212.4,0,0,0,0,0,3667.89,0,0,14644.7,0,0,0,0,0,0,0,10022.4,0,0,0,0,13179.3,0,0,0,0,0,10394.3,0,0
5498.02,9951.04,21213.8,6023.55,0,29390.8,9775.37,0,0,2544.12,0,6209.38,3469.67,0,6580.16,19770.6,0,34685.1,20894.2,14928.9,3846.1,0,0,0,8216.68,0,0,11498,6738.95,25635.5,8834.34,10327.5,8083.34,12493.7,15823.2,6471.92,0,0,8487.53,0,0,0,6709.24,5262.05,0,0,0,13401,0,16658.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238.2,0,0,0,0,0,0,0,0,0,0,0,3631.98,2819.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.076,0,0,188.791,202.514,0,0,0,0,0,0,0,0,0,0,0,840.6,0,3463.81,0,0,0,0,0,0
9231.72,0,0,0,18938.5,0,8981.76,26601,0,5807.6,7602.7,3324.71,2914.66,59966,0,0,0,21777,3488.26,0,0,24270.4,10475.6,0,0,0,0,6083.13,0,5573.25,4794.71,12656.3,0,8977.38,2741.43,0,0,0,2478.86,6013.5,12020.7,26499.5,0,2189.96,39989,0,1589.36,1701.66,2682,4514.98,11888.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11062.2,0,0,0,0,0,0,37297.4,0,0,0,0,2099.58,11063.3,16399.6,0,0,0,2666.29,6646.69,0,101738,22905.7,0,49592.4,41496.4,70818,0,0,135994,0,0,0,0,0,0,0
0,0,4602.61,3057.82,0,3310.45,6634.75,7655.59,0,6097.91,0,0,10182.2,0,0,0,0,0,14500.3,0,0,9369.72,0,0,5409.9,0,0,7438.36,0,0,8360.48,3942.94,9669.4,10938.2,5477.59,6664.4,7368.67,0,7787.97,0,12660.8,5452.9,0,7068.22,0,11212.4,0,0,0,5696.24,0,0
1962.51,0,0,26446.7,0,1509.05,4573.23,0,0,4288.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580.06,0,0,1961.46,3752.1,28916.2,0,0,52901.6,0,30576.2,0,0,0,0,0,0,0,28989.7,0,0,0,6229.33,0,0
1667.69,4388.7,12620.6,18051.1,0,0,4600.61,1860.17,0,7355.93,0,6354.42,24552,0,0,0,0,0,20852.4,17552.6,11827.6,6017.14,0,0,22831.3,0,17206,0,0,0,12286.9,0,0,15942.4,0,0,0,0,10314.2,0,0,0,0,6121.56,0,0,0,0,0,7429.38,0,0
0,14112.3,0,0,44943.6,20896.4,5606.37,60894.6,326273,6282.82,0,11853.8,0,0,0,58458.2,373172,0,0,15548,26197.3,0,112222,114635,0,0,0,0,7570.87,0,0,26039.6,14929.9,0,0,0,12249.7,90020.1,7267.92,0,17390.7,166183,29919,9633.07,320859,8236.01,0,130343,70573.2,0,222984,19096
4623.24,15217.5,12361.7,14330.4,0,17172.4,4690.36,20033.9,26056.9,6243.91,40079.1,13255,11508.9,49127.7,13702.9,0,0,0,6999.83,5232.74,8163.93,10640.8,20419.4,14707.2,11392.8,7679.49,17624.4,0,8746.81,92449.5,4353.87,5463.98,34369.9,4891.8,13579,44942.2,8297.21,0,4369.56,12181.9,10352.4,20024.2,10736,8323.8,34716,38695.1,31680.4,16471.1,0,3367.41,0,19947.8
7565.97,0,0,4441.64,0,0,5702.31,3553.29,0,3464.64,0,0,6387.7,0,0,14857.1,0,0,4689.72,0,0,6990.55,0,0,20616.1,0,0,5456.77,0,3185.89,6710.77,0,0,4813.37,1957.11,0,0,0,4403.19,0,7400.67,0,0,4851.11,0,0,0,0,0,458.21,0,0
10458.8,9197.68,14530.2,15606.1,0,22149.8,9049.63,6993.95,0,23697.1,0,12343,10327.7,38895.8,13557,31115.8,0,34758.1,7249.9,18414,30143.6,4960,0,9277.99,21456.5,15711.5,20278.5,10118.3,9312.99,9253.87,9474.64,6869.13,19096.9,7396.07,11662.7,16591.2,16589.2,8145.86,9004.5,5701.78,13367.8,3204.09,12389.9,7346.52,0,13786,12385.3,9652.39,22501.7,11644.8,0,14223.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283.8,0,896.669,0,0,0,6113.54,11274,0,2952.84,5137.25,899.139,0,0,0,0,0,9867.19,6958.9,0,0,6456.44,10116.6,0,0,0,0,0,0,0,4454.15,0,0,6609.17,0,0,0,0,4707.72,4112.05,17200,7630.04,0,5764.58,10566.8,0,0,0,0,2755.16,8170.31,0
9232.2,16446.1,55955.8,63355.9,13083.3,188465,14529.8,0,0,25598.3,0,75533.1,81608.7,0,43709.4,106075,0,18168.6,41882.1,112725,169300,29721.3,0,20189.1,73293.8,68211.3,72908.5,38419.8,25872.6,6448.04,44779.5,41474.9,179610,31173.3,30643,186985,59114.8,71335,40277.3,25007.3,15167.7,6394.28,92057.1,24268.1,0,140261,93574.8,44614.3,142160,31265.2,34689.6,33791
0,0,0,0,0,0,3206.71,0,0,3181.5,0,0,4698.11,0,0,0,0,0,2604.01,0,0,0,0,0,0,0,0,1364.38,0,0,3997.75,3372.25,0,4244.07,5098.99,0,0,0,0,0,0,0,0,9694.93,0,0,0,0,0,9187.99,0,0
28459.4,8341.49,4084.92,23953.9,159125,8219.1,16237,10563.7,9896.5,13825.3,11923,8264.69,16557.4,16035.8,6483.37,23046.7,51058,29683.7,19935.1,3266.76,17679.2,23094.8,14731.2,11686,66834.7,0,97994.2,5182.68,6359.91,13195.9,19958.1,21203,21011.2,23563.3,22184.4,45979,22550.2,10873.1,19866.4,17846.4,36269.4,34981.6,19931.9,26550.9,42996.9,29057.2,40959.7,48897.4,0,15075.4,47344.4,3960.86
5079.35,0,0,0,84552.8,0,2524,0,0,0,0,0,0,0,49604.4,0,0,0,14952.4,0,0,40674.2,0,0,0,0,0,37865.8,0,0,3630.68,0,0,0,33064.3,0,0,0,42122.9,0,12453.1,35986.9,0,0,0,0,0,0,0,21178.7,39030.6,0
100968,35297.6,40367.2,58420.2,29429.7,35545.6,64751.1,70171.2,37464.9,51092.3,35636.3,29256.8,53145.6,67905.9,42563.1,96596.6,95134.1,17631.6,28270.6,23402.5,32957.8,51668.3,39900.3,42908.4,40034.7,59456.4,51426.4,46893,63284.5,37844.3,58500.4,51411.3,59523.5,24099.9,26923.7,49615,35534.6,46915.3,39243,46363.2,68040.3,46337.9,30854.9,60703.1,32851.9,34365.2,52480.2,34094.3,53748.8,33546,41860.7,27800.9
318062,75718.9,57797.8,63789.9,130005,20200.4,86022.1,70739.8,91285.9,141592,109838,62046,134370,231048,37651.7,277827,413520,154970,98300.4,55183.5,57325.9,58843.8,113945,37431,94377.8,53307.5,68574.1,85175.4,78118.4,83169.1,73182.9,74140.6,25364.3,84098.6,104237,35384.6,69311.7,87085.1,171251,41716,106921,115552,51745.6,81233.5,203666,46759.2,78553,113441,44681.1,196052,319076,113282
45404.9,58107.1,43336.1,57187.1,0,65056.6,59773.1,28011.1,42133.2,45038.9,52077.2,12789.6,56688,20782.3,55622.1,203126,40669.9,23288.2,56463.2,47800.6,20881.9,69002.6,28949.5,15004.5,131015,53525.8,99264.2,73091.7,30296.8,12010.9,52678.7,73908.8,85951.3,75069.2,91239.7,220641,98974.2,88203.3,78299.5,64691.2,99234.2,44677.4,95746.5,54037.4,46836.9,79244.1,173410,99431.3,112187,26870.6,58174,62468.2
7152.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8663.87,0,0,3600.71,0,0,0,0,0,0,0,0,5866.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19708.7,0,0
0,0,0,0,0,0,0,0,0,4533.44,0,0,0,0,0,25339,0,0,0,0,0,0,0,0,0,0,0,8630.97,0,0,0,0,0,488.32,474.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8495.06,0,0,0,0,7401.19,0,0,0,4933.79,0,0,9307.32,0,5817.32,0,0,0,0,0,9263.37,1317.59,0,0,8957.34,0,0,10010.5,0,0,3941.63,0,10268.6,0,0,24291.6,6727.23,3112.66,5268.71,0,0,0,3057.46,3745.84,0,0,0,0,0,0,0,0
3338.52,0,4180.91,15276.4,0,0,11877.4,0,0,15748.6,0,0,9992.75,0,0,0,0,0,18189,13131.9,0,8219.89,0,0,27923.2,0,0,10771.4,0,0,20153.8,3116.5,5352.26,41013.6,21908,0,0,0,30694.6,0,31420,7598.79,13431,19382.4,0,0,0,21270.6,0,13488.8,0,0
0,0,0,0,0,0,15592.6,0,0,0,0,0,0,0,0,0,0,14445.1,15282.4,0,0,14446.1,0,0,0,0,0,441.532,0,0,9966.25,769.325,0,9458.88,0,0,0,0,0,0,0,0,0,183.478,0,0,5782.55,0,0,567.039,0,0
89681.5,22714.8,22067.5,74165.6,123282,39158.1,60257,44072.9,35880.1,39145.1,45746.3,50896,27628.6,40405.9,26587,203048,95148.1,133247,33234.1,24041.1,34978.3,40390,35849.8,52588.3,57653.1,30601.5,51653.2,32671.3,50212.1,81480,91534.7,60886.6,109074,34086.1,26264.8,134244,45493.2,70953.5,64561.4,89405.7,79756.4,88508.7,49524.6,77417.4,106780,79005.8,47541.2,51710.9,37780,158835,178986,90567.2
16041.1,0,12875.5,29594.2,0,0,14922.8,42863.9,0,21997.4,0,0,36721.2,0,0,0,0,0,37225.6,17866.8,0,45766.1,0,0,45894.3,0,53152.7,20174.1,20341.4,15122.6,56076.1,38524.1,79489.3,37463.3,36723.5,66186.3,23080.1,0,30690,21965.6,44714,20848.3,12129.4,23780.8,0,22028.9,50539.5,14545.9,24091.2,23254.2,0,26900.3
22895.1,37050.6,73284.9,28321.4,146711,70193,17737.2,0,122583,16014.5,2642.35,43939.2,47530,10766.8,30957.3,67248.3,0,13141.9,5861.4,0,61074.5,44743.7,0,2128.76,25000.5,0,0,3431.65,7856.04,8367.41,3852.26,571.928,3999.98,9817.65,7483.08,0,24852.1,5823.36,25559.7,2581.13,9926.63,798.564,3131.21,38719.2,0,27124.6,47922.8,12018.1,1378.31,31710.1,0,28764.8
1969.68,7921.6,21112.8,7810.78,23877.2,29319.4,7350.84,5236.94,0,11531.9,0,13440.7,16294,0,17647.1,30963.5,0,0,11032.2,11193.7,4527.66,9094.81,0,0,9763.71,5370.41,4652.02,17080.6,3726,14254.3,10900.3,13796.4,25934.7,12355.5,12463,15196.8,4927.99,0,13800.6,0,1631.28,0,4158.27,16103.3,0,5380.19,11427.5,24059.4,5218.11,20446.2,0,0
4443.07,1599.63,2083.39,2966.21,0,0,2352.35,2929.35,0,0,0,2134.94,0,0,1631.21,0,0,0,0,0,0,6330.13,0,1805,2919.2,0,0,2823.99,505.738,1828.76,330.919,3698.2,0,4017.3,4730.36,0,0,0,3668.32,0,0,0,0,4528.49,0,3579.1,4280.34,1090.68,0,972.802,0,0
2725.07,3947.58,5768.59,37452.2,0,27802.7,5485.79,3713.03,0,8186.68,0,6767,19274.7,0,5435.38,0,0,5539.64,10554.6,12445.7,15536.3,8494.62,0,0,44235.8,0,21453.4,8643.54,11258.1,0,4002.03,16659.8,45023.4,15007.3,22231.6,88016.7,20018.8,0,6297.04,0,1485.07,0,14906.5,7368.56,0,13449.7,21024.9,0,0,5313.61,0,0
0,0,0,0,1661.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214.43,2379.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.29,0,0,8823.74,0,0
0,0,0,7204.97,0,0,0,0,0,0,0,0,3505.54,0,0,0,0,0,0,0,0,0,0,0,18808,0,0,2590.62,0,0,2644.56,2777.58,7640.1,5151.67,0,14215.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63585.1,28330.9,22001.8,14096.9,0,20629,16532.1,15919.5,0,42257.4,0,27869.8,32506.9,0,24075.2,63461,0,0,83035.9,9404.33,8907.12,27909.3,38687.3,40507.5,24974.8,35925,30790.2,28829.2,37337.7,32633.6,51252.8,63655.5,31862.6,48717.9,61388.8,48450.7,46538.1,36601,57266.5,5351.98,16257.9,9624.81,55781.9,80460.7,0,21834.4,30504.9,45261.6,62162.3,67174.8,0,49444.7
0,0,0,0,18130,16809.3,0,0,0,0,0,0,0,0,0,24565.1,0,0,4813.27,13228.6,0,0,0,0,0,0,0,5418.92,0,0,0,4827.62,4956.8,0,0,0,0,0,0,0,0,0,0,0,0,6976.23,0,0,0,0,0,6462.38
0,0,0,0,92840.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150834,0,0,0,0,0,0,52267.4,0,0,175817,0,0,76635.1,0,131671,0,0,0,0,0,0,0,0,0,0,17764.3,4486.27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415.75,0,0,0,0,0,1364.95,0,0,2443.18,0,0,0,0,0,0,0,0,0,0,0,2936.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13914.2,0,1993.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829.5,0,2136.03,0,0,2172.1,0,0,2612.13,16229.9,4001.75,1986.17,2823.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9140.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
