LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.Std.Wash,LFQ.intensity.5.Std.Wash,LFQ.intensity.6.Stad.Wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.Std.1.wash,LFQ.intensity.11.Std.1.wash,LFQ.intensity.12.Std.1.wash
,,,,,,22.54762077,,22.60100365,,,
27.39165497,26.36974525,26.3393116,25.46513176,25.3415699,25.49053955,25.01843643,24.7951107,25.36512947,25.45390701,25.55523109,25.75750732
,,,24.89938354,25.15526199,24.82099342,26.01767349,26.20830727,26.34172249,24.88269043,24.83845901,24.95876694
,22.89585686,,,,,22.19784546,22.51722908,,22.86346054,22.65340042,23.25551414
24.41982651,26.79748726,26.81274414,30.76635551,30.85415268,31.07883644,31.37331963,31.31516457,31.51446342,29.9395771,30.22055054,29.98032761
23.24981308,23.19418144,23.38929367,,,,,,,,,
23.83258057,,22.72486115,23.69604301,24.06521416,24.32381821,25.49814034,25.32974815,26.01333427,24.80158806,24.78416634,25.13723564
27.17531395,27.79859924,27.2314167,24.94140816,24.24503136,23.25666618,22.50813866,24.09587288,,24.13014221,25.21530533,24.80395317
29.9719944,30.66729355,28.42650414,30.13209915,30.77956581,30.08448792,29.1935463,29.93170929,28.6503067,29.45838165,29.31881142,29.13631058
,,,24.2359333,24.17363739,24.0694828,24.1791172,24.2010498,,,24.8579483,25.07806015
,,,24.61240005,24.5333252,23.8475666,24.84421921,25.20631409,24.70704079,24.35676003,24.53278923,24.38218689
28.06820107,27.99523354,27.96096611,29.15513611,29.02670097,29.13506317,30.1861248,29.99980927,30.4715023,29.91313553,29.6468277,29.87802124
30.54360771,30.58763504,30.49962044,32.0129509,31.70516205,32.2994194,32.78308487,32.58239746,32.87004471,31.71268272,32.01208496,31.98854446
,23.44177055,23.55531883,22.77615547,22.34163857,22.96488571,23.24520683,23.31118965,23.89180183,,,
,23.50457954,,,,,,23.4522419,,25.45252419,25.3358593,25.63605309
,,,,21.98381042,22.32325363,21.71414566,,,,21.89085579,
,,,24.65937996,,,,,,24.73655128,24.74637604,
,27.49457359,27.32044601,24.27561569,24.21356392,24.38416481,24.76400375,,25.0456028,,24.44373131,24.59331894
25.35679245,25.25151253,25.50827217,26.45860672,26.08693314,26.52332306,26.98934364,26.12768364,27.06424904,24.90297508,24.37451172,23.68120956
28.34705734,28.3322773,28.86917686,28.70480728,28.64485168,29.08420753,29.56378174,28.6710453,29.55294228,28.06419754,28.31764603,28.3717308
22.46866608,,23.91250801,27.96477127,27.48100662,27.53956413,27.94341087,28.41130829,27.96190453,28.14228821,27.9036293,27.97541618
24.87628555,27.85448074,27.84008217,30.12312126,30.12620163,30.31138039,31.53899193,31.62623024,31.58414459,29.65140152,29.95643044,29.67490578
,,,27.33798599,27.17150116,27.27976608,28.07234764,28.28876877,28.08141708,26.66912079,26.82650757,26.81470108
,23.94136429,24.14429283,24.53960991,,,,,24.44423866,24.35299301,24.48332977,24.91323853
26.09766197,25.66644096,25.82386208,28.70675087,28.74149704,28.58096886,27.88291168,28.01398277,28.08090973,28.68655586,28.59409523,28.90973473
,,,,23.04478645,,22.19069099,,,22.78743935,22.76890564,
,,,22.79786301,22.71948242,,,22.11047363,,,22.74291611,22.95144844
27.24843788,28.30412865,28.47107697,30.63910103,30.37999535,30.67219353,31.47836685,31.51859665,31.51610756,30.10262108,30.12324524,30.00356674
29.42288017,29.65710449,30.02828407,27.88273621,27.71463203,28.12000847,28.26432037,28.47374916,28.37372398,27.64842224,27.80242729,27.78905106
,,,26.4030323,26.22009277,26.0570755,27.3048687,27.14180183,27.28091621,25.83195305,26.02610016,25.42486382
,,,24.64201736,24.91392326,24.88590431,25.78349304,26.06367302,25.71520805,24.15011787,24.33606339,24.96481514
28.68039894,28.82374763,28.80017471,27.47552872,27.04458046,27.00988007,27.00066948,26.89400101,26.99970245,26.33369446,26.43091965,26.32563591
,23.30368423,23.74529839,,21.56057549,22.63579941,,,,23.10717392,23.09009933,
27.96961021,27.50263786,27.91479111,26.38812828,26.54372978,27.04103279,27.45881081,27.30608559,27.44600677,26.39304733,26.43338966,26.23662758
,,23.41982651,26.00028229,25.76519203,26.21450806,26.67384338,26.25149345,26.81237602,25.2746563,24.87502098,24.73598289
,,,24.78491592,24.7072506,24.81019592,25.09764099,24.82400894,25.40688133,,24.81435776,24.25774574
27.43761826,27.54340553,27.84691048,27.44947433,27.50529099,27.0481205,26.44748878,26.36339188,26.5205822,27.46435356,27.33909035,27.43674469
23.0500946,26.06860161,26.1658783,27.31293869,27.50816536,28.27355385,29.23671913,28.72097206,29.04006767,27.1204052,27.45536613,27.29955101
,,,25.48523712,25.45754433,25.49753189,25.70569611,25.67206383,25.38850594,24.55092239,24.85414696,24.60969734
23.61930084,,23.20967293,25.40629578,25.17089081,25.44603729,24.87900162,25.08707428,24.91602135,25.50548744,24.9370575,24.90683174
24.83662987,25.41109085,25.54333115,26.35477638,26.29377556,25.99548149,26.90391731,26.81127357,27.04353905,26.00652313,26.3915081,26.24039841
,,,26.73117447,26.54136848,26.59163666,25.53204727,25.74347687,25.82793808,26.19052124,26.44205666,26.52268028
29.44488144,29.39642143,29.10527039,28.55939484,28.83523941,29.28559685,29.83644485,30.07380295,29.84937286,30.88190651,30.59885788,31.19812012
,23.00934219,23.59786987,23.00063515,22.50110817,22.7512989,22.55788994,22.99152946,22.50862312,23.48173141,22.96770287,23.46326256
,23.29445839,,24.07463455,24.0899868,,23.15696716,24.16092491,,23.91287231,23.98511505,24.67696762
26.07610512,26.04683113,26.29073906,24.51665115,24.74862862,24.81230354,24.51280022,24.34007645,24.15769196,24.70772552,24.38857269,24.08025932
,,,22.86340332,22.94786835,22.6853447,22.47241402,22.62709427,22.68906212,,22.78580284,22.46343613
24.62248802,25.5021534,26.16714287,26.41394806,26.44624329,27.01669502,26.47007561,26.20428276,26.64347649,26.16654968,26.06008911,26.39927101
,22.5234642,22.40150642,,,,,,,,,
27.45175552,27.48262215,27.36135101,27.0350666,27.13584709,27.11515427,26.43416977,26.62380028,26.33601189,27.08334541,27.11911774,27.36952782
26.31689644,26.28024292,25.74082947,,,,,,,,,
26.4400444,26.59434319,26.68912506,28.47857857,28.57098198,28.86502266,29.20506096,28.98834229,29.2529335,27.83791733,28.06049156,27.98853111
27.13241768,27.20741463,27.44529533,27.29307365,27.42854309,27.4007225,26.21128082,26.71384621,26.34497643,26.94726181,27.09365845,27.53689957
,,,,,22.94620895,23.28531456,22.95041656,22.95976639,,,
,23.64548492,23.36613083,,,,,,,,,
28.45359993,28.97560692,28.94346619,,,,,,,,,
26.83303833,26.60073662,,24.79560661,25.02165985,,,,,,,
25.32529449,25.27863121,25.31063461,,,,,,,,,
31.82559013,31.74827194,31.41225815,30.19601059,30.16182899,30.37285233,29.82335281,29.47633934,28.82104301,29.507164,29.76627731,29.63096809
29.43362427,28.75279999,29.14250755,29.10689354,29.07106972,28.21359062,28.02854729,28.0812149,28.49125099,28.74963951,28.51608086,28.59441566
31.27919006,31.05057526,31.3195858,34.76579285,34.63054276,34.36763,33.89563751,34.09341049,33.86627197,34.53502274,34.47876358,34.49595642
24.39263916,23.28305626,26.44881248,26.34551811,26.24110794,26.58763504,26.35489464,26.53100586,26.46492958,25.82269669,25.92809296,25.28316116
29.4598465,29.98888397,29.94809914,30.47430992,30.49581337,30.28845978,29.37430573,28.91142273,29.29346848,30.83160591,30.77580261,31.38643265
30.12620163,30.48289299,30.49762344,30.98529053,31.12392235,30.69569397,29.89922714,29.80980301,30.19072342,31.41301537,31.40578079,31.84093666
29.01241302,28.99066925,29.20228386,29.49148178,29.33268356,28.90184784,28.30430222,28.72721863,28.35401154,29.60496521,29.53565788,29.75711632
,25.10657501,25.00671577,,,,,,,,,
24.86787605,24.63372803,24.3617878,,,,,,,,,
23.77173042,23.888834,24.3558197,23.18237877,23.46849251,,22.45738602,23.0881424,22.47290993,23.62198639,23.8292923,23.44960022
,,,24.61369324,24.93678856,24.89790726,,24.36759758,24.98927879,,,
,,22.45040512,22.6821537,,22.3730793,23.60907745,23.21778488,23.10859299,,23.18764305,23.02862358
25.41496468,26.46321487,26.688591,24.07944489,23.62656021,24.45832634,23.8338356,23.78226852,23.9330101,24.4428463,24.57905579,24.39525604
24.68747139,26.58577538,26.50665474,27.90512276,28.28696442,28.36482048,29.10863876,29.02736092,29.35009575,27.35279274,27.46068764,27.66972923
,22.52310371,22.70748329,,22.40231323,,,23.30813599,23.02208328,,,
,23.22561646,23.8715477,27.00045395,26.78081703,27.52410126,27.54222488,27.82183266,27.69829559,25.82708931,25.80761909,25.6034565
25.81579971,25.30469513,25.49689102,24.69906425,25.13453484,24.79337502,,24.46001434,23.6601429,24.82274437,24.8071022,25.22537994
26.96840096,25.69176292,26.23237038,24.42310143,24.5710907,25.38916206,25.17477989,25.22022247,25.38725662,24.41577148,24.31665421,24.10197449
,,,22.96216965,,,22.81965828,23.01026344,,,,
24.25234222,25.66822815,25.73683548,26.37343407,26.39679146,26.39209747,26.27070618,26.48226929,26.14633369,26.10743332,26.12072182,26.18302345
23.40249634,23.35043335,23.3566246,22.52339172,,,22.80542183,,,,,
28.33951569,28.04061508,27.8541832,26.19276047,26.31681061,26.14810181,26.45440865,26.34607697,26.64883423,25.84579849,25.88957596,25.99567604
25.25364113,26.27637863,25.60175705,22.99962044,24.17987633,24.11791039,24.19121742,24.31361389,24.03900528,25.7759037,25.5866909,25.49050903
,,,24.56238174,24.42040443,24.50391197,,24.06628227,23.8038063,24.18154526,24.47815514,24.43517113
24.54026031,25.85633278,25.71586227,25.24347115,24.55882454,25.03464699,26.41117096,26.47216988,26.95338058,24.92592239,25.05635071,25.49200821
24.87394142,23.97928238,,23.43974304,24.68907166,24.82938957,24.14460564,24.09232712,24.18585968,24.30180168,24.74960136,24.317276
26.07124329,25.84340477,25.58800697,,,,,,,,,
,24.3085537,24.76258469,26.8089447,26.60851288,26.18054008,27.2966671,26.78256798,27.13731384,26.42906952,26.64595222,26.74445152
27.12248039,27.31535912,27.4789257,26.14006615,26.18118477,26.390131,27.79420662,27.88797379,28.0326519,26.97410393,26.75276947,26.72195053
27.0522728,26.1332016,26.46673584,28.7919426,28.8359623,28.2616787,28.79349327,29.56263733,29.20899582,29.57134438,29.65654373,29.96856689
23.51544952,23.81841087,23.33197021,,,,,,,,,
,,,26.00169945,25.95661926,26.03279877,27.43976021,27.55420685,27.25277519,25.25720596,25.41625404,25.58451462
,,,24.04951286,24.27994347,23.50579071,22.55055809,24.17987633,22.81665421,23.15579414,23.18741608,23.31575584
26.78006554,28.26874352,27.72513962,25.25313568,24.16484261,,,,22.73760414,25.02221107,24.89767647,25.07891655
25.80474281,25.67543411,25.68137169,26.13379097,25.77851295,25.60215378,25.85993958,26.38592529,25.99384117,25.99642944,25.72476196,25.96274376
25.88604355,25.99306488,25.65927124,,,,,,,,,
25.52243996,25.47010612,25.84959602,27.01680183,26.80661201,27.02009201,26.14074898,26.28550911,25.97309685,26.87055969,27.05837631,26.92025375
26.42383766,26.46165466,26.58161545,27.21641541,27.28938484,27.43865013,27.19966698,27.73840904,27.27479935,27.66370201,27.62610054,27.40405655
,,,24.71837425,24.74883461,24.85386086,24.32998657,24.53913498,,25.26828003,25.58207512,25.07834625
28.59622955,28.42518425,28.72090721,28.46014023,28.51878357,28.87070656,29.54993629,29.22402763,29.29594421,28.21766472,28.18702126,27.78175545
,,,,,,,21.69578743,21.12471008,,,
,22.87323761,23.98754501,24.47685814,24.5731144,,,,,,,
,,,23.77424622,24.25760269,23.80636597,23.58083916,23.89439583,23.86816025,,23.91825294,23.88892555
28.54844856,28.35955238,28.62634468,28.18622017,28.04421616,28.83258629,29.33144379,28.9902916,29.33972931,28.00907898,27.93038368,28.13432884
,,23.59843826,23.20413017,23.29137039,22.86393166,23.42547226,24.00324631,23.1848774,23.43783951,23.49521446,23.86344147
27.11693954,27.3250885,27.2003212,26.68632317,26.75455284,26.85744858,26.36521149,26.87114716,26.52055359,26.75302315,26.85055161,26.7929039
28.43444061,28.84723854,28.57956696,25.45174026,25.91900253,26.1557827,26.40171432,26.41288376,26.09073257,25.85333824,26.03281975,25.95699692
29.25788498,28.45705032,28.31384659,24.88133621,23.46923828,,,,,,,
,,,,22.15761375,,21.93653679,22.06831741,22.42211342,,,
,23.52993393,23.65709114,,23.46538162,,,22.92049026,,,,23.63167572
,23.73655128,23.52587891,,,,,,,,,
,,,,24.56342888,24.61520958,26.01358986,25.21582413,25.94703865,,,
24.19174576,24.14008522,24.0789566,23.69742203,,23.95588875,24.62527847,24.3048687,24.41583633,,23.96172714,23.67152405
,,,,,,21.33908463,,21.51701164,,,
,,,23.14056969,22.90065384,23.15497589,25.10673332,25.08452225,25.01903152,,,22.87715721
,,,,22.22034073,,22.12719917,,22.23022652,,,
,,,26.17799568,25.99580383,26.48068237,26.46549034,26.75251389,26.64154816,25.73197746,25.88623047,25.94715118
,,,26.18959808,26.2863903,26.27872086,25.51803398,25.7781868,25.79335022,25.65209389,25.69943428,25.5855751
,,,25.39040947,25.48332977,25.74599075,25.77966499,26.20069504,25.92195702,24.4086628,24.68725777,24.73334885
,,,24.78076744,24.48129845,24.24350739,23.81293869,23.97167206,23.86947823,24.81249809,24.70065308,24.48339272
,,,,21.26562119,21.61634254,22.62858582,,,,,
25.22320938,25.10101318,25.58158684,24.50585175,24.75694656,24.12904167,24.6585083,24.63234138,24.64273262,24.65545464,24.4078846,25.07728767
26.25013924,26.21295166,26.69856071,27.9225235,27.92993355,27.65184784,26.85412407,27.2142868,26.70793533,27.96460533,27.7237072,27.63650894
,23.46450806,24.21133614,24.8042984,25.02415657,25.42050171,23.79897118,24.2053833,24.21163368,25.07671547,25.14444923,24.85066986
,23.60715866,22.8114109,22.59459496,23.30284882,23.17841721,22.64807701,23.00190544,22.62680435,23.05890465,23.30758095,23.19908905
,22.93102837,,24.79951477,24.6369381,25.66364861,25.54353714,26.0097084,25.71009254,23.70956612,24.10349655,24.138134
,23.80725098,24.18948364,24.75786209,24.45901489,,24.7164917,24.64152145,24.83103371,24.4998436,24.88002968,24.93305588
,,,,22.32154846,,24.57847977,24.10093307,24.71308517,,,
26.60583115,26.84661102,26.45114136,24.92148018,25.19418907,25.77379227,24.5086956,24.56354523,24.70202827,25.79647255,25.87072372,25.71103859
,23.19127846,22.63796616,28.34731102,28.43177223,28.54344177,29.76325607,29.88422203,29.82870293,27.72786713,28.15528107,27.27373123
28.2306385,27.76869202,28.02453613,27.41118813,27.51261902,27.3867321,26.72689438,27.31172562,27.33090973,27.31734467,27.45356178,27.66986275
,25.52145195,23.86277962,27.36569595,27.30094719,27.36969566,28.48320007,28.14753914,28.2473526,26.94837761,26.87981987,26.9700489
,,,24.08496857,24.85028839,25.07940483,25.82529449,25.1250248,25.96133041,23.30966377,23.06440926,23.55987549
24.65239334,23.0171299,23.80518532,24.67481422,24.75842285,25.33613205,26.19102859,25.5398159,26.04741287,23.91195869,24.07275581,22.68527985
,,,24.7565403,24.81357574,24.8338356,25.2303009,25.22398186,25.09410095,24.32745361,24.58491516,24.3831749
27.79339981,27.84631157,28.15783691,27.48015976,27.5111866,27.53281975,28.57177734,28.35186577,28.54133797,27.20349884,27.0376873,27.1848011
26.07506371,25.95124817,25.95278168,27.24281693,26.98771858,27.15479851,27.22508621,26.88657951,27.01201248,26.82043266,26.84469795,26.48664856
,,,,,,22.19171524,22.15421867,22.61252213,,,
,,,24.17888832,24.40008736,24.38581085,,24.41312599,24.30890083,,24.2709198,
25.78666115,26.86147881,26.59789848,24.76309204,23.78686142,,24.65239334,25.33435822,24.82201576,24.08367157,24.39826012,24.3013134
,26.16702843,26.16081047,24.13139725,24.54863167,,24.11243248,25.39086914,23.99472618,,,25.46319962
24.17500877,24.31762123,24.00032616,23.66329575,23.42406273,,23.79501152,24.08488846,23.83893967,23.04438591,23.50336647,23.6738987
26.92275047,27.00195885,26.50289726,26.41865349,26.28268433,26.08592033,25.44761467,25.75580215,25.58551788,26.17472267,26.37709618,26.27910995
25.45895195,26.14854813,26.14513016,25.25031853,24.95273781,24.59172058,25.10733223,25.11636543,24.80301857,25.22490311,25.02715492,25.16687393
26.40008736,26.13760567,25.80906677,,,,,,,,,
28.70074463,29.42880249,29.16600227,26.31363106,26.45192719,26.65321541,25.48950005,25.71227264,25.90855026,25.69285393,25.58152962,25.56932449
,,,,,,,,,,22.56216049,22.4225235
,23.56150818,23.77082253,26.7701416,26.09494591,25.92057037,27.06445313,26.17892647,26.4657383,25.98126411,26.12046432,25.84594154
,23.74334717,23.18678284,26.09637451,25.96042442,25.75717545,26.16017532,25.6875515,26.1364727,25.30215073,25.48815155,25.35292625
,,,23.37583733,23.94494057,23.91406059,24.04368401,24.08626556,23.96437454,23.75877762,23.70017624,23.73231316
25.38571167,25.86804199,26.20368576,25.44499588,25.34905052,25.83561897,24.34631348,24.42354965,24.11743546,26.21931839,26.11832619,26.07553291
25.98032761,26.20022774,25.73941231,24.21815491,24.11909866,23.48283768,,24.50300217,23.70609283,24.57369232,24.5639534,24.74375916
,,,24.00290298,24.0606041,24.28742981,23.34000778,,,23.86599159,,
,,,,,,24.12966919,24.221035,24.23870468,,,
26.69617462,25.70062637,25.78229332,24.97823334,24.80449486,25.03741455,25.25846481,24.77419472,25.30608559,24.97984886,24.92388344,24.95406914
27.18357086,27.39509201,27.55442619,28.82374763,29.02276611,28.87543106,30.29318428,29.92493248,30.33660316,28.0759201,28.15812492,28.14816856
27.1286869,27.82626534,27.9171257,27.2110405,27.36285782,27.32645988,27.91250801,27.63498688,27.91119385,26.41586876,26.8260231,26.58691978
,,,27.14004707,26.97366524,27.01881981,28.17259789,27.88988876,27.90006256,26.43580818,26.79785919,26.34230042
,,,,,,,,,22.42049408,,23.41854095
25.31820679,25.80227852,26.88378525,28.40989304,28.32821655,28.51476479,29.91099358,29.90712929,30.02141571,27.81683731,28.29254723,27.95110321
31.08701897,31.42076492,30.92782974,25.93032837,26.14705276,26.49008179,26.08350945,25.96688461,26.18908882,25.86161995,26.05521393,26.32202911
28.90793228,28.74624634,28.81976318,28.58154297,28.22508621,28.412117,28.22057343,28.3287735,28.12248039,28.60812569,28.59679794,28.58792114
25.36929512,23.67163277,24.50560951,25.17436218,25.18362808,25.21237564,26.06439209,25.96741295,25.80648804,25.39054108,25.3010006,25.25731468
,,,23.3823185,23.60512543,,,,,,,23.52420425
,,,23.59798431,23.84985924,23.47877121,22.98217392,23.34840775,,23.04615211,23.26169586,
25.22029686,24.99196243,25.09079361,25.75210571,26.2289257,26.29979515,27.16834831,27.42093468,27.19994736,25.8582325,26.07537079,25.87965584
,24.30772018,24.41047478,24.21326637,24.12226295,24.58978081,24.42764664,23.76789665,24.09273148,24.45098495,24.49106026,24.77530098
26.53960991,25.98328781,26.30129623,27.05486298,27.27106285,26.72897148,26.32168579,26.88913536,26.24757004,26.8436203,26.60272026,27.32911491
