Intensity trophozoite 1,Intensity trophozoite 2,Intensity trophozoite 3,Intensity trophozoite 4,Intensity  pseudocyst 1,Intensity  pseudocyst 2,Intensity  pseudocyst 3
11285000000,10520000000,10600000000,10704000000,24446000000,33913000000,32973000000
28070000,311730000,209770000,190240000,183360000,72449000,15102000
118920000,150360000,237730000,158450000,480480000,329140000,416380000
257810000,83130000,83997000,70046000,172150000,155830000,152520000
1051300000,1819200000,1269800000,1275700000,2476800000,2831400000,1201800000
23513000,55052000,40032000,60019000,0,0,0
0,74747000,87936000,31797000,52864000,502900000,29302000
105880000,52466000,36705000,70669000,551660000,83471000,122060000
101460000,306920000,864170000,634520000,260870000,130740000,276440000
567100000,1066200000,780920000,893810000,176470000,225840000,122840000
134270000,82753000,0,0,32006000,49107000,19365000
165670000,211340000,206400000,274080000,430200000,281770000,41620000
751630000,709490000,260900000,567720000,6695100000,7988400000,3476300000
694470000,1194300000,1300100000,1045500000,714750000,674890000,963080000
0,71804000,50260000,97598000,87509000,147470000,0
0,0,0,0,262260000,405890000,257020000
119610000,158520000,226340000,332960000,388000000,385810000,360300000
0,97625000,80597000,86820000,245150000,83411000,189580000
5450100000,13097000000,11563000000,12038000000,11454000000,13315000000,6005000000
0,0,0,0,205980000,204930000,59228000
139620000,64277000,140810000,140350000,76765000,41707000,0
2567200000,3991700000,6433100000,3876500000,7394400000,7351300000,5521100000
55948000,91683000,40069000,96705000,28689000,34441000,0
72177000,96239000,86721000,35678000,0,0,20330000
69940000,480150000,487260000,865190000,430310000,1063900000,1210600000
36085000,79492000,190950000,461230000,207100000,23016000,0
0,31315000,0,0,87532000,16818000,43340000
2521800000,2751200000,2715500000,2362600000,1409300000,1911700000,955090000
144940000,551910000,294480000,287750000,72269000,39882000,36716000
462420000,430890000,287610000,283560000,1195200000,716900000,226930000
1088800000,2382000000,1624500000,1386700000,327890000,720180000,2127800000
118490000,440980000,776100000,559330000,136470000,240830000,0
0,59453000,37029000,53500000,101370000,122110000,27406000
1788700000,3414300000,3382700000,2955000000,1679300000,1424100000,572390000
31428000,25297000,72660000,34054000,0,0,0
136250000,1849600000,1677000000,1757900000,727110000,298060000,175730000
47689000,413180000,50338000,37888000,11050000,5679700,5380900
300000000,65591000,148530000,174770000,70211000,0,14491000
45566000,74492000,81128000,105100000,40540000,0,0
767690000,1075600000,1310800000,1645500000,2497400000,2499400000,2367900000
241430000,421510000,281240000,356810000,303480000,483720000,149260000
12545000,0,0,0,16729000,7544100,0
0,65885000,75611000,143210000,416850000,785130000,411850000
28363000,23995000,49774000,60482000,43346000,224570000,0
0,0,76525000,36078000,0,78656000,42837000
2571400000,3312300000,1524700000,3076200000,24476000000,21596000000,22070000000
71484000,16371000,0,87375000,219150000,228110000,109310000
208720000,97346000,80443000,177670000,2199600000,2894300000,618750000
23159000,0,0,36103000,13234000,201280000,0
1361800000,1731100000,1984300000,2374900000,1449000000,1582700000,1429900000
3312300000,5245800000,3610700000,3847400000,5474600000,5839800000,2005500000
0,9761900,56252000,54707000,354090000,205670000,0
58143000,14368000,30799000,52837000,64500000,0,97641000
40844000,90957000,41847000,75370000,0,14142000,0
99976000,101740000,146620000,58779000,501970000,5213300000,3015100000
0,0,0,0,229390000,262600000,5924900
182570000,55914000,192970000,326300000,0,117530000,0
144400000,218440000,95804000,201700000,62952000,121200000,154050000
908860000,3539300000,4040900000,4291900000,0,0,0
12425000,48640000,41567000,51935000,224830000,148020000,0
682370000,2060200000,1735200000,2077200000,789300000,1065600000,7980700
7739600000,11909000000,9844600000,8703300000,7936500000,11543000000,9749500000
82839000,84021000,83149000,84795000,41126000,0,0
4118400000,5172400000,3857400000,3409300000,4010700000,3475700000,1405300000
65208000,27185000,32336000,28731000,985360000,825840000,722880000
153540000,374470000,403590000,376440000,668700000,611700000,719100000
7246800000,12896000000,10171000000,9848200000,2690200000,2364000000,1288400000
1759800000,2031200000,1995100000,2114200000,23937000000,23470000000,27711000000
61482000,559290000,595670000,0,208850000,0,0
135580000,0,0,0,63209000,65030000,84408000
218970000,160560000,196590000,230650000,241610000,163890000,117730000
17675000,21609000,23560000,0,588570000,241740000,447560000
105360000,81674000,107970000,148070000,0,181070000,120130000
182300000,315950000,195430000,305880000,4529400,117270000,53997000
338800000,399570000,395970000,369660000,267930000,211100000,256410000
400090000,205750000,24316000,22446000,49463000,24605000,14696000
1565000000,3722300000,3151400000,3751000000,2070500000,2998800000,1336900000
21027000,115210000,161180000,168790000,137290000,113990000,86581000
14644000,159290000,81441000,181870000,0,0,0
279590000,267810000,376900000,389560000,376000000,567950000,406540000
1.5157E+11,2.174E+11,1.8713E+11,1.9513E+11,77988000000,85388000000,63391000000
36045000,50934000,18728000,44155000,268710000,324580000,0
8051900000,19281000000,11656000000,12617000000,6848400000,5256400000,902700000
996820000,2434600000,2184700000,1851500000,703380000,761630000,481860000
1111300000,1701600000,1433000000,1260300000,1014100000,1417100000,1190300000
139330000,83165000,36800000,198460000,313310000,92001000,249290000
168280000,206680000,161510000,223640000,2216000000,1609100000,928940000
12075000000,22227000000,16861000000,19523000000,1103900000,1154300000,856960000
89303000,237320000,664620000,388600000,198970000,1377600000,300640000
61470000,139440000,70620000,85637000,750370000,1015100000,278280000
149200000,366880000,263130000,331990000,487740000,164710000,175510000
141110000,358740000,298480000,346500000,112130000,32136000,26232000
538510000,876660000,526480000,718440000,252070000,215720000,60172000
4273900000,9830000000,10059000000,8999300000,7228800000,9734400000,2539400000
19549000,0,0,7236700,22548000,40919000,0
75307000,240570000,224570000,87437000,24572000,32222000,43094000
49872000,40381000,50016000,33923000,813880000,765590000,11584000
1359100000,957820000,983150000,1187000000,2170100000,2734600000,2247500000
1646200000,2177300000,1960100000,1813600000,5427400000,5046000000,4389200000
351980000,130300000,27441000,366240000,0,0,0
51958000,39640000,90468000,83802000,87033000,0,33114000
757170000,1127100000,1201400000,1050700000,261880000,421330000,251360000
0,76213000,39814000,37685000,172670000,204520000,0
1542600000,328620000,282650000,578780000,3513400000,4200800000,1753000000
168260000,81878000,79306000,47698000,398790000,913360000,588410000
36701000,9205500,29151000,27880000,2896600000,3090500000,1259700000
76552000,46215000,68852000,110470000,2812300000,2785300000,1555000000
138830000,100120000,0,97942000,238330000,0,227940000
0,41951000,0,0,551160000,1047000000,735760000
2551800000,4553200000,2728100000,3049700000,3367000000,4266900000,1843700000
17502000,30693000,207090000,87003000,1668800000,1947400000,963610000
170360000,0,16653000,0,0,29353000,24880000
317720000,237440000,517670000,752610000,0,0,118950000
1298600000,2872800000,4277600000,6386800000,7419200000,7247900000,5045700000
286230000,104670000,94172000,128990000,2865700000,3237300000,4215600000
2909100000,1789600000,1871400000,2015600000,3231200000,4643400000,4905000000
123490000,710990000,586610000,581870000,302390000,313160000,37958000
5535800000,7827800000,7145600000,6377000000,11282000000,11018000000,8206700000
0,0,0,0,542540000,516930000,449600000
29656000,0,3666000,0,14961000,0,0
185570000,224220000,111040000,141270000,241400000,228120000,204350000
5532500000,12679000000,12062000000,11540000000,4722800000,1163500000,458370000
310440000,336690000,238310000,224740000,1987200000,1898500000,1529600000
30212000000,52220000000,39752000000,44192000000,1.5876E+11,1.563E+11,89824000000
19010000000,22736000000,23518000000,21949000000,45497000000,49043000000,16224000000
39583000,106750000,118460000,97559000,0,1790200,0
0,0,0,0,164240000,132060000,13191000
3427400000,9949200000,8252700000,11238000000,7819300000,9876600000,3248000000
9075900,20199000,15786000,23733000,0,0,0
124280000,136850000,199060000,225190000,61411000,53557000,55478000
464160000,761140000,863470000,1057900000,332790000,154740000,3850800
14286000,16069000,174580000,13122000,0,0,0
3864300000,4103600000,3172500000,2826500000,25073000000,27111000000,15121000000
274740000,208030000,629340000,682130000,461080000,624280000,271960000
10694000,19545000,15110000,5296800,0,0,0
121380000,139070000,0,0,105050000,29406000,0
428200000,967710000,704550000,688250000,939770000,924060000,425280000
263930000,278220000,185130000,271750000,199500000,152720000,61774000
102160000,21591000,58173000,45763000,1680400000,1814100000,630870000
7298700000,8280900000,8016500000,9245100000,45497000000,44285000000,31316000000
19861000,0,39775000,38982000,56596000,64899000,87974000
8801500000,24011000000,18808000000,20276000000,10909000000,7209700000,3653000000
513140000,591730000,17907000,492900000,1239000000,1786400000,1273200000
0,101520000,99526000,132810000,0,43655000,0
0,360940000,309400000,270070000,22331000,26299000,0
96965000,370370000,312230000,351400000,151390000,221710000,13319000
3673300000,9100400000,8461000000,7542100000,244390000,802690000,276160000
961300000,1425000000,1438200000,1531500000,1028400000,911320000,993230000
250480000,382700000,306780000,313060000,219710000,232580000,145430000
43165000,83405000,30143000,78307000,0,0,0
3244000000,11778000000,8813500000,10003000000,4149300000,6463400000,1662600000
70261000,11036000,59664000,59818000,142400000,107960000,30309000
87952000,60590000,110170000,74476000,394000000,499800000,165840000
14008000000,20784000000,21559000000,20970000000,10041000000,8379700000,6675000000
291590000,101620000,92136000,200120000,37260000,0,23909000
70422000,58589000,75591000,74637000,433730000,24406000,56844000
114250000,199470000,109760000,36571000,299220000,408440000,136360000
0,25667000,125950000,85579000,470180000,467060000,480060000
221820000,645950000,629140000,556950000,1345700000,1688500000,628940000
70594000,200220000,292690000,135700000,138870000,115880000,829210000
41869000,11588000,72871000,68180000,847550000,490340000,204710000
0,0,0,0,172590000,575180000,24317000
0,0,112100000,55193000,40351000,939620000,37741000
17450000,0,0,9137500,38196000,88965000,449670000
0,20023000,8799000,61497000,1426700000,2410900000,854800000
350730000,549840000,546460000,679410000,8115700000,5533500000,2207700000
12945000,99043000,150340000,171610000,35960000,0,40192000
121780000,105100000,96952000,113530000,124410000,115970000,42474000
125830000,36961000,38219000,22460000,30135000,23037000,34165000
154500000,285380000,226960000,337920000,338090000,378970000,60204000
16404000,33400000,0,0,51699000,38711000,38446000
799960000,278020000,241570000,1634500000,6928500000,4709300000,2748800000
16267000,0,0,70511000,151590000,73031000,94296000
1249800000,2623100000,2717300000,2764800000,1616900000,4834500000,1562900000
362940000,450810000,570180000,376010000,2742300000,2481700000,2283400000
19961000,258420000,57731000,58472000,0,0,0
119160000,57001000,68051000,78856000,0,62909000,0
186580000,266890000,296050000,254870000,229200000,112180000,75518000
20227000000,18976000000,19597000000,20033000000,33863000000,43681000000,31330000000
482670000,153850000,159340000,187500000,119840000,125130000,139150000
142390000,361710000,222800000,282840000,288140000,309660000,290830000
346930000,67622000,124180000,42151000,1621100000,2034400000,1547200000
78486000,327130000,144930000,92221000,74902000,165140000,30827000
202770000,338710000,229000000,290330000,290910000,671040000,222630000
46835000,12642000,9382500,17004000,234320000,167040000,218800000
31821000,36800000,36010000,47913000,63576000,72896000,52606000
16061000,22548000,83700000,56237000,86478000,0,0
188910000,191160000,194290000,311460000,46941000,303780000,84747000
3209200,0,0,0,213930000,702980000,177520000
1149500000,4667500000,3107700000,3298900000,1269300000,1521000000,455810000
2181100000,4485900000,5216700000,5217500000,424280000,98284000,0
2063200000,2638000000,2534500000,2198700000,1048600000,1205200000,951510000
224660000,628330000,665440000,452550000,385010000,663040000,427040000
0,0,0,0,37228000,9739900,0
214170000,2444200000,3289300000,3026300000,1080400000,1205400000,119100000
1052800000,764990000,1453300000,1129900000,419640000,124970000,158710000
160170000,420090000,574480000,554290000,364490000,430820000,25322000
62219000,367820000,225050000,260070000,213370000,174680000,166710000
4173100000,8484000000,7208500000,7966500000,8339100000,7086600000,3519400000
58794000,0,494170000,68165000,63233000,155860000,0
98762000,41855000,138530000,131270000,52483000,10625000,0
2852400000,2955700000,3047100000,2855700000,2202600000,2177900000,2758500000
83369000,55986000,50935000,57630000,0,17619000,0
54199000,55172000,77339000,0,0,0,42420000
18310000000,33734000000,27178000000,26237000000,13797000000,9830800000,7389400000
211630000,107950000,167660000,258110000,2033500000,2295700000,986310000
2684500000,6987400000,5749500000,5040400000,4186400000,3859900000,2965100000
0,0,74022000,0,83675000,126530000,87480000
6465500000,8873100000,7666700000,7535800000,16889000000,18593000000,11521000000
343360000,255990000,114070000,230950000,380310000,332570000,27926000
1139300000,1136100000,1150500000,955560000,738270000,805460000,455640000
0,52439000,0,0,243650000,23613000,61860000
30335000,0,25055000,44185000,0,0,54274000
1.3413E+11,1.8998E+11,1.5594E+11,1.5955E+11,1.3653E+11,1.3554E+11,88282000000
2175200000,4935600000,4120400000,5127800000,2380100000,1302700000,193480000
