LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.NaCl x3 wash,LFQ.intensity.5.NaCl x3 wash,LFQ.intensity.6.NaCl x3 wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.NaCl x1 wash,LFQ.intensity.11.NaCl x1 wash,LFQ.intensity.12.NaCl x1 wash
21.338,21.604,21.392,21.762,22.771,22.061,21.056,21.818,20.699,21.627,20.852,20.989
20.582,19.202,21.207,24.514,24.270,23.448,23.894,23.674,23.765,23.766,19.681,23.377
20.725,21.413,21.986,20.410,20.958,20.291,21.238,22.814,21.911,20.926,21.132,22.179
25.477,19.943,20.062,22.295,25.145,20.591,20.368,22.173,21.939,26.061,25.588,24.985
20.674,21.291,22.685,21.585,23.181,23.108,21.460,24.937,20.080,23.509,23.938,23.783
23.468,24.503,24.508,24.841,24.385,24.812,26.074,25.703,25.894,25.057,24.763,24.953
21.215,23.281,23.206,22.531,20.152,21.194,21.805,21.591,20.593,22.354,20.994,22.015
21.207,22.042,20.105,23.860,23.849,23.215,23.652,23.786,23.607,24.338,23.860,24.062
21.786,20.652,21.746,24.615,24.632,24.769,23.832,23.770,23.823,24.101,23.781,24.119
24.785,25.247,25.109,23.528,23.781,23.654,24.793,24.398,24.481,22.634,22.897,21.689
24.217,25.203,24.640,27.692,27.201,27.600,28.712,27.944,28.227,26.463,26.920,26.805
24.786,24.898,24.150,21.234,21.452,19.410,20.480,22.814,23.625,20.388,21.432,21.997
21.320,20.368,20.034,23.063,22.910,23.095,22.388,23.133,20.180,22.006,22.720,22.495
20.782,20.937,20.302,24.144,24.110,23.541,21.267,20.530,19.954,20.813,23.513,23.565
22.169,22.161,22.037,21.829,22.091,20.831,20.238,21.816,21.927,22.604,21.637,20.693
24.682,25.109,25.349,25.613,25.621,25.195,24.817,25.255,24.817,25.056,25.230,25.759
21.680,22.771,23.231,22.954,22.707,22.674,23.200,23.646,23.394,22.293,22.768,22.265
20.333,22.255,20.446,20.138,21.297,22.092,22.038,22.346,20.638,22.006,22.075,21.740
21.566,21.085,20.064,22.392,21.804,22.125,21.922,21.026,21.356,20.547,22.804,21.893
21.020,21.122,22.353,20.265,23.140,21.098,21.357,22.710,23.037,23.270,20.610,23.249
24.877,24.938,25.311,25.691,25.758,25.244,24.628,25.211,24.837,25.402,25.529,25.573
21.212,20.574,21.722,22.268,21.906,21.464,21.042,21.329,20.305,21.756,21.566,22.089
21.933,20.589,20.946,22.593,21.141,20.589,23.388,23.057,23.380,21.319,21.254,21.218
22.440,22.004,22.487,20.851,21.343,20.714,21.814,21.079,22.059,21.837,21.554,22.348
24.406,26.434,26.621,22.349,22.499,22.071,23.777,23.485,23.583,22.022,22.566,22.827
20.323,23.178,20.336,26.832,26.962,26.413,27.611,27.564,27.552,25.187,25.471,25.254
22.356,20.895,21.124,25.588,21.818,23.999,26.131,26.445,26.258,21.579,22.970,21.325
23.014,22.042,23.978,29.708,29.719,29.527,30.351,30.357,30.281,28.920,29.104,28.990
23.547,24.076,23.300,24.089,24.456,24.326,23.940,24.072,23.963,24.452,24.644,24.483
20.391,19.752,22.580,24.120,24.065,23.026,25.935,25.164,25.812,22.016,21.894,23.424
21.278,21.978,21.578,23.156,22.816,22.408,22.910,23.182,19.490,23.268,23.274,23.511
21.243,22.179,21.836,20.572,22.365,20.947,20.524,21.152,21.275,20.710,20.960,21.913
23.750,23.826,24.821,21.532,22.096,21.818,24.719,23.889,24.273,21.581,20.420,20.906
20.853,23.381,23.733,25.036,25.238,24.512,24.109,24.590,24.100,24.856,24.883,24.840
23.009,24.807,24.634,21.113,21.957,22.964,23.029,21.881,20.699,21.339,20.894,21.800
22.752,22.964,23.194,22.852,23.390,22.388,22.043,22.064,21.615,23.160,22.512,23.176
21.886,22.406,19.677,20.506,22.413,21.743,21.761,22.807,20.248,20.988,20.926,21.025
25.876,26.134,26.414,27.285,27.481,26.713,26.910,27.254,26.922,27.274,27.229,27.285
28.518,28.944,28.943,28.223,28.345,28.336,28.556,28.306,28.589,27.651,27.698,27.834
22.160,20.741,21.375,19.411,20.627,20.931,21.839,21.975,22.098,22.940,21.117,21.520
26.368,27.134,27.327,26.646,26.718,26.539,26.115,26.384,26.303,26.715,26.592,27.248
20.554,19.427,21.059,20.968,21.315,22.046,23.376,23.356,23.278,20.715,20.749,20.495
21.586,23.652,23.853,22.438,23.063,19.268,24.236,24.487,23.923,23.027,20.760,22.404
25.856,27.214,27.052,22.442,22.062,23.643,24.179,21.577,21.942,21.393,21.341,20.531
21.059,23.166,22.975,24.222,24.333,23.657,23.495,23.920,23.914,23.632,23.650,23.764
23.378,24.089,23.936,24.813,25.135,24.843,25.193,24.838,24.942,24.726,24.205,24.428
23.423,23.809,24.400,26.905,26.756,26.429,27.161,27.281,27.238,25.850,26.371,26.079
20.340,23.372,22.521,26.260,26.383,26.878,26.610,26.169,26.670,25.680,26.108,25.877
22.020,20.991,21.396,24.029,23.727,21.021,23.013,20.780,23.627,23.789,23.443,24.154
19.435,25.154,25.937,21.571,20.920,22.239,24.302,21.224,24.583,21.210,21.123,21.997
23.834,24.834,24.571,25.506,25.598,25.218,26.533,25.736,26.319,23.955,24.657,24.899
20.658,20.815,20.799,21.044,23.471,22.872,20.784,23.446,23.542,23.159,23.377,22.686
19.863,19.592,20.013,28.557,28.559,28.361,29.021,28.741,29.062,27.408,27.573,27.443
26.073,27.106,27.143,26.889,27.016,26.408,25.785,25.938,25.655,26.484,26.595,27.079
21.221,22.621,21.038,26.195,26.146,25.190,27.769,27.401,27.703,25.272,25.509,25.634
21.276,23.097,23.643,24.173,24.288,23.594,23.672,23.916,23.869,23.838,24.162,24.072
20.194,20.124,21.932,21.196,21.895,22.416,21.078,21.335,20.440,22.930,22.605,22.563
21.579,19.938,20.301,26.074,26.178,25.647,27.178,27.040,27.476,24.739,25.541,25.196
20.261,21.361,20.402,21.814,21.425,21.899,22.597,22.614,20.232,21.686,19.951,21.962
21.585,21.820,21.771,26.678,26.800,26.581,27.287,27.245,27.528,25.271,25.711,25.879
27.049,27.471,27.682,25.752,25.780,25.790,26.392,26.061,26.287,25.236,25.436,25.508
21.255,20.851,23.366,23.156,22.433,21.368,22.960,22.156,21.712,20.014,22.313,20.969
23.787,24.165,24.441,24.392,24.236,24.218,24.896,24.438,24.969,24.277,24.211,24.511
24.393,24.545,24.441,20.967,22.131,21.412,21.374,22.108,21.927,21.876,21.209,21.291
25.343,26.788,26.802,23.451,24.302,22.768,23.383,23.835,23.364,23.621,23.490,24.454
21.629,21.184,21.718,23.314,23.327,23.544,24.426,24.696,24.510,20.999,21.672,21.319
20.335,23.539,20.774,25.092,25.115,24.212,25.616,25.744,25.282,25.144,24.995,25.131
27.890,28.096,28.466,28.106,27.984,27.586,27.244,27.451,27.322,28.037,27.953,28.051
21.144,20.136,20.619,21.481,22.757,20.892,21.952,22.013,21.495,22.291,20.831,22.148
22.375,23.207,23.151,22.809,19.989,23.065,24.293,24.392,24.065,22.343,22.465,22.888
20.707,22.470,22.335,21.830,21.608,20.411,22.131,20.808,21.394,21.411,20.761,20.850
19.920,23.532,23.693,24.836,24.152,23.515,23.503,23.964,23.287,24.171,24.942,24.565
21.189,21.758,20.788,22.298,22.122,20.812,22.075,21.414,22.997,21.939,21.300,21.118
22.457,21.252,21.867,22.764,22.899,22.674,22.726,22.856,22.492,21.134,22.620,20.537
20.562,21.085,21.047,22.050,21.772,21.154,21.680,20.702,21.723,20.776,21.494,21.254
20.913,21.595,23.045,25.149,24.863,24.219,23.234,24.256,24.061,24.737,24.823,24.669
21.608,21.793,21.203,20.128,23.890,23.367,20.796,21.018,20.740,22.261,22.205,20.763
26.184,27.102,26.721,27.800,28.684,27.204,28.083,28.107,28.184,27.159,27.487,27.367
21.097,20.428,22.278,23.120,23.055,23.400,23.332,23.035,23.450,22.600,22.958,20.779
27.994,28.453,28.766,28.358,28.498,28.578,28.945,28.997,29.145,27.360,27.604,27.633
22.590,21.384,21.681,23.388,24.230,24.272,24.982,24.791,24.651,23.791,24.372,23.135
24.170,25.242,25.024,25.884,25.731,25.379,24.592,25.370,24.873,25.698,25.608,26.071
25.679,26.016,26.169,21.469,22.433,20.200,21.652,21.500,20.934,20.681,20.542,22.757
22.331,20.225,21.953,23.667,23.619,21.083,22.935,23.367,20.962,23.372,23.671,23.158
23.466,22.763,22.347,25.533,25.500,24.690,24.734,24.964,24.667,25.523,25.418,25.509
21.646,21.365,20.756,23.269,23.487,23.022,24.132,19.700,19.959,21.913,20.690,21.667
22.885,20.977,20.921,21.116,21.307,22.762,19.941,23.458,22.772,21.032,20.721,21.730
21.342,25.158,21.132,26.497,26.572,20.509,25.567,25.782,21.176,26.574,22.610,26.210
20.182,20.618,21.358,22.093,22.400,22.551,20.341,21.863,21.199,22.254,20.884,21.011
21.399,20.831,20.608,22.969,23.525,23.256,21.085,22.089,20.575,20.945,23.438,22.732
20.346,25.281,25.575,27.716,28.077,27.868,28.718,28.305,28.509,26.944,27.186,27.031
20.281,20.137,21.179,21.299,21.278,21.655,21.689,21.616,21.338,21.465,20.681,20.064
22.549,23.429,22.782,21.626,21.999,20.293,21.417,20.962,20.214,20.720,21.090,20.943
20.921,21.055,20.446,22.096,21.224,20.806,22.911,23.382,21.999,20.222,21.241,22.904
23.414,25.369,25.573,22.444,22.424,22.020,21.431,22.858,20.728,21.963,21.714,21.327
29.414,30.273,30.004,32.255,32.318,32.360,32.288,32.165,32.350,31.926,32.020,31.936
27.467,27.775,28.065,27.890,27.816,27.268,27.687,27.837,27.578,27.799,27.942,27.867
21.800,21.465,21.278,23.941,24.344,24.030,24.226,24.412,24.655,22.054,23.484,22.149
21.338,20.600,20.260,25.061,24.957,25.032,25.680,25.696,25.825,24.392,24.483,24.666
22.583,23.364,22.994,23.362,22.910,20.646,22.871,23.301,22.360,21.702,22.789,20.755
21.706,23.909,24.247,25.688,25.849,25.034,25.502,26.120,25.628,25.579,25.601,25.909
21.785,20.364,20.819,22.581,20.940,22.329,23.335,23.620,23.244,22.518,22.205,20.846
20.935,19.720,22.349,25.376,24.540,25.091,26.028,26.384,26.555,24.378,24.513,24.423
19.190,22.755,22.734,22.203,20.553,20.324,20.252,20.840,20.841,20.943,20.699,22.213
21.692,23.232,23.190,22.980,22.344,21.030,20.846,20.087,21.211,21.408,20.819,21.504
22.766,21.454,22.090,19.765,21.896,24.091,25.321,24.533,25.370,23.110,23.303,23.381
21.115,21.268,20.732,20.440,21.897,20.808,24.217,23.307,24.362,19.876,22.023,21.341
25.100,25.847,25.947,25.151,24.814,24.301,25.297,25.177,25.047,24.928,24.548,24.665
20.009,20.838,20.455,25.165,24.918,24.934,25.731,25.862,25.944,22.731,24.561,24.477
20.782,23.173,23.640,23.409,23.481,23.152,22.824,23.602,22.841,23.116,23.111,23.157
20.338,20.571,22.816,25.254,24.134,24.868,26.644,26.270,26.949,24.798,24.299,24.798
21.037,21.209,21.459,21.078,22.852,22.851,21.280,22.975,22.915,20.543,21.605,23.128
21.598,19.921,18.657,24.299,24.878,20.845,20.198,24.581,21.675,19.879,19.806,23.600
21.747,19.844,21.081,23.570,23.805,24.186,24.180,24.133,23.868,21.340,21.370,20.394
25.504,26.259,26.357,26.169,26.240,26.157,26.039,26.107,26.080,25.652,25.894,25.786
27.041,28.144,28.105,28.160,28.074,27.388,27.441,27.712,27.251,28.231,28.323,28.440
21.253,23.300,23.632,24.664,24.983,20.845,23.921,24.133,24.143,24.772,24.695,24.992
24.011,24.925,24.806,23.775,23.746,24.152,23.840,23.829,23.735,24.402,24.573,24.508
20.338,19.866,21.163,23.605,23.327,23.962,23.551,23.752,23.743,22.482,20.705,21.348
21.705,20.720,22.836,22.726,20.644,18.990,21.558,22.527,22.566,21.169,21.848,20.510
22.124,23.031,20.562,23.776,21.486,20.290,21.216,23.564,22.955,21.301,22.812,24.147
25.447,26.125,25.875,27.527,27.656,26.826,26.755,27.113,26.672,27.046,27.207,27.342
24.963,25.192,25.608,25.069,25.156,24.026,24.509,24.993,24.733,25.255,25.399,25.356
22.831,21.629,20.373,21.411,22.150,21.763,22.501,21.206,22.525,21.293,20.511,21.123
20.683,21.569,22.790,24.611,24.715,22.446,23.586,24.008,23.750,24.158,24.032,24.262
22.959,22.781,23.499,23.431,23.280,20.538,21.371,23.721,23.289,23.177,23.377,23.944
26.923,27.518,27.647,27.574,27.375,26.781,26.445,26.815,26.580,27.647,27.567,28.198
23.789,23.964,24.126,23.852,24.171,23.338,23.024,23.150,22.753,23.523,23.743,20.955
24.938,25.651,25.722,25.562,25.694,24.948,22.449,24.032,23.656,25.210,25.162,25.487
